years,시도,시군구,계약종별,지점명,month,전력량
2022,세종특별자치시,세종시,합 계,세종,1,-298712777
2018,대전광역시,대전,합 계,동,1,93299389
2018,대전광역시,대전,합 계,중,1,98261958
2018,대전광역시,대전,합 계,서,1,180746803
2018,대전광역시,대전,합 계,대덕,1,249443166
2018,대전광역시,대전,합 계,유성,1,283550587
2018,충청북도,충주시,합 계,충주,1,238243217
2018,충청북도,제천시,합 계,제천,1,146583796
2018,충청북도,보은군,합 계,보은,1,38668108
2018,충청북도,옥천군,합 계,옥천,1,63427859
2018,충청북도,영동군,합 계,영동,1,45477353
2018,충청북도,진천군,합 계,진천,1,238718810
2018,충청북도,괴산군,합 계,괴산,1,54675213
2018,충청북도,음성군,합 계,음성,1,283133954
2018,충청북도,단양군,합 계,단양,1,134494577
2018,충청북도,청주시,합 계,청주,1,1071911191
2018,충청북도,증평군,합 계,증평,1,50296430
2018,충청남도,아산시,합 계,아산,1,1260316798
2018,충청남도,보령시,합 계,보령,1,115551374
2018,충청남도,공주시,합 계,공주,1,112642873
2018,충청남도,서산시,합 계,서산,1,669858423
2018,충청남도,천안시,합 계,천안,1,702712331
2018,충청남도,금산군,합 계,금산,1,97303878
2018,충청남도,연기군,합 계,연기,1,1359
2018,충청남도,계룡시,합 계,계룡,1,23391056
2018,충청남도,논산시,합 계,논산,1,140753884
2018,충청남도,부여군,합 계,부여,1,69628930
2018,충청남도,서천군,합 계,서천,1,116966991
2018,충청남도,청양군,합 계,청양,1,32902888
2018,충청남도,홍성군,합 계,홍성,1,91223937
2018,충청남도,예산군,합 계,예산,1,114578395
2018,충청남도,당진시,합 계,당진,1,1022628882
2018,충청남도,태안군,합 계,태안,1,58530439
2018,세종특별자치시,세종시,합 계,세종,1,281364220
2024,대전광역시,대전,합 계,동,1,91383413
2024,대전광역시,대전,합 계,중,1,91149290
2024,대전광역시,대전,합 계,서,1,182195100
2024,대전광역시,대전,합 계,대덕,1,229208044
2024,대전광역시,대전,합 계,유성,1,308257989
2024,충청북도,충주시,합 계,충주,1,275695698
2024,충청북도,제천시,합 계,제천,1,155805698
2024,충청북도,보은군,합 계,보은,1,41987745
2024,충청북도,옥천군,합 계,옥천,1,64349333
2024,충청북도,영동군,합 계,영동,1,46454604
2024,충청북도,진천군,합 계,진천,1,276284462
2024,충청북도,괴산군,합 계,괴산,1,61203744
2024,충청북도,음성군,합 계,음성,1,319719671
2024,충청북도,단양군,합 계,단양,1,161125655
2024,충청북도,청주시,합 계,청주,1,1244491534
2024,충청북도,증평군,합 계,증평,1,49956197
2024,충청남도,아산시,합 계,아산,1,1111109207
2024,충청남도,보령시,합 계,보령,1,137080441
2024,충청남도,공주시,합 계,공주,1,116606223
2024,충청남도,서산시,합 계,서산,1,852787278
2024,충청남도,천안시,합 계,천안,1,803391532
2024,충청남도,금산군,합 계,금산,1,95715908
2024,충청남도,계룡시,합 계,계룡,1,27679617
2024,충청남도,논산시,합 계,논산,1,140527634
2024,충청남도,부여군,합 계,부여,1,71711232
2024,충청남도,서천군,합 계,서천,1,119436036
2024,충청남도,청양군,합 계,청양,1,35333471
2024,충청남도,홍성군,합 계,홍성,1,107913553
2024,충청남도,예산군,합 계,예산,1,131481351
2024,충청남도,당진시,합 계,당진,1,662147182
2024,충청남도,태안군,합 계,태안,1,80551338
2024,세종특별자치시,세종시,합 계,세종,1,365459163
2017,대전광역시,대전,합 계,동,2,90065720
2017,대전광역시,대전,합 계,중,2,94893070
2017,대전광역시,대전,합 계,서,2,173218892
2017,대전광역시,대전,합 계,대덕,2,237067809
2017,대전광역시,대전,합 계,유성,2,253405068
2017,충청북도,충주시,합 계,충주,2,221717816
2017,충청북도,제천시,합 계,제천,2,143835141
2017,충청북도,보은군,합 계,보은,2,34900846
2017,충청북도,옥천군,합 계,옥천,2,60816746
2017,충청북도,영동군,합 계,영동,2,43056556
2017,충청북도,진천군,합 계,진천,2,201746685
2017,충청북도,괴산군,합 계,괴산,2,52720471
2017,충청북도,음성군,합 계,음성,2,258736144
2017,충청북도,단양군,합 계,단양,2,133059762
2017,충청북도,청주시,합 계,청주,2,971526431
2017,충청북도,증평군,합 계,증평,2,44127510
2017,충청남도,아산시,합 계,아산,2,1036500504
