지점,지점명,일시,평균기온(°C),평균현지기압(hPa),평균해면기압(hPa),평균수증기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),일조율(%),최심적설(cm),평균지면온도(°C)
121,영월,2016-03,6.2,992,1021.4,5.2,57,21.1,1.2,55.82,,9.1
121,영월,2016-04,13.6,984.8,1013.2,8.2,57,83.4,1.6,53.4,,18.1
121,영월,2016-05,17.6,983.6,1011.4,10.8,59,51.6,1.4,61.52,,24.7
121,영월,2016-06,22,980.1,1007.4,16.5,65,46.4,1.2,45.13,,28.5
121,영월,2016-07,23.9,981,1008.1,23.6,81,360.6,.9,31.7,,28.5
121,영월,2016-08,25.3,979,1005.9,23.4,75,107.5,1.1,48.75,,31.1
121,영월,2016-09,20.6,986.2,1013.8,19.2,80,45.7,.9,29.72,,22.6
121,영월,2016-10,14.7,991.2,1019.6,13.2,79,95.3,1,39.65,,15.9
121,영월,2016-11,6.3,993.9,1023.3,7,71,19.8,.9,48.19,,6.8
121,영월,2016-12,1.2,994.8,1024.9,5,74,51.1,.9,46.79,,1.9
121,영월,2017-01,-1.7,994.8,1025.2,3.7,65,14.7,1.1,61.51,,-.3
121,영월,2017-02,.2,992.7,1022.8,3.7,60,28.9,1.3,69.85,,.4
121,영월,2017-03,5.6,989.9,1019.3,4.9,57,24.1,1.2,55.52,,6.7
121,영월,2017-04,13.5,984.2,1012.6,7.8,54,71.4,1.5,61.15,,14.9
121,영월,2017-05,18,983.9,1011.8,11.2,58,21.5,1.3,60.7,,23.3
121,영월,2017-06,21.1,980.9,1008.2,15.1,64,55,1.2,55.08,,26.2
121,영월,2017-07,24.9,980.8,1007.8,26.1,84,402.1,.7,26.78,,26.8
121,영월,2017-08,23.7,980.9,1008,23.8,82,272.8,.9,31.83,,25.9
121,영월,2017-09,18.6,985.8,1013.5,16.4,78,32.8,.7,52.13,,22.2
121,영월,2017-10,14,992.7,1021.2,12.1,76,22,.9,47,,15.9
121,영월,2017-11,4.5,993.3,1022.9,5.5,63,27.9,1,56.19,,5.6
121,영월,2017-12,-2.6,995.1,1025.6,3.2,61,22.9,1,63.59,,-1.6
121,영월,2018-01,-4,993.3,1024,3,60,11.3,1.1,62.18,,-2.8
121,영월,2018-02,-2,992.8,1023.2,2.6,49,22.4,1.3,65.62,,-1.8
121,영월,2018-03,7.4,991.2,1020.5,6.2,62,56.5,1.5,57.7,,7.5
121,영월,2018-04,12.6,987.1,1015.6,7.9,59,116.5,1.3,55.65,,14.2
121,영월,2018-05,16.9,983.6,1011.5,13.2,71,135.9,1.2,45.87,,20.4
121,영월,2018-06,21.8,980.5,1007.8,16.6,66,84,1.3,46.41,,29
121,영월,2018-07,25.7,982,1009,24.6,76,238.1,1.1,50.85,,31.9
121,영월,2018-08,26,980.8,1007.7,24.5,76,316.8,1.1,43.2,,31.1
121,영월,2018-09,18.6,986.1,1013.9,16.8,80,165,1,39.49,,21.5
121,영월,2018-10,10.8,990.5,1019.3,9.9,78,119.1,1,51.03,,13.1
121,영월,2018-11,6,994.6,1024.1,7.1,77,58.3,.7,47.45,,6
121,영월,2018-12,-1.4,997,1027.5,3.9,64,36.9,.9,63.59,,-.9
121,영월,2019-01,-2.1,995.6,1026,2.8,55,.7,.9,71.38,,-2.7
121,영월,2019-02,1.2,994,1024,3.8,57,34.3,1.1,61.86,,.9
121,영월,2019-03,6.1,987.7,1017,5.3,60,42.5,1.2,46.86,,6.5
121,영월,2019-04,11.3,986.4,1015.1,7.5,58,56.7,1.4,43.13,,13.3
121,영월,2019-05,18.1,983.7,1011.6,10,53,20.9,1.3,51.28,,24
121,영월,2019-06,20.9,979.7,1007.1,16.4,69,126.9,1.1,48.02,,26.4
121,영월,2019-07,23.8,979.4,1006.5,23.1,79,128.7,1.1,30.88,,27.9
121,영월,2019-08,24.8,980.1,1007.1,24.3,79,118.4,1,47.97,,28.8
121,영월,2019-09,20.4,987.7,1015.4,19.3,81,127.5,.9,32.78,,23.2
121,영월,2019-10,14.2,990.9,1019.3,12.3,77,98.9,1,45.5,,16.3
121,영월,2019-11,6.5,993.6,1023.1,7.2,74,56.7,.8,51.24,,7
121,영월,2019-12,.1,995.7,1026,4.5,71,18.2,.8,50.38,,-.1
121,영월,2020-01,.8,993.5,1023.7,4.5,70,63.1,1,50.26,,-.1
121,영월,2020-02,2.1,994.7,1024.7,4.7,65,47.1,1.1,59.84,,2.1
121,영월,2020-03,7.4,988,1017.2,5.4,55,21.3,1.4,65.9,,8.5
121,영월,2020-04,10.3,987.8,1016.6,5.8,49,18.1,1.7,65.35,,14
121,영월,2020-05,17.2,982.3,1010.2,12.8,69,88,1.3,47.2,,21.3
121,영월,2020-06,22.9,978.8,1006,18.3,69,53.1,1.2,47.97,,29
121,영월,2020-07,22.5,979.8,1007,21.5,80,248.4,1,27.86,,26
121,영월,2020-08,25,982,1009.1,26.9,86,606.5,.9,25.61,,27.3
121,영월,2020-09,18.7,984.5,1012.3,17,80,139.6,1.1,38.05,,21.4
121,영월,2020-10,11.8,992.3,1021,9.8,73,10.5,.8,58.93,,14.9
121,영월,2020-11,6.8,995.6,1025,6.6,65,38.4,1,60.59,,7.6
121,영월,2020-12,-2.2,996.1,1026.6,3.4,62,10,.9,65.36,,-.3
121,영월,2021-01,-3,994.3,1024.8,3.3,61,13.1,1.1,61.28,,-2.2
121,영월,2021-02,2.2,991.3,1021.1,3.9,53,9.4,1.4,67.15,,1.8
121,영월,2021-03,8.2,990.6,1019.7,6.1,61,93.8,1.3,55.05,,8.4
121,영월,2021-04,12.7,989.8,1018.4,7.3,54,95.8,1.5,54.24,,14.4
121,영월,2021-05,15.4,981.3,1009.3,12.3,73,154.3,1.1,41.64,,17.5
121,영월,2021-06,21,980.7,1008.1,18.1,75,141,1,44.36,,24.7
121,영월,2021-07,25.4,981.6,1008.6,24.4,78,180.2,.9,49.72,,31.1
121,영월,2021-08,23.3,982,1009.1,23.1,82,192.6,.9,27.72,,27.8
121,영월,2021-09,19.9,986.7,1014.3,18.3,81,136.9,1,43.83,,22.8
121,영월,2021-10,13.5,993.3,1021.9,12.8,80,44.8,.7,44.66,,15.6
121,영월,2021-11,6.6,990.7,1020,6.8,70,40.8,1,54.68,,6.7
121,영월,2021-12,.1,994.8,1025,4.2,64,3.7,1.1,60.19,,-.1
121,영월,2022-01,-2.5,994.6,1025.1,3,59,1.2,.9,66.98,,-2.2
121,영월,2022-02,-1.5,995,1025.4,2.7,48,3.6,1.5,74.62,,-.9
121,영월,2022-03,6.8,988.4,1017.6,6,61,68.7,1.3,49.16,,6.5
121,영월,2022-04,13.4,988.6,1017,7.5,52,30.8,1.3,63.25,,15
121,영월,2022-05,17.3,984.3,1012.2,10.1,55,10.5,1.2,62.45,,22.5
121,영월,2022-06,22.1,980.3,1007.5,18,69,194.8,1.2,39.03,,26.2
121,영월,2022-07,25.1,979.2,1006.1,25.3,81,274.3,.9,39.02,,28.8
121,영월,2022-08,23.7,980.4,1007.5,25,86,442.4,.7,27.58,,26.5
121,영월,2022-09,19.5,986.4,1014.1,17.2,77,115.8,1,46.46,,23.3
121,영월,2022-10,12.3,993.5,1022.3,11.1,78,78.3,.8,45.61,,15.1
121,영월,2022-11,7.5,992.8,1022.1,7.3,71,53.9,.7,55.94,,8.3
121,영월,2022-12,-4.2,994.6,1025.3,3.1,67,14.4,.9,56.88,,-.1
121,영월,2023-01,-2.8,994.6,1025.1,3.5,67,28.1,.9,61.55,,-1.1
121,영월,2023-02,1.4,995.9,1025.9,3.7,57,3,1,61.91,,1.5
121,영월,2023-03,8.7,991.3,1020.3,5.1,48,16.7,1.1,67.56,,9.7
121,영월,2023-04,12.4,986.6,1015.1,7.7,57,52.3,1.4,48.23,,14.3
121,영월,2023-05,17.4,985.6,1013.5,12.1,64,119.2,1.1,51.25,,22.1
121,영월,2023-06,21.9,979.8,1007.1,18.4,72,180.8,1,48.93,,27.6
121,영월,2023-07,24.7,981,1008,25.9,85,491.5,.7,34.14,,28.6
121,영월,2023-08,25.4,979.2,1006.1,25.4,80,290.1,1,42.88,,29.9
121,영월,2023-09,21.3,986.1,1013.6,20.2,81,166.8,.8,44.62,,24.4
121,영월,2023-10,12.5,991,1019.6,11.2,80,21.2,.7,48.97,,14.4
121,영월,2023-11,5.9,992.3,1021.7,6.6,65,37.3,1.2,60.36,,4.9
121,영월,2023-12,0,995.3,1025.5,4.7,69,100.5,1,50.22,,-1.3
121,영월,2024-01,-.6,995.2,1025.5,4.1,67,21.1,1.1,53.54,,-2.4
121,영월,2024-02,3,995.3,1025.2,5.6,73,66.4,1,33.66,,1.7
121,영월,2024-03,6.3,989,1018.3,5.2,56,45.6,1.4,54.41,,5.5
121,영월,2024-04,15,986,1014.2,9.3,59,40.2,1.2,50.71,,15.3
121,영월,2024-05,17,985.3,1013.2,11.9,65,114.7,1.1,64.15,,20.1
121,영월,2024-06,22.2,980.5,1007.8,17.2,68,143.6,1,60.71,,27
121,영월,2024-07,25,980.2,1007.1,25.9,83,495.3,.9,30.09,,25.9
121,영월,2024-08,26.8,980.9,1007.7,26.4,78,58.6,1,56.97,,31.8
121,영월,2024-09,23.1,986.6,1013.9,22,78,177.4,1,47.8,,25.5
121,영월,2024-10,14.6,992.4,1020.8,13.4,82,120.5,.8,38.95,,15.9
121,영월,2024-11,8.3,993.2,1022.4,8.1,74,31.2,.9,55.1,,7.8
121,영월,2024-12,-.5,993.3,1023.5,3.5,59,2.1,1.2,68.04,,0
127,충주,2015-01,-1.7,1010.3,1024.9,3.8,66,15.6,1.4,53.4,,-.4
127,충주,2015-02,.6,1008,1022.6,3.9,59,22.8,1.8,55.34,,2
127,충주,2015-03,5.6,1007.2,1021.4,4,45,31.7,1.9,73.02,,5.7
127,충주,2015-04,12.5,1002.5,1016.3,8.1,59,88.9,1.8,47.56,,12.9
127,충주,2015-05,18.5,996.4,1009.8,10.6,53,23,1.9,67.59,,21.7
127,충주,2015-06,23,993.8,1006.9,15.6,58,75,1.7,55.88,,27.9
127,충주,2015-07,25,994.1,1007.1,22.1,70,181.6,1.7,36.72,,26.9
127,충주,2015-08,25.3,995.6,1008.6,22.6,72,71.8,1.3,47.78,,27.5
127,충주,2015-09,19.9,1001.2,1014.5,14.6,65,33.8,1.3,56.95,,22.1
127,충주,2015-10,13.4,1005.3,1019,10.1,67,60.2,1.3,60.58,,15
127,충주,2015-11,8.7,1009.7,1023.8,8.7,75,89.9,1.3,18.4,,10
127,충주,2015-12,1.2,1011.4,1026,4.8,70,37.5,1.2,42.5,,3.1
127,충주,2016-01,-3.2,1010.5,1025.3,3,58,1.8,1.5,53.19,,-.7
127,충주,2016-02,-.1,1009.6,1024.2,3.6,56,50.1,1.7,56.09,,1.2
127,충주,2016-03,6.4,1007.5,1021.7,4.8,51,11.9,1.4,49.06,,7.3
127,충주,2016-04,14.1,1000,1013.7,8.1,54,97.3,1.7,47.85,,14.8
127,충주,2016-05,18.8,998.3,1011.7,11.1,55,70,1.8,56.57,,20.5
127,충주,2016-06,23.3,994.6,1007.7,17,61,38.9,1.6,48.97,,27
127,충주,2016-07,25.7,995.1,1008.1,23.9,74,374.4,1.4,34.63,,27.6
127,충주,2016-08,26.8,993,1005.9,23,67,44,1.4,52.99,,30.4
127,충주,2016-09,21.5,1000.4,1013.6,18.8,74,60.8,1.2,32.25,,23.7
127,충주,2016-10,14.8,1005.9,1019.6,12.9,76,102.6,1.2,30.07,,16.7
127,충주,2016-11,5.9,1009.4,1023.6,6.7,69,22.9,1.2,42.4,,7.5
127,충주,2016-12,.6,1010.8,1025.3,4.6,70,42.4,1.3,42.75,,2.4
127,충주,2017-01,-2.5,1011.1,1025.9,3.4,64,18,1.4,55.45,,.1
127,충주,2017-02,-.2,1009,1023.6,3.5,59,36.2,1.6,66.08,,1.6
127,충주,2017-03,5.5,1005.6,1019.8,4.4,52,22.5,1.6,60.29,,6.5
127,충주,2017-04,13.5,999.4,1013.3,7.4,52,71.4,1.8,62.15,,14.4
127,충주,2017-05,18.7,998.9,1012.4,10.9,54,32.2,1.8,67.06,,22.4
127,충주,2017-06,22.4,995.3,1008.6,14.6,56,43.7,1.7,58.71,,27.9
127,충주,2017-07,26.3,994.9,1008,26.3,79,464.3,1.2,25.06,,27.8
127,충주,2017-08,25.1,994.9,1008,23.6,75,257.9,1.4,38.52,,27
127,충주,2017-09,19.6,1000.1,1013.6,16.1,72,62.4,1.1,55.57,,21.4
127,충주,2017-10,14.3,1007.4,1021.3,11.9,72,21.2,1.1,49.28,,16.2
127,충주,2017-11,4.4,1009.1,1023.5,5.6,64,17.6,1.4,55.53,,6.4
127,충주,2017-12,-2.8,1011.6,1026.5,3.2,60,25.5,1.5,56.6,,-.9
127,충주,2018-01,-4.7,1009.9,1024.9,2.9,60,14.3,1.4,52.49,,-1.5
127,충주,2018-02,-2.5,1009.3,1024.1,2.5,48,35.8,1.7,64.51,,-.3
127,충주,2018-03,7.5,1006.6,1020.8,6.2,61,75.1,1.8,53.34,,8.5
127,충주,2018-04,12.8,1002.2,1016.1,8,57,107.9,1.9,54.59,,14.6
127,충주,2018-05,17.9,998.1,1011.7,13.6,68,180,1.6,47.08,,20.1
127,충주,2018-06,22.7,994.9,1008.2,16.9,64,63.7,1.6,51.27,,27.3
127,충주,2018-07,27.2,995.9,1009,25.1,71,149.1,1.5,55.04,,31.5
127,충주,2018-08,27.6,994.6,1007.7,24.9,70,353.3,1.6,46.49,,32
127,충주,2018-09,19.9,1000.4,1013.9,16.7,73,184.9,1.5,49.81,,22.2
127,충주,2018-10,11.1,1005.5,1019.6,9.9,76,96,1.3,53.57,,14.2
127,충주,2018-11,5.9,1010,1024.4,6.9,74,50,1,52.23,,7.5
127,충주,2018-12,-1.8,1013.2,1028.1,3.8,63,39,1.2,56.83,,.4
127,충주,2019-01,-2.6,1011.9,1026.8,2.8,56,4.1,1.3,66.23,,-1.4
127,충주,2019-02,.4,1010.3,1025,3.8,59,29,1.2,60.12,,2
127,충주,2019-03,6,1003.5,1017.8,5.3,59,27.9,1.5,54.13,,6.9
127,충주,2019-04,11.4,1001.6,1015.6,7.6,57,58.5,1.6,51.59,,13.1
127,충주,2019-05,18.3,998.5,1012.1,10.6,54,15.4,1.7,68.11,,23
127,충주,2019-06,21.7,994,1007.1,17.2,68,59.6,1.3,48.17,,27.4
127,충주,2019-07,25,993.3,1006.3,23.6,75,161.4,1.4,30.93,,27.8
127,충주,2019-08,26,994,1007,25.3,77,102.6,1.3,50.29,,28.1
127,충주,2019-09,21.1,1001.8,1015.1,20,80,165.9,1.2,35.15,,23.2
127,충주,2019-10,14.2,1005.7,1019.4,12.6,78,59,1.2,50.99,,15.7
127,충주,2019-11,6.2,1009.2,1023.3,7.4,76,84.6,1.1,53.01,,7.4
127,충주,2019-12,-.1,1012,1026.6,4.7,75,27.5,1,46.2,,1.1
127,충주,2020-01,.6,1009.6,1024.1,4.7,72,60.2,1.2,46.29,,1.5
127,충주,2020-02,1.8,1010.9,1025.3,5,69,61.9,1.3,56.82,,3.7
127,충주,2020-03,7,1003.9,1017.9,5.7,58,20.7,1.6,64.74,,8.5
127,충주,2020-04,10.2,1003.4,1017.3,6.1,51,25.9,2,69.15,,14
127,충주,2020-05,17.8,996.9,1010.3,13.4,68,109.7,1.5,48.64,,21.1
127,충주,2020-06,23.4,993,1006.1,19.6,70,112.1,1.4,45.83,,27.2
127,충주,2020-07,23.1,993.8,1006.8,22.5,81,352.2,1.5,23.78,,25.9
127,충주,2020-08,26.1,995.9,1008.8,28.2,85,505.6,1.2,28.58,,27.6
127,충주,2020-09,19.6,998.9,1012.2,17.7,78,146.4,1.5,46.29,,22
127,충주,2020-10,11.8,1007.4,1021.2,10.1,74,10.7,1.1,63.39,,14.5
127,충주,2020-11,6.5,1011.4,1025.6,6.9,69,30,1.3,56.43,,7.7
127,충주,2020-12,-2.7,1012.7,1027.4,3.5,67,11.1,1.1,59.65,,.4
127,충주,2021-01,-3.6,1010.8,1025.6,3.4,64,13.6,1.4,58.17,,-1.2
127,충주,2021-02,1.7,1007.6,1022,4.1,58,12.3,1.7,67.38,,2.8
127,충주,2021-03,8.1,1006.1,1020.1,6.5,64,80.5,1.6,57.62,,9.6
127,충주,2021-04,13.1,1004.8,1018.6,7.7,54,63.4,1.9,57.74,,14.7
127,충주,2021-05,16.2,996,1009.4,12.8,71,178.4,1.6,43.94,,18.8
127,충주,2021-06,22.1,994.8,1007.9,19.1,73,130.4,1.4,44.22,,25.3
127,충주,2021-07,26.4,995.4,1008.3,25.8,77,310.7,1.3,50.74,,30.4
127,충주,2021-08,24.4,995.8,1008.8,24.3,80,239.9,1.3,34.07,,27.5
127,충주,2021-09,21,1000.7,1014,19.1,78,240.3,1.4,49.77,,23.5
127,충주,2021-10,13.8,1008,1021.7,13.2,80,45.5,1,50.73,,16.7
127,충주,2021-11,6.4,1005.5,1019.6,7.3,75,44.9,1.2,51.08,,7.9
127,충주,2021-12,-.5,1010.4,1025,4.4,69,5.6,1.2,55.2,,1.4
127,충주,2022-01,-3.4,1010.2,1025,3,62,2,.9,66.22,,-.6
127,충주,2022-02,-2,1010.9,1025.6,2.8,53,4.3,1.6,73.44,,1.3
127,충주,2022-03,6.7,1003.1,1017.2,6.3,64,79.9,1.3,50.16,,8.9
127,충주,2022-04,13.4,1002.7,1016.4,8.4,56,45.8,1.3,67.57,,15.9
127,충주,2022-05,17.8,998.2,1011.6,10.9,56,8.6,1.5,69.49,,24.2
127,충주,2022-06,22.9,993.5,1006.6,19.4,70,219,1.5,39.42,,27.2
127,충주,2022-07,26,992.1,1005,26.6,81,350.5,1.3,35.89,,28
127,충주,2022-08,25,993.5,1006.4,25.9,82,457.3,1.1,27.84,,26.8
127,충주,2022-09,20.5,999.5,1012.8,18.2,76,102,1.2,56.94,,23.6
127,충주,2022-10,12.7,1007.5,1021.3,11.6,78,96.5,1.1,57.92,,15.7
127,충주,2022-11,7.6,1007.2,1021.3,7.7,73,79.5,.9,61.71,,8.5
127,충주,2022-12,-4.8,1010.5,1025.3,3.1,70,18.8,.9,54.37,,-.2
127,충주,2023-01,-3.1,1010.1,1024.8,3.6,69,23,1,58.62,,-1
127,충주,2023-02,.9,1011.1,1025.6,4,63,3.3,1,59.06,,1.6
127,충주,2023-03,8.6,1005.8,1019.8,5.6,51,16.7,1.3,66.02,,9.3
127,충주,2023-04,13,1000.7,1014.4,8.1,57,32.1,1.6,48.82,,14.8
127,충주,2023-05,18.4,999.1,1012.5,12.7,62,123.8,1.4,54.65,,22.5
127,충주,2023-06,22.8,993.2,1006.2,19.2,71,239.6,1.3,44.74,,27.3
127,충주,2023-07,25.9,993.9,1006.9,26.7,81,554.2,1.1,31.13,,28.5
127,충주,2023-08,26.5,991.9,1004.8,26.7,78,248,1.2,40.96,,30.2
127,충주,2023-09,22.4,999.2,1012.4,21.1,79,242.5,1.1,46.38,,25.8
127,충주,2023-10,13,1004.9,1018.7,11.6,79,31.3,.8,54.83,,15.9
127,충주,2023-11,6,1007.2,1021.4,7.2,68,50.8,1.5,58.11,,8
127,충주,2023-12,.3,1010.2,1024.7,5.1,73,96.3,1.4,43.1,,2.1
127,충주,2024-01,-1.2,1010.7,1025.3,4.2,72,34.6,1.3,47.03,,.7
127,충주,2024-02,3.1,1009.9,1024.2,5.7,74,86.6,1.4,30.87,,4.2
127,충주,2024-03,6.1,1003.9,1018,5.6,59,50.8,1.7,52.23,,7.7
127,충주,2024-04,15.5,999.7,1013.2,10.2,61,59,1.4,51.46,,16.7
127,충주,2024-05,17.7,999,1012.4,12.4,65,128.7,1.5,62.58,,20.8
127,충주,2024-06,23,993.8,1006.9,18,66,126.1,1.3,57.26,,28.3
127,충주,2024-07,26.5,993.1,1005.9,27.2,80,503.2,1.4,25.5,,28.4
127,충주,2024-08,28,993.6,1006.5,28.5,77,71.4,1.2,55.54,,31.2
127,충주,2024-09,24.5,999.4,1012.4,23.4,76,211.4,1.2,47.29,,28.2
127,충주,2024-10,15.1,1006,1019.7,13.7,81,122.8,1.1,42.35,,17.7
127,충주,2024-11,8,1007.7,1021.7,8.2,75,49.1,1,54.11,,9.6
127,충주,2024-12,-.9,1008.9,1023.5,3.8,66,4.3,1.3,56.78,,1
129,서산,2015-01,-.4,1021.8,1025.5,4.5,73,20.7,2,56.43,.5,1.3
129,서산,2015-02,1,1019.5,1023.2,4.8,72,23.1,2.2,54.23,,2.4
129,서산,2015-03,4.9,1018.8,1022.4,5.5,63,20.6,2.3,70.7,,8.2
129,서산,2015-04,11.9,1013,1016.5,9.7,71,116.8,2.3,49.26,,13.9
129,서산,2015-05,16.8,1007.2,1010.6,12.9,70,40.6,2.2,64.11,,21.9
129,서산,2015-06,21.3,1004.2,1007.5,20.4,82,64.1,2,52.06,,26.4
129,서산,2015-07,24.1,1003.9,1007.2,26.4,88,158.5,2.3,37.89,,27.1
129,서산,2015-08,24.9,1005.7,1009,27.6,88,63.1,1.9,48.7,,27.7
129,서산,2015-09,20.7,1011.2,1014.5,18.7,79,15.1,1.6,64.74,,24.2
129,서산,2015-10,14.8,1015.9,1019.3,13.5,80,73.1,1.8,65.67,,16.4
129,서산,2015-11,9.5,1020,1023.6,10.8,90,156.6,1.7,26.79,13.5,10.5
129,서산,2015-12,2.8,1022.5,1026.1,6.2,81,63.6,1.9,50.5,12.5,3.3
129,서산,2016-01,-1.6,1022.5,1026.2,4.5,79,21.9,2,50.31,14.1,.9
129,서산,2016-02,.6,1021.6,1025.3,5.1,75,61.7,2.3,60.13,7,2.1
129,서산,2016-03,5.9,1018.9,1022.5,6.8,73,24.3,2.3,66.68,4.6,8.2
129,서산,2016-04,12.5,1010.8,1014.3,10.7,76,87,2.3,53.39,,15
129,서산,2016-05,17.9,1009,1012.4,14.9,76,153.7,2.3,63.35,,20.2
129,서산,2016-06,21.9,1005,1008.4,22.2,85,36.8,2,49.89,,25.7
129,서산,2016-07,25.2,1004.9,1008.2,29,91,295.6,2,39.81,,27.1
129,서산,2016-08,26.4,1003.2,1006.5,29.5,86,34,1.6,57.26,,29.7
129,서산,2016-09,21.7,1010.3,1013.7,22.6,88,53.1,1.4,45.61,,24.3
129,서산,2016-10,15.3,1016.3,1019.7,15.1,85,73.8,1.7,46.34,,17.5
129,서산,2016-11,7.2,1020.2,1023.8,8.6,80,17.5,1.8,56.21,,10
129,서산,2016-12,2.2,1022,1025.6,6.1,82,62.7,2,53.4,1.8,4.7
129,서산,2017-01,-1.2,1022.7,1026.4,4.8,81,21.3,2,57.42,6.5,2.7
129,서산,2017-02,-.4,1020.9,1024.6,4.6,76,31.4,2.3,67.03,0,3.7
129,서산,2017-03,4.5,1017.1,1020.7,5.8,71,4.8,2,70.05,3.5,9.4
129,서산,2017-04,12,1010.5,1014,10.2,75,38.9,2.6,66.13,,16.9
129,서산,2017-05,17.4,1009.9,1013.3,14.9,77,27.9,2.3,69.42,,23.5
129,서산,2017-06,21.2,1005.9,1009.3,19.7,79,23.3,1.9,60.15,,27.2
129,서산,2017-07,25.8,1004.8,1008,31.8,96,327.8,2,25.16,,27.5
129,서산,2017-08,25.2,1004.6,1007.9,29.4,91,231.3,1.6,43.57,,28.1
129,서산,2017-09,20.6,1010.3,1013.7,18.5,77,37.6,1.6,65.94,,25.9
129,서산,2017-10,15,1018,1021.5,12.3,72,25.5,1.7,61.3,,19.5
129,서산,2017-11,6.2,1020.3,1023.9,7,71,24.7,2,69.05,,7.4
129,서산,2017-12,-.4,1022.9,1026.6,4.4,71,35.9,2,62.11,,.8
129,서산,2018-01,-3.2,1021.3,1025,3.5,69,21,1.9,57.83,,-.4
129,서산,2018-02,-1.7,1021.1,1024.8,3.3,60,40.5,2.3,67.91,,.3
129,서산,2018-03,6.7,1017.5,1021.1,7.7,77,76.6,2.3,55.67,,8.3
129,서산,2018-04,11.7,1013,1016.5,9.7,71,132.8,2.4,59.71,,13.8
129,서산,2018-05,17.1,1008.7,1012.1,14.3,74,147.7,2.3,53.35,,19.5
129,서산,2018-06,21.6,1005.2,1008.5,19.2,76,162.3,1.7,54.04,,26.3
129,서산,2018-07,26.5,1005.9,1009.2,27,80,152.9,1.8,62.55,,31.2
129,서산,2018-08,27.4,1004.4,1007.7,27.6,77,156.8,1.9,60.81,,33.1
129,서산,2018-09,20.3,1010.5,1013.8,18.1,77,82.7,1.6,57.43,,22.7
129,서산,2018-10,12.3,1016.3,1019.6,10.3,74,153.2,1.7,70.59,,13.8
129,서산,2018-11,7.4,1020.8,1024,7.8,75,73.9,1.2,58.48,,7.8
129,서산,2018-12,.6,1024.7,1028,4.3,63,26.8,1.9,61.99,,1.7
129,서산,2019-01,-1.1,1023.8,1027.1,3.7,66,1.1,1.6,67.11,,.2
129,서산,2019-02,.4,1021.8,1025.1,4.1,66,30.2,1.6,59.09,,2.1
129,서산,2019-03,5.8,1014.7,1017.9,6,67,43.7,2.3,61.29,,7.4
129,서산,2019-04,11,1012.5,1015.7,8.6,66,43.9,1.9,52.74,,13.3
129,서산,2019-05,17.3,1009.4,1012.5,12.2,65,20.1,2.2,71.26,,22.2
129,서산,2019-06,20.9,1004.5,1007.4,18.2,75,56.3,1.7,51.51,,24.9
129,서산,2019-07,24.6,1003.4,1006.3,24.7,81,174.5,2.3,41.66,,27.5
129,서산,2019-08,25.9,1003.9,1006.8,26.4,81,121.1,1.6,59.42,,28.3
129,서산,2019-09,21.6,1011.6,1014.5,20.6,80,181.1,1.7,39.82,,23.1
129,서산,2019-10,15.5,1016,1019,13.4,76,81,1.6,65.31,,17.1
129,서산,2019-11,7.8,1019.8,1022.9,7.7,72,124.6,1.7,60.21,,8.7
129,서산,2019-12,2.4,1022.9,1026.1,5.5,73,37.4,1.7,53.98,,3.1
129,서산,2020-01,1.8,1020.6,1023.8,5,72,46,1.7,52.35,,2.2
129,서산,2020-02,2.5,1022,1025.2,5.5,72,72.3,1.9,62.33,,3.9
129,서산,2020-03,6.5,1015.4,1018.5,5.8,62,23,2.6,68.49,,8.7
129,서산,2020-04,9.8,1014.9,1018,6.9,59,20.7,2.7,76.17,,14.1
129,서산,2020-05,16.9,1007.5,1010.4,13.8,74,101.3,2.1,49.11,,19.8
129,서산,2020-06,22.1,1003.6,1006.5,20.1,78,144,2,49.32,,25.3
129,서산,2020-07,23,1003.7,1006.6,22.9,82,329.4,1.6,29.07,,25.1
129,서산,2020-08,26.2,1005.5,1008.4,29,86,400,2.4,30.88,,27.5
129,서산,2020-09,20.5,1009.2,1012.2,18.7,79,257.7,1.8,54.32,,22.4
129,서산,2020-10,13.3,1018,1021,10.5,69,12.6,1.4,68.9,,15
129,서산,2020-11,8,1022.2,1025.4,7.9,71,72,1.7,55.36,,8.8
129,서산,2020-12,.5,1023.8,1027.1,4.4,68,9.7,1.7,57.78,,1.1
129,서산,2021-01,-1.8,1021.9,1025.1,4.1,71,25.3,1.9,55.22,,.4
129,서산,2021-02,2.5,1018.9,1022,4.9,64,9.6,2.6,63.44,,3.4
129,서산,2021-03,7.5,1017,1020.2,7.2,71,112.8,2,58.63,,9.8
129,서산,2021-04,12.8,1015.5,1018.5,8.5,61,110.6,2.3,57.35,,15.1
129,서산,2021-05,16.2,1006.5,1009.5,13,73,132.3,2.3,49.14,,18.7
129,서산,2021-06,21.9,1005,1007.9,19.9,78,70.9,1.9,50,,24.8
129,서산,2021-07,26.7,1005.2,1008,26.5,78,121.6,1.8,56.41,,30.4
129,서산,2021-08,25.2,1005.7,1008.5,25.3,81,217.8,1.7,41.98,,29
129,서산,2021-09,21.9,1010.4,1013.3,20.2,79,206,2,52.87,,24.8
129,서산,2021-10,15.2,1018.5,1021.5,14,78,55.9,1.5,61.18,,17.9
129,서산,2021-11,8.2,1017.1,1020.2,8.5,79,126.2,1.7,59.73,,9
