시군구별 용도업종별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
연도,시도,시군구,업종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,
2017,충청남도,청양군,섬      유,"65,549","73,500","59,706","58,528","45,213","46,580","42,645","36,861","44,987","33,320","58,071","70,782",
2017,충청남도,청양군,가죽. 신발,-,-,-,-,-,-,"405,998","442,498","438,632","391,706","373,124","368,299",
2017,충청남도,청양군,목재. 나무,"23,370","23,495","19,384","14,284","9,846","11,695","18,624","15,490","18,058","14,017","24,236","32,390",
2017,충청남도,청양군,펄프. 종이,"14,940","17,151","13,363","14,349","37,082","95,373","101,372","100,616","100,225","94,247",725,862,
2017,충청남도,청양군,화학  제품,"3,970,595","3,885,172","4,039,658","3,745,268","3,624,447","3,495,919","4,201,901","3,950,084","3,891,006","3,109,609","4,023,744","3,833,200",
2017,충청남도,청양군,고무. 플라,"494,322","508,879","471,145","511,476","437,808","446,005","434,090","318,683","394,496","302,105","419,163","416,079",
2017,충청남도,청양군,유      리,"3,216","3,696","2,576","2,260","1,671","1,491","2,161","2,955","2,370","1,724","1,584","2,586",
2017,충청남도,청양군,시  멘  트,"577,077","546,914","530,478","457,297","401,324","355,189","315,412","241,185","268,624","270,880","473,573","686,255",
2017,충청남도,청양군,1차   금속,"97,191","89,149","73,039","75,896","35,258","38,529","37,647","39,306","44,202","38,597","74,466","110,573",
2017,충청남도,청양군,조립  금속,"17,482","17,152","12,245","10,381","8,093","7,319","9,503","7,521","9,325","11,210","22,464","33,030",
2017,충청남도,청양군,기타  기계,"33,819","37,542","26,863","22,826","17,107","14,018","11,380","11,951","11,596","11,397","13,547","21,647",
2017,충청남도,청양군,전기  기기,"20,997","22,209","16,411","13,087","8,188","7,795","7,039","7,380","7,445","6,252","10,336","15,651",
2017,충청남도,청양군,자  동  차,"278,093","300,999","302,367","220,196","159,081","139,792","168,570","170,684","167,448","129,073","144,425","220,402",
2017,충청남도,청양군,가구및기타,"156,649","126,565","123,601","128,118","125,334","187,696","147,740","174,654","211,920","181,922","254,560","276,678",
2017,충청남도,청양군,재생  재료,"20,287","18,026","17,015","19,215","15,225","22,506","24,668","16,813","24,731","21,104","25,848","27,923",
2017,충청남도,청양군,수      도,"350,351","376,231","343,233","367,046","362,934","415,058","420,609","415,221","405,246","368,282","358,900","397,975",
2017,충청남도,청양군,사업자  용,"77,165","85,734","69,253","63,037","52,214","53,275","60,011","79,013","69,248","54,714","60,262","71,986",
2017,충청남도,청양군,가정용부문,"3,285,980","3,429,752","2,886,224","3,028,842","2,800,007","2,759,325","2,842,976","3,343,262","2,928,260","2,844,948","2,973,499","3,233,690",
2017,충청남도,청양군,기타공공용,"814,149","841,616","727,836","645,911","391,414","368,602","437,880","441,895","409,294","334,950","468,476","831,955",
2017,충청남도,청양군,관  공  용,"1,078,991","1,126,148","881,923","821,234","650,093","694,013","732,505","801,156","709,835","589,708","651,988","915,630",
2017,충청남도,청양군,순수써비스,"11,388,434","12,326,182","9,925,845","8,771,265","6,546,342","5,822,374","5,776,737","6,272,494","6,388,167","6,143,160","7,932,579","10,680,552",
2017,충청남도,청양군,합 계,"30,581,180","32,094,722","28,433,260","26,122,801","22,731,165","23,007,014","23,851,147","26,481,125","26,093,536","22,230,493","29,943,774","29,876,805",
2017,충청남도,홍성군,농업. 임업,"16,223,207","16,868,096","14,642,266","12,408,462","10,868,342","11,159,272","11,803,480","16,219,398","13,900,301","11,580,526","25,335,393","15,697,074",
2017,충청남도,홍성군,어      업,"49,059","47,119","41,582","57,307","68,440","87,514","98,846","114,844","112,231","97,023","77,357","50,603",
2017,충청남도,홍성군,석탄. 원유,56,18,14,351,630,"798,104",644,467,559,618,638,570,
2017,충청남도,홍성군,금속비금속,"325,783","295,905","432,008","504,931","442,298","803,437","90,030","51,871","52,099","41,852","55,674","59,263",
2017,충청남도,홍성군,식료품제조,"4,528,305","4,328,750","3,943,497","4,001,970","3,850,071","3,501,592","4,538,778","4,769,006","4,897,676","4,213,994","4,685,673","4,574,888",
2017,충청남도,홍성군,음료품제조,"241,570","326,209","295,044","354,435","363,654","8,880","436,041","480,852","458,849","350,769","288,526","254,061",
2017,충청남도,홍성군,담배제조업,-,-,-,-,-,-,"217,665","235,572","302,757","294,128","379,761","326,437",
2017,충청남도,홍성군,섬      유,"39,427","50,444","36,162","28,668","25,212","21,334","23,606","25,637","25,887","18,815","31,178","31,555",
2017,충청남도,홍성군,의복. 모피,"4,253","3,800","4,943","3,788","2,381","2,885","3,115","4,002","3,801","2,745","3,203","3,110",
2017,충청남도,홍성군,가죽. 신발,-,-,-,-,-,-,"18,605","24,422","22,071","18,212","18,094","19,462",
2017,충청남도,홍성군,목재. 나무,"61,098","63,161","53,624","57,886","55,972","67,283","43,748","57,617","74,593","64,473","76,660","75,721",
2017,충청남도,홍성군,펄프. 종이,"284,447","277,737","262,888","307,639","297,414","310,368","349,789","416,934","317,961","376,844","388,559","442,276",
2017,충청남도,홍성군,출판. 인쇄,"200,077","123,354","283,399","343,884","436,014","489,814","341,755","225,936","194,445","215,178","195,793","244,338",
2017,충청남도,홍성군,화학  제품,"581,275","530,424","600,769","589,073","435,322","454,338","413,876","345,572","362,984","356,410","455,591","554,002",
2017,충청남도,홍성군,고무. 플라,"3,871,829","3,946,863","4,424,771","3,887,192","3,280,993","3,590,831","3,604,184","3,962,232","4,106,354","3,469,816","4,516,112","4,027,696",
2017,충청남도,홍성군,유      리,"64,658","68,154","55,641","46,628","32,694","46,915","46,773","37,822","31,991","28,964","46,037","44,345",
2017,충청남도,홍성군,시  멘  트,"1,356,564","1,060,674","1,339,543","1,285,171","1,157,852","1,210,434","1,143,097","1,028,860","1,126,878","990,532","1,294,720","1,428,605",
2017,충청남도,홍성군,1차   금속,"1,767,132","1,835,703","2,013,570","1,832,104","1,700,431","1,757,926","1,660,199","1,609,543","1,746,448","1,450,828","1,795,070","1,897,809",
2017,충청남도,홍성군,조립  금속,"1,030,796","847,738","844,864","1,043,423","942,674","894,169","838,616","817,011","806,118","727,503","827,747","880,309",
2017,충청남도,홍성군,기타  기계,"404,132","335,756","325,397","384,882","317,760","289,924","313,598","325,750","316,201","269,613","381,188","398,884",
2017,충청남도,홍성군,사무  기기,"41,133","34,697","26,374","16,639","17,424","23,904","30,111","31,508","24,487","17,179","24,005","38,506",
2017,충청남도,홍성군,전기  기기,"849,221","919,027","793,834","613,496","686,337","757,329","909,099","917,594","997,955","853,290","809,426","999,678",
2017,충청남도,홍성군,영상. 음향,"204,285","168,951","107,455","51,202","47,209","44,304","45,785","46,340","43,744","42,742","48,272","61,160",
2017,충청남도,홍성군,의료. 광학,"191,998","166,948","197,286","217,511","145,822","62,058","109,126","112,090","115,747","86,994","155,500","152,308",
2017,충청남도,홍성군,자  동  차,"2,916,049","2,901,667","2,854,197","2,712,745","2,340,506","2,380,738","2,533,874","2,250,403","2,474,315","2,085,009","2,741,885","2,976,602",
2017,충청남도,홍성군,기타  운송,"37,832","33,938","28,380","17,176","14,828","13,170","13,703","16,479","18,066","20,695","40,320","55,132",
2017,충청남도,홍성군,가구및기타,"42,458","45,229","39,428","34,458","22,693","25,409","32,917","39,838","41,812","23,875","45,768","49,891",
2017,충청남도,홍성군,재생  재료,"22,793","23,064","20,216","22,549","17,363","18,006","16,945","17,285","16,630","14,790","18,610","21,630",
2017,충청남도,홍성군,수      도,"1,568,862","1,478,309","1,516,579","1,526,874","1,602,137","1,410,626","1,470,036","1,548,653","1,438,975","1,392,036","1,505,448","1,602,559",
2017,충청남도,홍성군,사업자  용,"47,372","46,080","41,183","39,433","34,680","38,280","51,775","57,850","45,366","39,177","43,490","48,632",
2017,충청남도,홍성군,가정용부문,"12,106,905","12,560,701","10,680,365","11,276,501","10,462,694","10,481,529","11,388,715","14,408,266","11,780,996","10,573,067","11,268,796","11,943,741",
2017,충청남도,홍성군,국  군  용,"87,743","84,106","69,160","56,909","48,149","55,345","63,365","69,413","53,763","47,786","65,206","75,604",
2017,충청남도,홍성군,기타공공용,"2,474,261","2,313,564","2,245,192","2,213,444","1,433,345","1,508,424","1,616,392","1,550,967","1,526,825","1,299,709","1,750,132","2,769,511",
2017,충청남도,홍성군,관  공  용,"3,253,783","3,247,138","2,937,423","2,789,905","2,544,019","2,669,504","3,017,996","3,178,476","2,804,983","2,448,716","2,793,470","3,425,061",
2017,충청남도,홍성군,순수써비스,"29,987,346","31,720,717","25,916,595","23,280,175","18,356,077","17,162,474","17,959,222","20,061,716","18,017,294","16,927,772","21,046,927","28,607,430",
2017,충청남도,홍성군,합 계,"84,865,709","86,754,041","77,073,649","72,006,811","62,051,437","62,146,120","65,245,506","75,060,226","68,261,162","60,441,680","83,210,229","83,838,453",
2017,충청남도,예산군,농업. 임업,"11,016,793","12,344,738","10,543,737","9,150,000","8,963,705","9,656,584","9,414,498","11,678,802","10,034,988","8,329,246","14,047,758","10,035,077",
2017,충청남도,예산군,어      업,"267,754","293,770","218,903","195,989","115,617","112,751","109,222","124,119","123,539","120,871","113,760","194,375",
2017,충청남도,예산군,석탄. 원유,-,-,-,-,-,"189,576",-,-,-,-,-,-,
2017,충청남도,예산군,금속비금속,"799,471","655,923","984,351","869,738","945,974","930,485","810,981","781,397","836,942","768,270","955,490","991,434",
2017,충청남도,예산군,식료품제조,"1,818,692","1,734,740","1,563,744","1,644,487","1,553,031","1,505,445","1,687,313","1,800,528","1,926,145","1,683,790","2,376,929","2,217,020",
2017,충청남도,예산군,음료품제조,"24,411","24,147","19,615","15,625","10,038","8,534","10,875","14,198","16,689","14,692","19,375","29,776",
2017,충청남도,예산군,섬      유,"767,195","849,842","771,281","720,859","661,106","748,118","738,051","753,775","823,204","628,780","863,157","856,294",
2017,충청남도,예산군,의복. 모피,244,239,196,284,301,397,474,423,338,272,299,264,
2017,충청남도,예산군,가죽. 신발,"5,010","5,261","3,613","3,622","2,950","2,578","3,038","3,342","2,702","2,722","6,031","10,896",
2017,충청남도,예산군,목재. 나무,"127,942","115,597","103,686","101,389","76,202","72,150","60,717","64,995","81,733","69,186","107,219","141,249",
2017,충청남도,예산군,펄프. 종이,"1,700,427","1,622,474","1,660,458","1,648,048","1,666,181","1,679,566","1,374,027","1,649,327","1,657,662","1,418,961","1,766,220","2,004,701",
2017,충청남도,예산군,출판. 인쇄,"106,680","94,062","83,867","95,323","54,789","73,446","78,426","68,420","50,885","33,653","73,424","78,997",
2017,충청남도,예산군,석유  정제,"305,220","321,713","287,369","279,673","249,572","292,199","301,946","327,850","304,300","271,476","293,460","338,899",
2017,충청남도,예산군,화학  제품,"5,400,108","5,636,994","6,078,565","5,693,644","5,059,233","5,254,248","5,039,472","5,008,547","5,818,701","4,339,244","5,847,846","5,910,328",
2017,충청남도,예산군,고무. 플라,"5,168,134","5,569,198","5,858,491","5,061,141","4,681,973","4,875,964","5,025,940","4,882,545","5,492,720","4,674,610","6,085,931","6,207,697",
2017,충청남도,예산군,시  멘  트,"3,833,368","3,627,812","4,002,191","3,866,051","3,524,691","3,686,900","3,737,071","3,537,872","3,982,450","3,224,412","4,458,110","4,377,639",
2017,충청남도,예산군,1차   금속,"2,823,641","2,802,265","3,040,821","2,857,963","2,890,245","2,666,967","2,513,662","2,428,304","2,638,340","2,457,855","2,947,260","2,842,671",
2017,충청남도,예산군,조립  금속,"10,398,554","10,482,715","11,531,393","11,105,002","11,156,145","11,708,212","12,507,951","11,728,662","12,642,392","11,727,252","12,517,924","11,681,298",
2017,충청남도,예산군,기타  기계,"2,128,463","2,118,682","2,251,059","2,039,837","1,887,692","1,967,423","1,881,712","1,920,067","2,010,801","1,644,227","2,060,500","2,032,219",
2017,충청남도,예산군,전기  기기,"2,521,892","2,378,579","2,541,450","1,933,304","719,134","756,528","875,306","936,147","1,007,537","839,903","1,082,531","1,129,225",
2017,충청남도,예산군,영상. 음향,"693,399","710,277","715,739","800,015","984,242","1,046,660","1,209,886","1,325,509","1,197,566","989,883","1,112,974","1,166,506",
2017,충청남도,예산군,의료. 광학,"1,349,038","1,444,709","1,425,252","1,432,234","1,447,412","1,899,312","2,407,794","2,326,281","2,232,911","1,745,519","1,897,189","1,978,682",
2017,충청남도,예산군,자  동  차,"7,760,895","7,559,464","7,758,483","7,247,870","6,631,581","7,074,960","6,831,484","6,661,424","7,319,681","6,226,621","7,364,227","7,626,303",
2017,충청남도,예산군,기타  운송,"21,744","30,441","29,002","25,172","18,886","23,090","24,789","26,640","28,347","21,196","28,828","42,211",
2017,충청남도,예산군,가구및기타,"45,188","45,169","33,917","33,210","27,360","25,824","20,395","22,626","21,398","17,448","26,133","42,091",
2017,충청남도,예산군,재생  재료,"43,153","46,949","42,645","46,519","39,684","42,953","35,343","33,831","36,924","38,560","47,582","55,557",
2017,충청남도,예산군,수      도,"804,857","822,654","648,450","685,865","656,048","747,364","663,433","670,293","673,906","639,409","678,800","674,786",
2017,충청남도,예산군,사업자  용,"63,387","69,567","60,826","51,556","42,372","43,250","46,871","45,069","49,585","44,579","47,198","58,547",
2017,충청남도,예산군,가정용부문,"8,925,550","9,291,358","7,845,761","8,162,225","7,568,847","7,494,639","7,911,690","9,737,661","8,316,059","7,665,946","8,178,561","9,039,460",
2017,충청남도,예산군,국  군  용,"1,423","1,541","1,638","2,009","1,150",686,"1,495","1,874","1,379",909,547,"1,665",
2017,충청남도,예산군,기타공공용,"517,245","1,487,917","1,384,840","1,255,982","822,910","838,781","1,055,924","1,095,049","1,019,393","780,839","1,074,762","1,799,192",
2017,충청남도,예산군,관  공  용,"2,244,590","2,327,757","2,133,211","1,951,416","1,721,728","1,723,081","1,876,914","1,984,781","1,877,718","1,758,023","1,886,876","2,256,301",
2017,충청남도,예산군,순수써비스,"30,814,794","33,021,541","26,517,379","22,951,755","17,189,187","15,552,717","16,340,755","18,141,584","15,945,167","15,394,384","19,922,202","28,236,113",
2017,충청남도,예산군,합 계,"102,499,262","107,538,095","100,141,933","91,927,807","81,369,986","82,701,388","84,597,455","89,781,942","88,172,102","77,572,738","97,889,103","104,057,473",
2017,충청남도,당진시,농업. 임업,"10,152,358","11,134,060","10,198,683","10,356,412","15,874,039","17,225,886","11,701,741","14,031,311","12,613,083","9,912,248","16,804,806","10,765,082",
2017,충청남도,당진시,어      업,"483,793","520,315","443,029","487,252","501,224","556,193","577,098","643,883","605,862","882,441","827,961","888,283",
2017,충청남도,당진시,석탄. 원유,-,-,-,-,-,"213,747",-,-,-,-,-,-,
2017,충청남도,당진시,금속비금속,"6,572,023","6,232,461","6,959,682","6,573,925","6,267,603","6,269,337","5,372,771","5,517,738","6,020,630","5,075,551","6,407,693","6,135,146",
2017,충청남도,당진시,식료품제조,"5,542,534","5,594,184","5,740,978","5,478,499","5,613,917","5,857,454","6,140,828","6,373,096","6,300,986","5,449,437","6,186,072","6,020,533",
2017,충청남도,당진시,음료품제조,"91,210","75,676","56,850","59,913","51,575","20,914","116,421","106,897","111,862","96,147","98,824","108,576",
2017,충청남도,당진시,담배제조업,-,-,-,-,-,-,"539,815","530,440","551,632","512,479","656,010","596,643",
2017,충청남도,당진시,섬      유,"2,953,892","2,828,007","2,954,583","2,753,497","2,557,898","2,553,599","2,988,233","2,839,161","2,875,137","2,675,591","3,201,872","3,059,536",
2017,충청남도,당진시,의복. 모피,"12,176","13,273","15,518","15,879","11,790","13,254","13,945","13,835","12,314","8,533","7,805","9,919",
2017,충청남도,당진시,가죽. 신발,"1,255",676,"1,061",846,514,434,"25,019","23,720","22,424","21,456","26,982","27,526",
2017,충청남도,당진시,목재. 나무,"336,678","329,866","270,818","268,119","185,040","162,664","156,429","177,424","177,571","139,504","183,238","220,065",
2017,충청남도,당진시,펄프. 종이,"60,473","67,380","66,123","70,402","57,000","54,462","52,922","42,308","45,480","45,075","52,016","56,429",
2017,충청남도,당진시,출판. 인쇄,"4,148","4,001","2,601","1,589",656,837,"1,340","1,623","1,191",693,"1,077","4,013",
2017,충청남도,당진시,석유  정제,"453,823","345,022","484,348","460,616","450,811","372,228","367,722","329,273","301,310","402,800","439,263","466,577",
2017,충청남도,당진시,화학  제품,"4,780,608","4,768,393","5,116,862","4,812,574","4,640,947","4,723,497","4,544,187","4,042,793","4,749,796","3,729,375","5,052,247","4,735,013",
2017,충청남도,당진시,고무. 플라,"6,386,151","6,586,495","7,499,140","8,226,861","8,213,778","8,646,344","7,511,209","7,274,994","7,816,632","6,185,952","7,631,004","6,977,094",
2017,충청남도,당진시,유      리,"3,440,427","3,336,656","3,699,638","3,508,550","3,523,042","3,431,781","3,551,898","3,489,813","3,413,942","3,235,910","3,516,599","3,812,223",
2017,충청남도,당진시,시  멘  트,"15,544,623","13,819,815","21,956,557","21,458,666","21,335,891","21,999,147","19,946,132","17,524,825","22,331,150","18,790,552","20,627,489","17,627,488",
2017,충청남도,당진시,1차   금속,"782,395,641","724,162,372","789,551,142","754,320,712","802,204,667","825,169,496","816,032,041","823,798,136","760,610,508","729,322,484","757,891,760","736,060,729",
2017,충청남도,당진시,조립  금속,"6,721,597","6,736,716","6,389,299","5,857,400","5,352,744","5,691,443","5,508,301","5,331,391","5,653,777","4,857,510","6,270,511","7,162,840",
2017,충청남도,당진시,기타  기계,"4,267,344","4,309,213","4,139,931","3,832,590","3,298,202","3,403,421","3,678,059","3,548,607","3,787,352","3,013,776","4,019,870","5,120,017",
2017,충청남도,당진시,사무  기기,"6,827","7,539","7,247","6,869","5,633","5,639","1,390","1,655","1,458","1,525","1,943","1,552",
2017,충청남도,당진시,전기  기기,"4,955,504","5,400,907","5,575,085","5,421,600","4,928,978","5,326,635","5,532,260","4,903,633","6,173,764","5,801,603","6,402,444","6,063,021",
2017,충청남도,당진시,영상. 음향,"1,348,354","1,528,211","1,562,764","1,454,040","1,296,982","1,320,522","1,101,353","1,305,935","1,235,335","941,580","1,294,596","1,528,468",
2017,충청남도,당진시,의료. 광학,"43,702,120","46,105,321","49,562,329","51,888,459","51,453,352","5,335,765","52,297,846","28,503,268","53,224,557","47,193,038","51,846,950","51,938,292",
2017,충청남도,당진시,자  동  차,"21,671,112","21,251,765","22,194,808","20,873,731","19,313,140","20,258,292","18,927,484","16,868,130","17,997,084","15,410,034","19,425,292","19,857,830",
2017,충청남도,당진시,기타  운송,"980,747","952,920","1,026,227","983,293","921,410","858,178","895,506","917,902","970,794","886,941","979,355","905,302",
2017,충청남도,당진시,가구및기타,"767,432","751,776","679,865","683,337","605,802","631,467","853,357","840,169","808,510","802,866","954,987","972,743",
2017,충청남도,당진시,재생  재료,"94,936","99,577","76,370","68,321","51,088","60,418","62,611","54,175","56,546","43,487","66,243","100,750",
2017,충청남도,당진시,수      도,"1,433,529","1,389,555","1,334,373","1,552,046","1,636,672","2,135,477","2,091,253","1,747,020","1,639,357","1,645,137","1,401,108","1,431,556",
2017,충청남도,당진시,사업자  용,"225,250","901,493","886,621","396,206","380,287","389,882","908,145","458,461","399,361","399,431","448,340","609,543",
2017,충청남도,당진시,가정용부문,"19,823,151","20,212,593","17,478,968","18,059,341","16,856,640","16,946,173","19,404,203","23,525,302","19,314,434","17,243,044","18,471,611","19,951,966",
2017,충청남도,당진시,국  군  용,"55,702","65,392","56,036","50,366","39,724","47,588","60,766","72,642","64,270","49,862","47,549","50,925",
2017,충청남도,당진시,기타공공용,"3,010,831","3,123,134","2,923,586","2,529,875","1,895,414","1,988,603","2,195,058","2,080,183","2,207,919","1,874,938","2,542,823","3,838,970",
2017,충청남도,당진시,관  공  용,"3,801,518","3,619,913","3,167,528","2,888,955","2,586,583","2,713,690","2,880,608","3,094,590","2,829,572","2,512,010","2,798,723","3,347,640",
2017,충청남도,당진시,순수써비스,"57,697,123","61,613,909","51,737,233","50,522,890","38,671,003","34,273,209","38,011,650","40,628,486","40,039,903","35,730,928","42,507,482","56,598,040",
2017,충청남도,당진시,합 계,"1,009,774,890","957,888,586","1,023,815,883","985,923,631","1,020,784,046","998,657,676","1,034,049,601","1,020,642,819","984,965,503","924,893,938","989,092,545","977,050,330",
2017,충청남도,태안군,농업. 임업,"6,333,343","6,008,225","5,337,050","4,626,689","4,661,734","5,429,738","4,904,892","6,353,110","7,438,450","6,503,550","22,833,802","6,741,108",
2017,충청남도,태안군,어      업,"1,330,905","1,790,726","2,050,064","3,024,785","2,853,189","2,413,880","2,655,241","3,143,646","2,821,329","2,121,588","1,257,090","1,134,875",
2017,충청남도,태안군,금속비금속,"17,824","25,632","28,599","54,712","125,653","114,642","72,444","40,138","58,618","77,202","90,670","75,397",
2017,충청남도,태안군,식료품제조,"714,808","722,599","684,871","815,110","868,485","967,093","992,007","1,051,675","1,094,975","995,463","914,570","752,048",
2017,충청남도,태안군,음료품제조,"9,575","8,698","7,366","9,058","11,062","4,109","18,621","13,362","11,932","10,871","12,105","13,710",
2017,충청남도,태안군,담배제조업,-,-,-,-,-,-,"9,063","9,472","8,420","10,223","15,262","26,833",
2017,충청남도,태안군,섬      유,"4,045","4,452","4,031","3,194","2,632","2,785","3,001","4,650","3,498","2,494","2,741","9,715",
2017,충청남도,태안군,의복. 모피,"1,581","1,772","1,490","1,384",880,643,588,739,606,565,"1,062","1,298",
2017,충청남도,태안군,가죽. 신발,328,383,287,352,379,362,464,546,513,459,450,375,
2017,충청남도,태안군,목재. 나무,494,"1,050",800,486,307,275,-,-,2,2,2,158,
2017,충청남도,태안군,펄프. 종이,900,"1,614","1,423","1,171",680,504,562,836,757,433,620,"1,150",
2017,충청남도,태안군,출판. 인쇄,682,884,858,847,601,641,651,"1,257","1,131",640,566,620,
2017,충청남도,태안군,화학  제품,"371,210","334,813","350,746","334,026","274,781","296,681","288,773","231,624","276,135","231,129","321,149","368,113",
2017,충청남도,태안군,고무. 플라,"15,970","17,324","25,861","42,628","40,967","33,626","24,814","22,383","21,866","21,157","30,058","45,183",
2017,충청남도,태안군,유      리,"2,248","1,341","1,614","1,885","1,631","1,235","1,605","1,924","1,959","1,579","1,286","1,562",
2017,충청남도,태안군,시  멘  트,"216,941","141,905","169,849","303,866","248,903","268,727","198,235","185,799","197,203","203,971","278,405","251,821",
2017,충청남도,태안군,1차   금속,"44,378","46,234","38,198","30,184","27,904","16,953","10,684","9,997","9,399","10,993","10,607","9,678",
2017,충청남도,태안군,조립  금속,"68,871","61,594","63,211","82,424","56,486","62,987","60,227","51,196","84,221","56,672","85,052","86,177",
2017,충청남도,태안군,기타  기계,"16,905","17,149","11,231","11,587","10,785","12,702","13,539","20,904","19,778","16,735","22,303","18,380",
2017,충청남도,태안군,전기  기기,"5,766","5,617","3,539","2,124","1,629","1,464","1,741","1,494","1,537","1,663","2,125","5,159",
2017,충청남도,태안군,의료. 광학,"34,695","36,953","28,156","24,321","21,741","21,650","17,652","16,842","19,978","15,701","20,184","55,228",
2017,충청남도,태안군,자  동  차,"14,312","19,087","17,468","15,446","11,860","12,741","10,441","13,311","11,093","10,572","11,721","16,015",
2017,충청남도,태안군,기타  운송,"40,211","40,178","47,680","52,586","37,882","29,592","33,173","29,281","20,052","26,973","29,438","36,808",
2017,충청남도,태안군,가구및기타,"4,239","3,511","3,639","3,253","2,127","2,276","2,556","2,730","1,940","1,755","2,139","2,514",
2017,충청남도,태안군,수      도,"251,406","252,978","235,811","288,814","314,209","350,992","331,230","325,324","296,099","298,319","285,186","267,678",
2017,충청남도,태안군,사업자  용,"29,087,083","32,709,959","20,212,313","5,833,287","11,863,279","8,698,520","13,940,820","85,483","83,803","69,973","71,634","101,143",
2017,충청남도,태안군,가정용부문,"6,479,674","6,675,976","5,693,426","5,995,789","5,667,652","5,601,340","5,884,566","7,522,760","6,477,317","5,740,208","5,970,426","6,375,412",
2017,충청남도,태안군,국  군  용,"265,422","304,442","244,079","235,735","193,368","198,433","250,099","270,763","235,706","186,586","202,948","266,330",
2017,충청남도,태안군,기타공공용,"1,390,843","1,376,271","1,379,749","1,314,017","710,045","642,315","729,176","761,664","747,601","549,958","859,556","1,559,573",
2017,충청남도,태안군,관  공  용,"1,751,067","1,803,202","1,582,975","1,611,619","1,394,400","1,431,487","1,518,076","1,744,529","1,603,343","1,423,975","1,477,740","1,806,547",
2017,충청남도,태안군,순수써비스,"31,871,596","33,979,587","32,563,666","32,939,697","31,026,509","22,270,766","19,632,777","30,493,395","32,237,598","41,766,661","34,155,732","49,559,387",
2017,충청남도,태안군,합 계,"80,347,322","86,394,156","70,790,050","57,661,076","60,431,760","48,889,159","51,607,718","52,410,834","53,786,859","60,358,070","68,966,629","69,589,995",
2017,전라북도,군산시,농업. 임업,"4,505,151","4,588,557","3,655,059","3,765,751","7,785,956","10,902,912","5,922,572","7,683,272","5,917,698","3,953,154","6,089,417","4,695,912",
2017,전라북도,군산시,어      업,"210,246","216,707","179,496","212,416","148,073","113,267","155,508","127,333","97,381","77,354","70,173","56,234",
2017,전라북도,군산시,석탄. 원유,-,-,-,-,-,"1,692,216",-,-,-,-,"2,564","2,847",
2017,전라북도,군산시,금속비금속,"663,357","620,024","533,745","602,283","535,583","705,356","411,442","334,200","295,970","254,949","417,305","506,549",
2017,전라북도,군산시,식료품제조,"53,580,619","46,575,425","51,872,981","52,076,540","55,602,639","55,385,400","61,608,379","57,240,405","59,381,521","57,985,481","55,066,885","56,677,694",
2017,전라북도,군산시,음료품제조,"2,457,078","2,498,372","2,457,899","2,361,596","2,457,333","2,502,929","3,134,312","2,318,211","2,568,439","2,059,521","2,664,344","2,457,015",
2017,전라북도,군산시,섬      유,"336,010","326,969","301,702","346,643","309,189","351,141","336,197","233,783","272,262","241,194","346,666","332,079",
2017,전라북도,군산시,의복. 모피,"312,866","304,350","308,717","327,489","285,180","299,841","312,575","273,057","299,594","218,561","293,579","309,768",
2017,전라북도,군산시,가죽. 신발,"1,129,738","1,072,434","1,280,629","1,120,187","1,247,047","1,412,571","1,483,406","1,294,942","1,186,563","1,176,305","1,302,164","1,315,467",
2017,전라북도,군산시,목재. 나무,"12,836,712","11,903,908","12,994,521","12,356,877","12,485,157","12,196,700","12,089,454","11,720,386","12,044,944","12,348,416","12,031,255","12,905,409",
2017,전라북도,군산시,펄프. 종이,"21,772,694","20,572,135","22,946,256","17,821,202","15,896,797","15,508,212","16,106,318","15,979,457","15,348,368","15,694,298","6,596,740","4,614,822",
2017,전라북도,군산시,출판. 인쇄,"20,762","19,942","16,646","15,075","9,209","9,229","12,081","16,076","13,168","7,849","10,172","14,478",
2017,전라북도,군산시,석유  정제,"418,288","325,357","359,720","318,789","181,493","250,952","272,983","179,987","164,024","177,782","345,780","481,098",
2017,전라북도,군산시,화학  제품,"272,689,671","267,291,633","313,808,239","292,176,393","304,438,463","275,664,859","238,029,457","295,173,591","298,635,837","302,102,592","264,075,471","305,557,923",
2017,전라북도,군산시,고무. 플라,"5,177,752","4,982,250","5,090,192","5,236,310","5,056,774","3,397,097","5,409,153","5,586,676","5,086,740","4,648,806","5,043,063","5,952,145",
2017,전라북도,군산시,유      리,"19,989,548","17,934,708","20,041,888","20,197,947","19,571,955","19,744,378","20,807,602","19,744,630","19,727,095","19,390,703","18,070,569","18,951,467",
2017,전라북도,군산시,시  멘  트,"3,030,131","3,519,853","3,886,697","4,276,894","4,635,636","4,376,171","3,925,767","2,950,621","3,798,512","3,249,906","4,225,697","3,795,639",
2017,전라북도,군산시,1차   금속,"149,811,337","147,609,960","162,019,786","154,887,091","162,139,280","156,930,674","161,105,289","139,936,281","154,965,151","139,230,661","154,934,871","157,713,505",
2017,전라북도,군산시,조립  금속,"2,764,318","2,863,008","2,831,109","2,717,526","2,455,368","2,573,526","2,647,023","2,668,129","2,500,415","2,357,787","2,940,533","3,436,967",
