시군구별 계약종별별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2018,부산광역시,해운대구,일반용,"83,934,553","80,201,445","68,946,105","65,667,818","65,433,819","71,164,046","85,090,873","100,970,044","81,418,477","66,188,464","64,231,445","72,464,176",
2018,부산광역시,해운대구,교육용,"3,670,419","4,056,136","3,105,239","2,963,760","2,391,789","2,688,961","3,118,997","3,457,363","3,323,110","2,415,652","2,561,851","3,312,694",
2018,부산광역시,해운대구,산업용,"24,215,831","21,446,007","22,981,555","22,194,274","20,832,053","21,108,123","19,791,674","18,658,106","18,034,160","18,267,635","18,482,252","20,074,183",
2018,부산광역시,해운대구,농사용,"131,393","125,122","128,045","136,865","143,071","158,448","186,488","197,844","161,199","136,617","120,093","110,656",
2018,부산광역시,해운대구,가로등,"1,820,807","1,698,272","1,668,905","1,573,702","1,484,887","1,423,491","1,405,328","1,425,812","1,486,820","1,547,632","1,617,423","1,731,283",
2018,부산광역시,해운대구,심 야,"2,875,516","2,980,830","2,157,576","1,671,182","1,808,387","2,112,204","3,020,341","3,187,535","2,032,311","1,370,799","1,278,746","1,925,463",
2018,부산광역시,해운대구,합 계,"172,936,302","167,584,922","148,310,733","145,720,525","140,587,025","149,035,761","168,654,707","205,738,508","166,841,726","138,895,422","138,759,285","150,946,963",
2018,부산광역시,사하구,주택용,"39,571,570","40,210,616","34,145,868","35,103,354","32,537,598","32,980,628","36,703,078","51,514,561","39,772,294","32,386,726","33,966,512","35,876,027",
2018,부산광역시,사하구,일반용,"40,178,943","41,313,143","32,465,964","31,932,163","29,822,480","32,504,477","36,920,739","46,578,990","40,207,660","30,941,143","30,604,931","33,776,089",
2018,부산광역시,사하구,교육용,"4,215,901","4,296,636","3,611,758","3,238,163","2,709,216","3,112,168","3,598,362","3,660,011","3,630,199","2,693,391","3,033,193","4,085,528",
2018,부산광역시,사하구,산업용,"168,015,600","140,840,742","157,026,670","139,389,416","136,576,033","135,543,252","138,003,990","145,309,243","143,541,088","145,718,488","147,781,959","126,603,917",
2018,부산광역시,사하구,농사용,"280,159","290,503","293,482","275,757","330,320","324,177","389,757","397,907","310,943","298,776","299,296","305,559",
2018,부산광역시,사하구,가로등,"1,110,116","1,057,103","1,027,964","925,751","838,591","791,096","758,472","765,726","858,451","910,323","988,690","1,098,903",
2018,부산광역시,사하구,심 야,"3,022,054","3,192,597","2,333,554","1,774,626","1,092,902","725,647","570,248","447,532","490,772","661,217","1,274,855","1,989,789",
2018,부산광역시,사하구,합 계,"256,394,343","231,201,340","230,905,260","212,639,230","203,907,140","205,981,445","216,944,646","248,673,970","228,811,407","213,610,064","217,949,436","203,735,812",
2018,부산광역시,금정구,주택용,"30,899,910","31,273,631","26,748,630","27,700,131","25,579,446","26,045,942","28,477,950","41,270,692","30,834,306","25,628,410","26,496,242","28,002,577",
2018,부산광역시,금정구,일반용,"38,494,072","39,380,085","31,221,203","30,262,145","28,246,970","30,585,633","34,354,316","42,630,002","35,613,300","27,858,149","28,141,022","31,767,070",
2018,부산광역시,금정구,교육용,"7,498,913","7,754,066","5,958,621","5,601,208","4,616,863","5,171,994","5,680,376","6,893,846","6,548,071","4,977,425","5,203,539","6,618,384",
2018,부산광역시,금정구,산업용,"24,608,093","23,938,149","22,039,776","21,823,727","21,392,565","22,165,500","23,626,121","24,102,041","22,295,252","20,796,800","21,845,208","22,701,402",
2018,부산광역시,금정구,농사용,"571,832","596,975","374,283","287,668","226,925","215,773","265,942","332,610","268,941","246,456","301,460","449,970",
2018,부산광역시,금정구,가로등,"1,172,553","1,119,526","1,139,388","1,051,488","988,811","923,500","908,018","910,333","950,605","998,662","1,015,697","1,087,671",
2018,부산광역시,금정구,심 야,"3,745,583","3,823,276","2,816,136","2,108,155","1,403,952","1,072,573","965,469","791,439","771,751","908,137","1,593,083","2,456,719",
2018,부산광역시,금정구,합 계,"106,990,956","107,885,708","90,298,037","88,834,522","82,455,532","86,180,915","94,278,192","116,930,963","97,282,226","81,414,039","84,596,251","93,083,793",
2018,부산광역시,강서구,주택용,"14,566,659","14,712,038","12,722,532","13,343,475","12,594,494","12,944,550","14,804,314","22,009,081","16,318,067","12,976,274","13,794,763","14,412,371",
2018,부산광역시,강서구,일반용,"41,639,568","41,975,525","36,844,996","35,764,007","34,401,591","36,587,019","41,038,847","47,803,600","38,699,542","33,142,791","32,672,401","35,571,701",
2018,부산광역시,강서구,교육용,"823,891","1,047,231","752,439","652,307","500,689","580,534","794,197","618,828","813,604","497,177","584,389","869,564",
2018,부산광역시,강서구,산업용,"287,595,557","256,007,646","267,260,012","262,963,034","265,349,428","278,014,219","294,748,418","271,485,166","278,756,911","276,260,465","287,743,554","282,596,424",
2018,부산광역시,강서구,농사용,"8,415,990","9,241,967","5,980,981","4,485,342","4,058,833","3,666,608","4,679,045","4,341,645","4,924,253","4,342,018","4,111,564","5,284,049",
2018,부산광역시,강서구,가로등,"2,843,725","2,755,229","2,856,762","2,535,467","2,346,109","2,253,784","2,085,795","2,209,291","2,316,863","2,404,774","2,624,725","2,828,461",
2018,부산광역시,강서구,심 야,"4,211,263","4,500,421","3,402,546","2,675,691","1,801,168","1,132,995","705,007","483,578","513,531","912,063","1,777,556","2,840,337",
2018,부산광역시,강서구,합 계,"360,096,653","330,240,057","329,820,268","322,419,323","321,052,312","335,179,709","358,855,623","348,951,189","342,342,771","330,535,562","343,308,952","344,402,907",
2018,부산광역시,연제구,주택용,"25,652,576","26,100,382","22,166,703","22,933,895","21,381,004","21,751,659","24,880,575","35,400,846","25,603,578","21,600,303","22,087,628","23,940,973",
2018,부산광역시,연제구,일반용,"37,528,019","37,463,108","30,340,115","28,765,084","27,140,056","29,927,110","35,242,204","42,814,783","35,650,183","27,247,957","26,885,851","30,823,064",
2018,부산광역시,연제구,교육용,"1,546,011","1,703,988","1,267,020","1,190,966","935,735","1,036,230","1,415,156","1,281,606","1,412,161","880,465","996,587","1,562,098",
2018,부산광역시,연제구,산업용,"5,771,532","5,375,510","5,311,356","5,360,600","5,512,528","5,516,322","5,957,892","6,216,940","5,646,865","5,033,366","5,136,949","5,337,728",
2018,부산광역시,연제구,농사용,"2,229","2,786","2,721","2,257","2,391","3,157","3,315","4,093","3,798","2,778","2,784","2,512",
2018,부산광역시,연제구,가로등,"651,221","609,028","585,683","513,524","481,514","437,198","430,086","440,765","480,064","522,693","561,989","624,791",
2018,부산광역시,연제구,심 야,"2,106,110","2,164,017","1,606,800","1,241,082","920,282","943,791","1,246,487","1,172,213","816,639","503,450","830,841","1,322,049",
2018,부산광역시,연제구,합 계,"73,257,698","73,418,819","61,280,398","60,007,408","56,373,510","59,615,467","69,175,715","87,331,246","69,613,288","55,791,012","56,502,629","63,613,215",
2018,부산광역시,수영구,주택용,"23,085,761","23,497,169","19,916,002","20,424,633","18,945,164","19,350,558","21,807,665","31,873,879","23,684,630","19,181,452","19,359,206","20,434,147",
2018,부산광역시,수영구,일반용,"28,905,957","29,659,339","23,449,509","22,590,557","20,868,993","22,740,451","26,320,991","34,580,722","29,172,381","22,290,352","21,552,697","23,979,974",
2018,부산광역시,수영구,교육용,"707,302","901,897","621,775","604,773","469,756","517,897","682,280","596,994","692,432","450,686","506,414","674,326",
2018,부산광역시,수영구,산업용,"1,334,894","1,401,947","1,149,982","1,230,739","1,172,516","1,207,288","1,207,027","1,409,369","1,322,681","1,135,978","1,178,240","1,185,470",
2018,부산광역시,수영구,농사용,"42,845","46,741","34,311","31,186","28,634","26,651","26,869","28,017","29,316","29,922","36,148","41,773",
2018,부산광역시,수영구,가로등,"575,250","529,212","490,585","450,435","412,530","381,140","372,054","382,938","417,698","447,759","476,312","515,006",
2018,부산광역시,수영구,심 야,"2,033,289","2,105,479","1,560,009","1,105,629","762,897","558,114","555,878","513,307","367,409","428,935","792,294","1,248,970",
2018,부산광역시,수영구,합 계,"56,685,298","58,141,784","47,222,173","46,437,952","42,660,490","44,782,099","50,972,764","69,385,226","55,686,547","43,965,084","43,901,311","48,079,666",
2018,부산광역시,사상구,주택용,"26,950,143","27,322,070","23,076,457","23,652,368","21,839,157","21,964,409","25,176,629","34,671,918","25,622,029","21,576,389","23,074,155","24,354,580",
2018,부산광역시,사상구,일반용,"41,647,868","42,096,954","33,375,672","31,814,606","29,892,298","32,586,940","37,543,180","45,684,195","38,483,021","29,456,456","30,064,302","34,415,195",
2018,부산광역시,사상구,교육용,"4,673,106","4,805,791","4,397,544","3,357,072","2,795,048","3,224,982","3,708,499","3,626,184","3,652,301","2,766,372","3,631,992","5,211,669",
2018,부산광역시,사상구,산업용,"90,588,072","88,023,776","79,618,875","82,735,111","78,180,085","79,286,152","80,014,128","77,277,630","77,491,528","70,695,983","78,950,219","79,848,057",
2018,부산광역시,사상구,농사용,"128,541","129,013","121,929","158,492","177,853","208,608","210,575","300,119","246,692","209,044","173,542","142,817",
2018,부산광역시,사상구,가로등,"1,048,390","991,676","972,845","850,458","818,867","760,529","739,404","744,039","804,472","855,581","911,855","1,011,708",
2018,부산광역시,사상구,심 야,"2,789,618","2,924,936","2,064,852","1,551,138","1,028,372","823,299","821,585","698,899","734,237","785,576","1,299,763","2,017,247",
2018,부산광역시,사상구,합 계,"167,825,738","166,294,216","143,628,174","144,119,245","134,731,680","138,854,919","148,214,000","163,002,984","147,034,280","126,345,401","138,105,828","147,001,273",
2018,부산광역시,기장군,주택용,"10,565,476","10,483,209","9,324,009","9,299,935","8,858,838","8,807,119","9,861,706","13,163,613","10,687,404","8,891,771","9,150,482","9,804,189",
2018,부산광역시,기장군,일반용,"29,549,420","29,896,154","23,427,073","23,192,827","22,362,359","23,720,054","26,802,510","32,192,279","27,262,600","22,332,314","22,533,346","28,517,552",
2018,부산광역시,기장군,교육용,"1,240,244","1,308,194","1,007,692","965,137","788,203","793,936","978,851","1,140,325","1,018,643","740,344","794,512","971,087",
2018,부산광역시,기장군,산업용,"61,674,718","57,309,957","59,483,924","67,302,837","60,513,125","50,929,301","52,428,249","51,881,799","62,001,359","58,422,698","52,182,710","52,650,729",
2018,부산광역시,기장군,농사용,"3,521,591","3,679,143","2,929,960","2,708,960","2,237,621","2,451,581","2,347,712","3,024,256","2,736,254","2,297,390","2,662,768","2,758,447",
2018,부산광역시,기장군,가로등,"1,679,889","1,549,160","1,437,643","1,449,684","1,356,735","1,312,481","1,248,669","1,368,059","1,383,578","1,422,569","1,520,973","1,660,384",
2018,부산광역시,기장군,심 야,"4,686,790","4,655,370","3,591,806","2,530,776","1,889,198","1,639,735","1,987,713","2,112,821","1,265,766","1,153,545","2,114,480","3,078,286",
2018,부산광역시,기장군,합 계,"112,918,128","108,881,187","101,202,107","107,450,156","98,006,079","89,654,207","95,655,410","104,883,152","106,355,604","95,260,631","90,959,271","99,440,674",
2018,대구광역시,중구,주택용,"10,859,422","10,964,401","9,352,559","9,447,279","8,873,359","9,496,107","11,782,565","15,653,471","11,038,237","8,951,481","9,528,913","10,133,608",
2018,대구광역시,중구,일반용,"52,937,261","51,864,408","41,527,662","38,154,406","38,268,613","43,613,368","51,717,620","60,021,780","46,739,775","36,542,597","37,373,445","45,587,817",
2018,대구광역시,중구,교육용,"1,454,492","1,528,273","1,172,453","938,538","883,206","1,098,128","1,353,453","1,306,500","1,128,752","834,265","1,037,814","1,490,787",
2018,대구광역시,중구,산업용,"3,344,382","3,450,431","2,580,806","2,424,832","2,153,637","2,536,286","2,583,849","2,979,058","2,686,993","2,018,029","2,372,433","2,829,145",
2018,대구광역시,중구,농사용,"21,554","22,188","20,375","21,320","21,933","25,293","24,310","29,930","25,095","21,016","17,467","17,833",
2018,대구광역시,중구,가로등,"785,030","732,652","707,334","677,194","644,585","608,571","611,718","640,134","665,551","719,029","758,032","792,804",
2018,대구광역시,중구,심 야,"1,760,562","1,844,782","1,336,118","1,037,340","1,253,242","2,006,138","2,687,643","2,764,114","1,815,122","677,634","778,554","1,168,292",
2018,대구광역시,중구,합 계,"71,162,703","70,407,135","56,697,307","52,700,909","52,098,575","59,383,891","70,761,158","83,394,987","64,099,525","49,764,051","51,866,658","62,020,286",
2018,대구광역시,동구,주택용,"42,843,926","43,669,345","37,428,020","38,227,255","35,361,759","36,888,282","41,555,554","60,826,474","43,673,019","35,672,635","37,745,111","39,606,247",
2018,대구광역시,동구,일반용,"70,780,250","72,057,165","59,101,202","56,253,320","54,705,211","60,561,025","68,602,549","80,180,753","64,513,733","52,129,227","54,535,107","63,987,061",
2018,대구광역시,동구,교육용,"2,892,755","3,236,789","2,419,671","2,015,112","1,580,224","1,753,682","2,225,771","2,270,358","2,199,072","1,460,494","1,832,007","2,728,911",
2018,대구광역시,동구,산업용,"13,492,440","13,429,864","11,385,068","11,179,767","10,664,409","11,104,678","12,109,233","12,980,541","12,082,213","9,985,319","11,184,169","11,635,631",
2018,대구광역시,동구,농사용,"1,500,890","1,659,743","1,213,948","989,766","849,718","953,641","997,765","1,483,428","1,221,764","985,729","1,023,277","1,203,076",
2018,대구광역시,동구,가로등,"2,023,871","1,916,933","1,663,807","1,680,450","1,677,500","1,589,391","1,522,124","1,672,032","1,766,793","1,893,028","2,065,031","2,119,062",
2018,대구광역시,동구,심 야,"7,690,459","8,080,348","5,745,616","4,061,108","2,487,321","1,765,674","1,642,428","1,477,015","1,220,364","1,781,116","3,429,528","5,300,329",
2018,대구광역시,동구,합 계,"141,224,591","144,050,187","118,957,332","114,406,778","107,326,142","114,616,373","128,655,424","160,890,601","126,676,958","103,907,548","111,814,230","126,580,317",
2018,대구광역시,서구,주택용,"22,602,836","22,811,172","19,508,695","19,689,693","17,933,042","18,236,313","21,233,457","32,254,003","21,985,295","17,479,321","19,106,155","20,200,375",
2018,대구광역시,서구,일반용,"30,696,097","31,401,577","24,897,457","23,532,063","21,449,471","23,571,954","26,593,531","33,757,738","27,612,679","21,104,163","21,931,987","25,132,089",
2018,대구광역시,서구,교육용,"1,664,858","1,567,364","1,409,716","1,143,270","888,667","1,020,750","1,232,080","1,283,152","1,148,939","805,143","977,741","1,458,666",
2018,대구광역시,서구,산업용,"37,888,735","39,104,950","36,076,581","36,458,139","37,097,117","37,623,015","39,444,132","38,674,789","36,677,542","32,133,541","33,223,002","33,176,492",
2018,대구광역시,서구,농사용,"30,102","34,288","28,869","24,832","21,337","19,400","17,613","20,330","16,415","18,621","23,055","28,459",
2018,대구광역시,서구,가로등,"785,475","720,087","664,213","625,164","572,783","535,326","543,300","586,701","631,405","696,376","750,863","788,341",
2018,대구광역시,서구,심 야,"3,281,358","3,415,017","2,487,066","1,720,979","1,019,765","718,216","558,741","454,389","428,405","622,229","1,323,598","2,220,464",
2018,대구광역시,서구,합 계,"96,949,461","99,054,455","85,072,597","83,194,140","78,982,182","81,724,974","89,622,854","107,031,102","88,500,680","72,859,394","77,336,401","83,004,886",
2018,대구광역시,남구,주택용,"19,084,861","19,280,519","16,572,322","16,741,435","15,489,404","16,100,364","18,515,919","27,426,270","19,311,999","15,509,518","16,430,948","17,514,516",
2018,대구광역시,남구,일반용,"29,884,685","30,355,712","24,732,181","23,371,495","22,201,051","24,629,561","28,126,608","34,726,061","28,567,999","21,804,685","22,104,263","25,565,680",
2018,대구광역시,남구,교육용,"3,591,064","3,161,219","2,733,997","2,218,631","1,913,794","2,119,821","2,514,853","2,715,450","2,314,958","1,774,721","2,143,497","3,120,011",
2018,대구광역시,남구,산업용,"1,148,929","1,184,280","1,029,430","1,023,800","947,415","977,695","1,001,314","1,096,111","979,160","862,688","931,135","993,144",
2018,대구광역시,남구,농사용,"42,712","45,549","36,408","35,408","30,129","29,067","28,278","33,875","30,258","28,246","34,103","39,628",
2018,대구광역시,남구,가로등,"534,270","487,377","440,621","417,189","376,484","354,786","354,543","384,116","412,340","453,574","494,044","520,954",
2018,대구광역시,남구,심 야,"4,893,491","5,135,928","3,674,810","2,479,040","1,307,455","726,575","499,774","397,816","406,453","806,025","1,883,220","3,193,406",
2018,대구광역시,남구,합 계,"59,180,012","59,650,584","49,219,769","46,286,998","42,265,732","44,937,869","51,041,289","66,779,699","52,023,167","41,239,457","44,021,210","50,947,339",
2018,대구광역시,북구,주택용,"52,673,555","52,616,247","46,009,487","46,843,124","43,935,069","45,468,679","53,020,027","76,057,797","53,072,669","43,517,314","46,497,817","49,158,507",
2018,대구광역시,북구,일반용,"76,554,063","77,074,046","61,402,514","58,899,511","56,028,288","62,448,437","70,324,823","86,213,707","69,850,099","54,464,333","56,503,764","65,862,861",
2018,대구광역시,북구,교육용,"9,918,193","10,216,267","7,869,266","6,473,255","5,960,853","7,459,754","8,700,543","9,099,850","7,614,514","5,656,704","7,161,944","10,073,238",
2018,대구광역시,북구,산업용,"77,637,671","78,023,926","66,877,989","66,930,227","62,374,973","63,961,182","65,396,582","67,310,935","64,871,747","56,445,292","64,643,257","69,007,489",
2018,대구광역시,북구,농사용,"844,676","864,984","739,668","766,906","771,358","858,849","960,356","1,230,250","1,039,520","808,754","799,880","751,418",
2018,대구광역시,북구,가로등,"2,077,315","1,988,624","1,740,388","1,698,789","1,535,588","1,478,092","1,411,086","1,572,363","1,577,175","1,674,654","1,842,878","1,911,093",
2018,대구광역시,북구,심 야,"5,117,660","5,326,598","3,915,789","2,714,861","2,332,749","2,412,350","2,625,551","2,693,078","1,834,678","1,143,678","2,115,463","3,394,324",
2018,대구광역시,북구,합 계,"224,823,133","226,110,692","188,555,101","184,326,673","172,938,878","184,087,343","202,438,968","244,177,980","199,860,402","163,710,729","179,565,003","200,158,930",
2018,대구광역시,수성구,주택용,"54,239,314","54,921,279","46,953,949","48,156,185","45,139,323","47,180,001","54,298,645","78,276,894","54,116,629","44,435,263","47,302,008","49,792,392",
2018,대구광역시,수성구,일반용,"72,549,277","74,308,013","57,361,651","53,956,792","50,500,479","56,591,536","63,801,570","79,551,158","64,052,046","48,882,314","51,034,295","60,517,922",
2018,대구광역시,수성구,교육용,"4,504,314","5,007,278","3,495,939","3,071,401","2,303,973","2,819,016","3,461,274","3,713,846","3,844,645","2,244,434","2,747,693","4,162,561",
2018,대구광역시,수성구,산업용,"18,767,181","17,330,454","17,573,730","16,865,568","17,270,483","17,045,853","17,892,258","18,061,181","17,204,876","17,161,322","17,149,503","18,474,515",
2018,대구광역시,수성구,농사용,"498,035","591,493","426,564","297,589","213,044","218,059","218,912","347,569","277,262","229,562","269,362","336,629",
2018,대구광역시,수성구,가로등,"1,672,207","1,575,400","1,396,220","1,385,813","1,279,895","1,219,738","1,175,299","1,257,424","1,338,005","1,427,882","1,576,025","1,634,126",
2018,대구광역시,수성구,심 야,"5,624,801","5,911,458","4,250,685","2,992,746","1,782,013","1,299,724","1,294,397","1,336,183","1,053,846","1,065,782","2,232,654","3,668,563",
2018,대구광역시,수성구,합 계,"157,855,129","159,645,375","131,458,738","126,726,094","118,489,210","126,373,927","142,142,355","182,544,255","141,887,309","115,446,559","122,311,540","138,586,708",
2018,대구광역시,달서구,주택용,"69,906,927","70,130,321","61,237,489","63,135,760","59,247,096","61,495,894","69,007,885","104,652,517","72,740,475","59,110,346","61,778,910","65,086,803",
2018,대구광역시,달서구,일반용,"86,839,365","87,275,308","67,771,911","64,611,710","60,904,849","69,175,675","77,496,418","97,117,113","79,532,994","60,805,368","63,189,054","72,197,159",
2018,대구광역시,달서구,교육용,"7,309,124","7,301,637","6,115,031","5,444,610","4,507,972","5,046,220","5,860,086","6,057,750","5,969,232","4,249,505","5,183,238","7,023,965",
2018,대구광역시,달서구,산업용,"201,023,699","186,489,356","180,370,336","184,398,725","180,212,394","183,036,715","190,215,767","185,784,065","180,474,603","172,111,287","186,157,643","191,223,638",
2018,대구광역시,달서구,농사용,"52,585","58,163","45,369","50,957","43,305","41,743","41,250","54,874","48,836","42,921","53,370","56,830",
2018,대구광역시,달서구,가로등,"2,129,218","2,002,598","1,742,680","1,682,647","1,515,330","1,432,901","1,375,844","1,468,706","1,570,638","1,700,765","1,877,777","1,982,570",
2018,대구광역시,달서구,심 야,"4,739,869","4,961,777","3,523,996","2,349,116","1,368,307","1,001,892","1,105,169","1,217,793","860,425","864,195","1,810,113","3,101,089",
2018,대구광역시,달서구,합 계,"372,000,787","358,219,160","320,806,812","321,673,525","307,799,253","321,231,040","345,102,419","396,352,818","341,197,203","298,884,387","320,050,105","340,672,054",
2018,대구광역시,달성군,주택용,"26,998,352","27,369,129","23,757,642","24,264,520","22,869,425","23,846,866","28,224,009","39,087,685","27,950,015","23,567,499","24,970,299","26,683,641",
2018,대구광역시,달성군,일반용,"44,940,825","39,372,896","27,855,049","27,294,484","25,523,442","28,005,830","30,135,657","36,977,634","30,560,205","24,321,639","25,782,674","33,534,336",
2018,대구광역시,달성군,교육용,"5,964,575","6,107,500","3,241,188","6,945,377","4,897,375","5,388,929","6,749,301","6,708,748","5,670,452","4,705,518","5,034,799","6,223,243",
2018,대구광역시,달성군,산업용,"250,950,003","228,779,763","236,277,965","233,740,316","236,211,191","235,484,669","239,681,179","231,589,307","223,667,011","231,501,039","239,653,770","241,197,107",
2018,대구광역시,달성군,농사용,"4,924,037","5,292,911","3,919,962","3,132,326","2,707,506","4,115,635","4,840,390","6,775,800","4,474,018","3,219,395","3,470,095","3,859,770",
2018,대구광역시,달성군,가로등,"2,647,645","2,527,727","2,340,132","2,251,453","2,109,492","2,044,040","1,989,359","2,056,687","2,095,784","2,215,477","2,393,257","2,486,984",
2018,대구광역시,달성군,심 야,"6,175,886","6,606,404","4,940,578","3,511,819","2,058,625","1,273,512","951,373","734,255","681,676","1,229,783","2,665,696","4,165,349",
2018,대구광역시,달성군,합 계,"342,601,323","316,056,330","302,332,516","301,140,295","296,377,056","300,159,481","312,571,268","323,930,116","295,099,161","290,760,350","303,970,590","318,150,430",
2018,인천광역시,중구,주택용,"15,827,757","16,392,969","13,831,229","14,137,168","13,026,368","13,300,725","14,976,317","21,095,970","16,412,175","13,543,735","14,633,106","15,908,032",
2018,인천광역시,중구,일반용,"104,139,276","99,353,093","88,811,523","82,469,647","39,186,388","134,523,332","106,549,050","121,379,248","100,025,243","86,313,316","85,227,585","96,678,432",
2018,인천광역시,중구,교육용,"2,650,991","2,480,588","2,194,195","1,589,766","1,253,082","1,300,223","1,702,738","1,851,835","1,466,148","1,213,106","1,699,376","2,718,694",
2018,인천광역시,중구,산업용,"79,509,971","70,097,209","74,156,610","70,245,306","72,368,385","72,989,005","79,312,111","79,324,285","76,103,657","76,026,756","73,790,479","76,578,682",
2018,인천광역시,중구,농사용,"478,565","472,422","466,032","455,622","473,916","496,312","532,503","748,252","804,224","646,511","1,170,650","495,805",
2018,인천광역시,중구,가로등,"3,054,362","3,013,687","2,627,714","2,554,636","2,325,340","2,169,939","2,089,653","2,204,717","2,362,689","2,586,513","2,882,921","3,225,037",
2018,인천광역시,중구,심 야,"4,285,837","4,609,124","3,405,529","2,510,679","1,700,101","1,241,454","1,064,298","1,012,222","819,443","885,504","1,732,487","2,798,936",
2018,인천광역시,중구,합 계,"209,946,759","196,419,092","185,492,832","173,962,824","130,333,580","226,020,990","206,226,670","227,616,529","197,993,579","181,215,441","181,136,604","198,403,618",
2018,인천광역시,동구,주택용,"8,150,027","8,147,367","7,035,219","7,018,621","6,592,048","6,575,019","7,627,854","10,401,507","7,467,834","6,431,320","6,854,056","7,336,875",
2018,인천광역시,동구,일반용,"12,271,701","12,214,485","9,393,541","8,327,768","7,500,338","7,950,547","9,322,169","11,439,252","9,256,453","7,303,342","8,025,777","9,969,290",
2018,인천광역시,동구,교육용,"1,062,363","1,086,741","876,348","615,958","523,024","588,624","705,869","706,484","620,451","522,815","693,894","1,099,506",
2018,인천광역시,동구,산업용,"344,974,966","253,004,300","338,311,811","326,841,769","341,108,350","324,622,773","331,228,651","342,496,331","268,090,443","342,300,711","319,121,049","337,126,037",
2018,인천광역시,동구,농사용,"6,510","5,764","4,946","5,648","5,268","5,961","6,610","7,507","8,689","7,609","7,294","6,534",
2018,인천광역시,동구,가로등,"434,207","409,073","376,441","360,451","328,200","296,767","300,498","312,644","339,091","361,013","385,628","415,776",
2018,인천광역시,동구,심 야,"945,597","981,410","640,955","335,109","202,687","139,877","108,613","116,848","87,703","111,273","339,558","739,862",
2018,인천광역시,동구,합 계,"367,845,371","275,849,140","356,639,261","343,505,324","356,259,915","340,179,568","349,300,264","365,480,573","285,870,664","357,038,083","335,427,256","356,693,880",
2018,인천광역시,미추홀구,주택용,"50,706,473","51,382,274","43,553,578","44,990,416","41,863,233","42,750,318","47,152,707","72,392,036","54,081,428","41,703,183","44,336,883","46,346,535",
2018,인천광역시,미추홀구,일반용,"63,761,277","65,612,526","50,586,479","46,203,293","42,098,190","45,551,121","52,649,563","67,267,159","56,230,155","42,513,416","43,965,949","52,732,485",
2018,인천광역시,미추홀구,교육용,"7,334,456","6,732,639","6,036,600","4,281,585","3,941,443","4,566,898","5,437,195","5,575,255","4,633,153","4,069,480","5,069,735","7,757,730",
2018,인천광역시,미추홀구,산업용,"61,700,949","45,816,967","44,911,811","42,739,583","42,703,435","42,697,662","44,229,108","42,938,586","39,904,225","39,755,679","42,615,519","45,295,797",
2018,인천광역시,미추홀구,농사용,"44,603","52,197","33,459","25,891","21,342","20,569","20,190","29,312","28,857","24,263","30,083","37,283",
2018,인천광역시,미추홀구,가로등,"1,454,041","1,348,443","1,196,014","1,140,621","1,042,208","964,594","945,542","1,009,832","1,077,751","1,163,189","1,261,920","1,332,653",
2018,인천광역시,미추홀구,심 야,"3,639,237","3,839,787","2,799,815","2,104,905","1,882,887","1,647,130","1,856,939","1,853,666","1,347,385","1,054,946","1,384,664","2,233,624",
2018,인천광역시,미추홀구,합 계,"188,641,036","174,784,833","149,117,756","141,486,294","133,552,738","138,198,292","152,291,244","191,065,846","157,302,954","130,284,156","138,664,753","155,736,107",
2018,인천광역시,서구,주택용,"65,589,894","66,675,353","56,994,174","58,278,244","54,693,055","56,203,570","62,377,175","94,628,918","70,580,183","54,874,577","58,564,353","62,402,851",
2018,인천광역시,서구,일반용,"97,828,345","100,708,963","83,655,189","79,788,275","77,136,597","82,046,173","93,852,538","111,661,555","94,141,078","77,485,584","80,173,237","91,753,365",
2018,인천광역시,서구,교육용,"5,309,278","5,228,280","4,262,151","2,871,426","2,329,805","2,629,560","3,478,920","3,325,670","2,786,209","2,340,718","3,483,603","5,878,787",
2018,인천광역시,서구,산업용,"347,141,407","328,588,228","316,285,761","308,760,954","301,588,988","302,007,187","314,835,237","310,547,820","301,482,891","294,562,968","309,056,959","320,507,202",
2018,인천광역시,서구,농사용,"998,815","1,021,139","871,258","763,934","930,046","1,066,480","838,781","1,114,914","922,773","581,642","706,587","722,109",
2018,인천광역시,서구,가로등,"3,655,871","3,519,380","3,081,444","2,979,568","2,732,948","2,568,607","2,467,746","2,646,003","2,782,463","3,059,306","3,323,193","3,480,975",
2018,인천광역시,서구,심 야,"3,023,256","3,161,349","2,252,229","1,593,530","965,763","669,375","572,332","516,046","389,369","558,327","1,265,217","1,993,569",
2018,인천광역시,서구,합 계,"523,546,866","508,902,692","467,402,206","455,035,931","440,377,202","447,190,952","478,422,729","524,440,926","473,084,966","433,463,122","456,573,149","486,738,858",
2018,인천광역시,남동구,주택용,"68,026,341","69,434,284","58,895,934","60,068,399","56,397,267","58,161,973","65,311,655","97,205,157","70,228,853","55,486,712","58,942,537","62,722,273",
2018,인천광역시,남동구,일반용,"92,987,454","94,397,029","73,667,547","67,593,556","64,066,245","70,893,940","83,184,326","103,225,938","83,676,495","63,925,444","65,873,115","78,563,343",
2018,인천광역시,남동구,교육용,"4,701,859","4,868,947","3,922,114","2,608,115","2,180,088","2,564,000","3,367,687","3,331,222","2,688,451","2,147,525","3,202,485","5,285,456",
