시군구별 용도업종별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2022,인천광역시,중구,1차   금속,"111,410","109,160","97,065","85,407","63,592","57,913","64,018","66,405","59,824","60,785","70,251","92,699",
2022,인천광역시,중구,조립  금속,"295,173","290,096","240,364","208,842","160,913","155,200","143,340","153,429","148,278","143,031","175,394","212,177",
2022,인천광역시,중구,기타  기계,"876,637","807,059","754,692","756,679","732,112","784,486","757,668","803,725","822,058","718,900","718,724","760,075",
2022,인천광역시,중구,전기  기기,"38,974","38,611","31,705","27,074","23,209","23,637","26,680","30,062","24,033","19,979","20,503","25,295",
2022,인천광역시,중구,영상. 음향,"27,916,648","24,814,096","27,734,755","27,078,500","27,741,578","29,754,685","32,472,619","27,726,197","28,211,969","33,875,487","27,158,601","26,991,503",
2022,인천광역시,중구,의료. 광학,"3,756","3,609","2,775","2,043","1,918","3,018","4,211","4,915","4,146","3,517","3,888","5,330",
2022,인천광역시,중구,자  동  차,"1,070,744","1,089,976","1,221,722","1,034,446","1,038,067","986,044","1,015,989","917,299","937,319","980,967","1,058,141","1,141,128",
2022,인천광역시,중구,기타  운송,"483,583","459,299","411,624","356,100","371,040","446,424","573,343","578,593","444,728","356,794","402,802","516,784",
2022,인천광역시,중구,가구및기타,"2,216,628","2,086,787","2,462,616","2,196,154","2,369,061","2,352,103","2,360,424","2,459,262","2,322,397","2,483,691","2,461,216","2,576,670",
2022,인천광역시,중구,재생  재료,"5,762","5,780","5,123","5,402","4,728","4,426","3,332",932,-,-,-,-,
2022,인천광역시,중구,수      도,"1,164,113","1,139,892","1,025,813","907,173","915,085","1,085,241","1,224,394","1,359,652","1,332,852","1,145,401","905,486","919,899",
2022,인천광역시,중구,사업자  용,"166,928","187,165","166,388","161,832","154,490","158,474","236,732","339,835","327,810","298,118","301,361","312,759",
2022,인천광역시,중구,전      철,"679,881","607,628","675,017","590,572","576,772","607,902","729,571","704,011","649,971","656,800","653,071","717,780",
2022,인천광역시,중구,가정용부문,"22,437,676","22,549,483","19,819,376","19,561,852","17,893,318","18,822,861","24,014,667","28,871,344","23,350,410","19,529,028","20,017,200","22,064,895",
2022,인천광역시,중구,국  군  용,"99,146","99,003","75,205","61,701","45,180","53,115","67,436","72,661","61,438","52,238","59,626","88,933",
2022,인천광역시,중구,유엔군  용,"39,302","35,890","29,534","17,285","20,923","29,659","35,678","28,718","24,590","19,152","22,272","34,214",
2022,인천광역시,중구,기타공공용,"4,816,404","4,234,497","4,017,314","3,048,748","2,669,122","3,023,539","3,670,590","3,671,384","3,329,226","2,897,895","3,149,828","5,355,445",
2022,인천광역시,중구,관  공  용,"5,748,299","5,667,830","4,930,490","4,380,048","3,732,224","3,882,557","4,493,468","4,897,269","4,483,334","3,982,913","4,163,894","5,219,899",
2022,인천광역시,중구,순수써비스,"119,455,852","110,566,028","102,504,251","93,799,336","93,697,054","103,961,386","122,694,297","128,342,635","113,814,575","102,330,669","100,748,923","119,488,835",
2022,인천광역시,중구,합 계,"230,376,923","212,864,886","206,951,051","194,781,343","195,764,014","204,388,080","239,604,495","246,949,458","222,807,091","211,473,000","204,024,801","231,997,617",
2022,인천광역시,동구,농업. 임업,"2,704","2,661","2,323","1,653","1,183","1,210","1,278","1,675","2,076","1,256",838,"1,291",
2022,인천광역시,동구,어      업,"2,805","3,102","2,751","2,567","2,200","3,035","3,376","2,955","2,981","2,759","3,815","4,470",
2022,인천광역시,동구,금속비금속,"2,537,556","2,203,644","2,992,383","2,755,338","3,089,127","2,546,637","2,103,245","2,841,333","2,154,883","2,381,673","3,081,612","2,012,740",
2022,인천광역시,동구,식료품제조,"1,063,890","974,434","1,056,977","1,060,821","996,937","1,010,187","1,028,367","961,470","896,229","997,265","962,888","1,030,438",
2022,인천광역시,동구,섬      유,"13,040","11,982","11,254","10,757","6,974","7,336","6,639","6,939","7,786","18,784","35,249","40,002",
2022,인천광역시,동구,의복. 모피,"20,418","19,281","15,574","13,939","11,677","11,986","14,787","14,880","12,726","11,609","12,623","17,009",
2022,인천광역시,동구,가죽. 신발,207,114,96,65,76,102,276,317,91,117,122,139,
2022,인천광역시,동구,목재. 나무,"256,694","244,649","211,032","210,787","169,073","185,237","173,440","172,825","170,163","169,549","210,840","212,637",
2022,인천광역시,동구,펄프. 종이,"67,428","64,798","59,162","50,448","47,312","46,471","54,504","56,844","55,193","43,275","50,801","82,158",
2022,인천광역시,동구,출판. 인쇄,"47,455","42,467","34,930","27,118","18,674","17,197","21,885","24,360","21,430","17,372","21,550","30,714",
2022,인천광역시,동구,석유  정제,"8,052","8,002","5,314","4,475","3,553","3,418","3,661","3,516","3,195","2,999","4,016","5,659",
2022,인천광역시,동구,화학  제품,"213,319","202,833","168,949","143,300","130,296","124,686","121,744","130,691","128,698","124,913","136,558","152,043",
2022,인천광역시,동구,고무. 플라,"125,596","118,979","100,227","90,312","81,478","90,667","95,240","96,255","86,123","73,287","82,271","103,108",
2022,인천광역시,동구,유      리,"34,482","27,206","29,400","30,131","40,914","64,811","56,316","59,233","56,861","72,844","90,848","85,890",
2022,인천광역시,동구,시  멘  트,"264,356","252,565","222,635","191,642","164,723","153,357","163,156","169,313","167,942","180,019","206,009","197,543",
2022,인천광역시,동구,1차   금속,"112,078,338","71,392,744","111,356,712","108,614,029","111,428,528","106,173,377","102,669,096","88,753,961","86,482,629","112,464,629","104,950,206","107,517,319",
2022,인천광역시,동구,조립  금속,"1,128,623","1,181,026","1,036,006","853,042","716,149","808,811","785,674","714,546","779,532","842,130","908,933","944,601",
2022,인천광역시,동구,기타  기계,"15,773,756","14,106,341","14,569,439","13,212,723","13,176,691","13,491,439","15,014,847","12,386,072","13,018,418","11,676,036","12,403,086","14,606,617",
2022,인천광역시,동구,전기  기기,"114,497","116,218","90,669","74,096","63,286","69,796","77,015","79,111","71,551","64,902","70,646","102,762",
2022,인천광역시,동구,영상. 음향,"221,942","219,647","182,920","167,711","139,104","148,577","155,834","156,880","150,429","136,386","152,197","200,513",
2022,인천광역시,동구,의료. 광학,"181,042,652","151,559,839","172,039,589","184,837,803","180,720,572","128,508,928","165,463,021","154,498,098","158,261,886","158,260,168","140,962,618","128,647,160",
2022,인천광역시,동구,자  동  차,"290,958","263,971","223,981","220,518","195,344","200,733","233,197","213,353","217,599","220,113","235,340","265,780",
2022,인천광역시,동구,기타  운송,"305,767","298,340","220,393","166,929","140,517","122,470","145,304","151,053","115,856","127,318","169,852","254,363",
2022,인천광역시,동구,가구및기타,"197,254","191,332","158,427","122,383","100,436","110,530","113,953","115,655","105,002","96,249","114,147","145,948",
2022,인천광역시,동구,재생  재료,"4,462","6,359","5,193","2,423","2,184","1,828",905,"2,768","1,587","1,372","1,372","2,186",
2022,인천광역시,동구,수      도,"115,617","110,452","103,704","108,693","106,926","108,927","108,286","112,060","107,614","110,175","111,277","113,601",
2022,인천광역시,동구,사업자  용,"36,058","35,786","33,003","30,637","31,687","36,497","37,204","41,260","41,453","38,693","39,651","42,409",
2022,인천광역시,동구,가정용부문,"7,794,808","8,014,564","7,212,928","6,999,344","6,374,234","6,644,213","8,262,871","9,391,168","7,512,770","6,578,124","6,683,297","7,423,365",
2022,인천광역시,동구,국  군  용,"2,899","2,434","1,935","1,255",919,848,"1,211","1,415","1,001",976,"1,315","2,552",
2022,인천광역시,동구,기타공공용,"1,125,102","998,253","993,785","595,771","505,353","610,270","725,754","609,314","621,125","503,814","635,405","1,381,034",
2022,인천광역시,동구,관  공  용,"832,871","817,522","706,568","473,723","354,764","378,552","588,405","696,067","499,432","414,295","431,900","678,597",
2022,인천광역시,동구,순수써비스,"17,388,375","16,182,632","14,854,370","13,608,328","12,571,180","13,197,604","15,005,312","16,010,860","11,723,124","10,839,414","11,508,371","14,212,041",
2022,인천광역시,동구,합 계,"343,111,981","269,674,177","328,702,629","334,682,761","331,392,071","274,879,737","313,235,803","288,476,247","283,477,385","306,472,515","284,279,653","280,516,689",
2022,인천광역시,미추홀구,농업. 임업,"49,520","47,607","37,117","28,828","24,315","28,639","35,408","40,179","34,887","26,698","24,453","30,068",
2022,인천광역시,미추홀구,어      업,"32,858","34,029","27,317","23,971","18,551","16,971","21,091","22,311","21,678","20,421","22,170","25,972",
2022,인천광역시,미추홀구,금속비금속,"155,479","142,741","137,421","118,987","103,882","104,822","105,455","101,566","103,180","94,499","99,748","124,288",
2022,인천광역시,미추홀구,식료품제조,"1,016,300","956,377","889,433","867,268","826,403","860,903","936,616","939,324","895,090","720,864","741,888","821,670",
2022,인천광역시,미추홀구,음료품제조,"40,510","27,218","29,435","25,616","25,856","25,328","30,271","28,955","27,564","26,938","27,665","32,861",
2022,인천광역시,미추홀구,섬      유,"260,678","240,532","212,488","192,135","177,451","181,244","198,033","193,989","173,202","167,584","186,732","235,106",
2022,인천광역시,미추홀구,의복. 모피,"108,104","104,817","81,267","70,810","62,280","60,587","64,320","59,786","57,047","51,556","58,557","65,907",
2022,인천광역시,미추홀구,가죽. 신발,"41,344","40,956","32,149","22,059","16,848","19,189","24,251","21,497","18,484","14,021","17,156","23,372",
2022,인천광역시,미추홀구,목재. 나무,"4,315,530","3,807,704","4,216,641","4,523,257","4,590,257","4,734,423","4,909,923","4,602,424","4,760,133","4,741,501","4,892,285","5,370,005",
2022,인천광역시,미추홀구,펄프. 종이,"384,045","348,033","388,250","357,104","315,150","267,874","285,027","246,056","235,520","209,258","236,890","272,700",
2022,인천광역시,미추홀구,출판. 인쇄,"779,833","690,548","714,355","651,089","675,403","666,821","676,440","616,858","671,240","657,280","792,416","885,981",
2022,인천광역시,미추홀구,화학  제품,"1,675,041","1,471,256","1,381,635","1,350,452","1,227,109","1,344,670","1,422,944","1,293,463","1,281,573","1,206,822","1,392,965","1,547,635",
2022,인천광역시,미추홀구,고무. 플라,"3,573,470","3,255,011","3,239,861","3,065,950","2,878,316","3,027,223","3,336,105","3,057,637","2,992,716","2,998,340","3,007,451","3,424,820",
2022,인천광역시,미추홀구,유      리,"275,747","257,931","256,535","284,840","224,860","239,623","248,103","226,393","244,501","233,695","246,722","243,541",
2022,인천광역시,미추홀구,시  멘  트,"680,538","653,565","609,757","595,399","553,837","574,262","604,730","588,842","578,047","550,425","561,528","605,903",
2022,인천광역시,미추홀구,1차   금속,"1,965,692","1,808,230","1,788,060","1,658,258","1,549,613","1,512,367","1,558,350","1,480,665","1,484,889","1,449,522","1,743,832","1,964,239",
2022,인천광역시,미추홀구,조립  금속,"1,514,037","1,488,007","1,387,174","1,284,156","1,118,599","1,157,326","1,212,151","1,086,331","1,078,913","1,014,542","1,160,890","1,257,696",
2022,인천광역시,미추홀구,기타  기계,"3,598,756","3,429,500","3,200,649","2,983,541","2,712,173","2,853,468","3,061,486","2,885,457","2,797,898","2,503,428","2,770,065","3,349,444",
2022,인천광역시,미추홀구,사무  기기,"21,347","25,858","21,791","16,772","9,412","11,056","16,586","17,219","16,299","11,475","13,261","17,703",
2022,인천광역시,미추홀구,전기  기기,"1,420,291","1,201,656","1,151,441","997,023","998,291","1,036,286","1,173,373","1,116,911","1,000,479","964,774","1,050,500","1,330,829",
2022,인천광역시,미추홀구,영상. 음향,"4,791,605","4,374,379","4,339,017","4,095,243","3,713,240","3,935,637","4,249,289","3,927,838","3,925,809","3,692,257","3,774,600","3,886,758",
2022,인천광역시,미추홀구,의료. 광학,"197,647","174,717","158,047","139,388","167,774","164,110","201,465","212,618","195,183","178,598","187,972","224,901",
2022,인천광역시,미추홀구,자  동  차,"1,966,901","1,806,969","1,740,618","1,674,288","1,482,117","1,551,185","1,657,424","1,466,132","1,597,293","1,528,440","1,653,244","1,868,592",
2022,인천광역시,미추홀구,기타  운송,"6,170","6,424","5,730","4,153","3,253","2,837","3,272","3,933","3,512","2,702","3,103","4,037",
2022,인천광역시,미추홀구,가구및기타,"2,010,559","1,724,455","1,980,417","1,782,233","1,722,627","1,748,176","1,865,286","1,605,305","1,589,992","1,701,950","1,886,881","2,206,193",
2022,인천광역시,미추홀구,수      도,"781,900","760,295","704,957","745,525","720,016","745,093","768,209","778,470","778,662","747,082","751,972","783,962",
2022,인천광역시,미추홀구,사업자  용,"199,317","201,746","159,882","144,552","128,941","151,003","177,698","202,706","181,760","174,017","167,649","195,283",
2022,인천광역시,미추홀구,전      철,"7,550,617","6,623,478","6,208,007","5,691,128","5,875,819","6,080,856","6,857,028","6,773,874","6,157,468","5,888,875","5,886,531","7,593,567",
2022,인천광역시,미추홀구,가정용부문,"54,081,214","54,104,898","47,722,143","48,486,460","44,128,314","45,923,714","57,937,343","71,213,995","58,683,578","47,882,844","47,594,842","50,540,104",
2022,인천광역시,미추홀구,국  군  용,"50,440","44,953","32,564","28,716","27,088","30,436","42,626","44,896","36,213","30,104","34,120","50,252",
2022,인천광역시,미추홀구,기타공공용,"6,882,706","5,819,584","5,770,675","4,052,705","3,859,731","4,624,464","5,411,838","5,053,360","4,937,582","4,034,991","4,702,783","8,593,696",
2022,인천광역시,미추홀구,관  공  용,"2,818,349","2,824,997","2,364,281","1,950,341","1,639,616","1,920,060","2,481,669","2,674,363","2,317,126","1,907,004","1,914,723","2,610,946",
2022,인천광역시,미추홀구,순수써비스,"68,937,774","66,996,719","56,941,944","51,272,501","46,811,195","51,507,725","62,450,708","68,429,133","59,647,049","49,947,164","49,143,310","60,659,141",
2022,인천광역시,미추홀구,합 계,"172,184,319","165,495,190","147,931,058","139,184,748","128,388,337","137,108,378","164,024,518","181,012,486","158,524,567","135,379,671","136,748,904","160,847,172",
2022,인천광역시,서구,농업. 임업,"977,746","997,855","822,575","906,443","1,156,217","890,765","668,546","763,809","775,769","588,093","748,179","789,838",
2022,인천광역시,서구,어      업,"24,185","22,617","22,115","27,238","26,504","29,568","32,594","37,001","33,709","29,837","26,707","25,114",
2022,인천광역시,서구,석탄. 원유,"57,935","46,320","37,394","36,321","35,136","40,956","38,703","27,876","33,562","34,134","33,406","34,666",
2022,인천광역시,서구,금속비금속,"1,806,059","1,768,219","1,732,324","1,679,262","1,612,384","1,534,970","1,693,739","1,608,359","1,538,285","1,510,535","1,539,009","1,680,727",
2022,인천광역시,서구,식료품제조,"12,076,937","11,009,427","11,071,473","11,843,051","11,430,492","12,252,193","13,097,782","13,468,121","12,130,285","11,502,146","12,836,837","12,410,087",
2022,인천광역시,서구,음료품제조,"528,022","470,993","460,861","560,155","569,921","637,847","689,077","708,219","628,183","578,511","573,493","528,533",
2022,인천광역시,서구,섬      유,"1,434,864","1,483,060","1,324,105","1,212,614","888,626","1,006,808","979,849","919,120","924,461","811,735","967,546","1,082,610",
2022,인천광역시,서구,의복. 모피,"219,244","212,004","182,708","135,528","113,963","120,674","150,433","161,613","137,519","122,425","130,649","162,303",
2022,인천광역시,서구,가죽. 신발,"303,780","277,322","222,652","222,200","184,987","173,640","194,499","200,221","191,191","210,997","245,457","268,633",
2022,인천광역시,서구,목재. 나무,"18,490,237","17,079,685","17,572,138","17,219,867","16,856,801","16,604,747","16,493,475","15,628,342","15,085,366","15,830,630","16,666,771","18,018,872",
2022,인천광역시,서구,펄프. 종이,"1,636,415","1,452,538","1,324,151","1,213,349","1,039,812","1,068,241","1,417,229","1,450,435","1,433,055","1,266,415","1,416,906","1,567,598",
2022,인천광역시,서구,출판. 인쇄,"1,205,252","1,099,686","988,017","945,984","795,804","834,445","915,902","874,164","850,815","693,043","821,534","923,057",
2022,인천광역시,서구,석유  정제,"72,384,827","63,867,509","70,129,835","66,622,763","69,001,370","69,906,445","79,032,757","81,284,407","61,312,993","13,830,497","74,396,677","72,694,640",
2022,인천광역시,서구,화학  제품,"11,958,892","10,911,554","10,640,199","10,142,963","9,118,047","9,441,656","9,876,544","9,177,538","8,962,954","8,616,954","9,386,779","9,896,080",
2022,인천광역시,서구,고무. 플라,"7,781,658","7,423,093","7,235,689","7,028,980","6,548,640","6,476,681","6,356,815","6,155,069","6,110,468","5,869,990","6,606,467","6,864,994",
2022,인천광역시,서구,유      리,"772,329","718,514","639,368","582,169","683,639","804,367","875,522","834,306","812,668","712,571","749,773","878,726",
2022,인천광역시,서구,시  멘  트,"8,928,989","8,000,687","9,087,832","9,867,133","9,625,737","8,838,196","9,579,986","9,113,234","8,731,275","10,110,455","10,494,848","10,139,994",
2022,인천광역시,서구,1차   금속,"37,682,525","35,363,191","37,558,538","35,012,384","35,025,333","34,268,489","33,513,225","30,904,949","31,567,193","32,134,351","33,893,832","34,343,371",
2022,인천광역시,서구,조립  금속,"19,120,448","17,732,377","16,876,453","15,806,079","14,241,620","14,517,524","15,004,142","14,562,285","14,141,861","13,761,801","15,258,566","17,456,960",
2022,인천광역시,서구,기타  기계,"24,863,583","23,445,469","21,695,211","20,661,930","18,181,279","18,577,860","19,787,109","18,760,932","18,362,284","17,368,822","18,926,281","21,343,747",
2022,인천광역시,서구,사무  기기,"98,913","99,044","83,084","72,429","59,604","59,599","64,729","71,904","58,153","28,501","38,128","57,056",
2022,인천광역시,서구,전기  기기,"3,813,889","3,609,177","3,253,801","2,815,682","2,543,993","2,939,035","3,205,234","3,249,992","3,061,411","2,637,237","2,760,362","1,736,178",
2022,인천광역시,서구,영상. 음향,"22,643,165","21,505,577","21,416,304","20,865,038","19,378,708","20,114,797","21,717,378","20,591,369","19,929,738","18,925,089","19,826,115","21,199,128",
2022,인천광역시,서구,의료. 광학,"2,646,037","2,599,845","2,400,503","2,370,838","2,455,398","2,520,469","2,826,651","2,681,065","2,536,211","2,327,458","2,539,522","2,762,511",
2022,인천광역시,서구,자  동  차,"7,930,670","7,355,224","7,250,780","6,925,217","6,354,459","6,530,303","6,279,528","6,090,441","6,452,679","6,594,706","7,041,014","6,938,760",
2022,인천광역시,서구,기타  운송,"290,281","275,721","262,021","232,332","218,798","200,833","188,846","201,232","220,031","189,457","192,179","236,213",
2022,인천광역시,서구,가구및기타,"38,302,197","36,095,961","34,420,395","32,776,908","30,537,882","31,054,466","32,152,545","31,302,438","27,451,086","26,590,999","28,789,271","31,120,968",
2022,인천광역시,서구,재생  재료,"2,185,314","2,045,665","2,084,747","2,122,962","2,004,419","2,044,069","1,886,081","1,860,428","1,748,674","1,795,034","1,930,730","2,165,118",
2022,인천광역시,서구,수      도,"675,234","670,633","620,847","647,975","630,239","641,457","664,412","689,178","677,865","652,131","677,530","677,823",
2022,인천광역시,서구,사업자  용,"595,763","609,043","595,469","1,276,173","463,974","476,935","724,573","566,146","531,640","774,825","538,508","549,341",
2022,인천광역시,서구,가정용부문,"79,069,505","78,347,461","71,229,663","71,437,956","65,736,951","69,211,167","89,262,468","108,219,879","89,083,095","72,943,020","73,034,616","78,423,225",
2022,인천광역시,서구,국  군  용,"658,672","624,463","499,150","419,522","356,211","400,566","532,024","578,966","469,158","379,435","418,556","641,125",
2022,인천광역시,서구,기타공공용,"13,818,922","12,769,237","12,234,872","10,462,885","9,938,391","11,014,327","12,315,160","12,443,172","11,652,356","10,411,424","11,232,189","15,662,600",
2022,인천광역시,서구,관  공  용,"4,586,087","4,475,557","4,015,607","3,173,446","2,848,097","3,285,909","4,124,087","4,341,377","2,183,223","3,621,534","2,962,050","4,617,792",
2022,인천광역시,서구,순수써비스,"153,999,180","145,526,369","125,403,544","116,012,808","110,297,056","116,541,688","135,290,137","146,500,829","131,704,897","118,319,789","122,432,629","142,580,910",
2022,인천광역시,서구,합 계,"553,567,756","519,991,097","495,394,425","473,338,584","450,960,492","465,061,692","521,631,781","546,028,416","481,524,113","401,774,581","480,133,116","520,479,298",
2022,인천광역시,남동구,농업. 임업,"1,454,018","1,417,235","1,072,498","848,489","655,648","655,799","709,525","969,910","892,010","661,312","797,282","1,090,073",
2022,인천광역시,남동구,어      업,"23,119","23,073","19,159","17,897","16,246","17,229","19,617","20,300","17,918","17,004","18,472","23,661",
2022,인천광역시,남동구,금속비금속,"735,743","728,385","627,837","558,061","501,986","516,226","568,825","550,480","541,201","533,666","534,457","613,938",
2022,인천광역시,남동구,식료품제조,"4,093,890","3,769,479","3,655,575","3,822,636","3,896,060","4,294,444","4,724,278","4,874,603","4,499,462","4,107,969","4,123,187","4,047,454",
2022,인천광역시,남동구,음료품제조,"32,430","30,201","23,586","21,723","20,005","20,307","21,554","22,048","19,900","19,626","22,383","26,376",
2022,인천광역시,남동구,섬      유,"867,560","866,569","786,020","595,667","561,062","640,421","639,372","654,816","622,684","637,502","702,956","809,747",
2022,인천광역시,남동구,의복. 모피,"309,398","273,563","211,927","160,173","138,918","140,848","180,107","186,217","159,819","125,517","147,840","263,405",
2022,인천광역시,남동구,가죽. 신발,"75,018","74,974","65,047","56,798","47,529","42,606","41,998","47,434","51,822","47,515","51,008","56,651",
2022,인천광역시,남동구,목재. 나무,"5,234,142","4,927,743","4,490,053","4,182,184","3,501,849","3,611,384","3,716,267","3,699,549","3,481,353","3,157,683","3,819,125","4,231,742",
2022,인천광역시,남동구,펄프. 종이,"2,142,377","1,906,689","1,677,718","1,522,287","1,280,737","1,332,565","1,556,800","1,515,362","1,394,672","1,267,489","1,378,376","1,676,659",
2022,인천광역시,남동구,출판. 인쇄,"4,874,538","4,350,878","4,685,346","4,598,682","4,445,238","4,486,767","4,887,090","4,603,872","4,426,805","4,389,010","4,431,977","4,698,363",
2022,인천광역시,남동구,석유  정제,"27,343","19,966","19,715","20,101","18,574","16,327","21,617","23,878","15,328","16,944","17,623","22,023",
2022,인천광역시,남동구,화학  제품,"14,029,972","13,294,354","12,343,920","11,942,975","11,171,416","11,658,589","12,599,991","11,862,798","11,725,376","10,925,784","12,148,493","12,656,439",
2022,인천광역시,남동구,고무. 플라,"10,123,459","9,174,448","9,965,073","8,480,206","7,451,557","7,775,308","8,273,342","7,551,678","7,710,078","7,200,326","7,980,882","9,006,579",
2022,인천광역시,남동구,유      리,"686,280","612,677","583,059","531,516","482,328","472,039","515,848","477,667","455,758","462,844","527,903","595,902",
2022,인천광역시,남동구,시  멘  트,"2,662,695","2,512,502","2,467,469","2,256,461","2,072,909","1,913,953","2,172,022","1,996,277","1,973,085","2,114,657","2,187,095","2,401,388",
2022,인천광역시,남동구,1차   금속,"20,915,478","19,032,646","19,975,620","18,936,165","18,353,073","18,327,995","18,755,165","17,461,668","18,236,694","17,787,003","19,718,824","20,949,552",
2022,인천광역시,남동구,조립  금속,"29,897,320","27,940,355","26,591,223","25,280,851","23,796,739","23,989,736","24,953,194","23,489,271","22,775,969","22,107,602","24,345,063","27,423,765",
2022,인천광역시,남동구,기타  기계,"30,841,829","28,648,653","26,042,196","24,692,157","22,385,241","23,361,850","25,018,608","23,824,027","22,680,096","21,391,152","23,945,639","27,512,548",
2022,인천광역시,남동구,사무  기기,"68,831","61,931","54,412","54,381","49,952","53,676","62,804","45,949","45,575","37,555","49,560","51,706",
2022,인천광역시,남동구,전기  기기,"7,106,581","5,948,003","6,678,362","5,605,391","5,251,875","5,547,656","6,020,652","5,631,278","5,118,241","4,827,025","5,407,895","6,511,184",
2022,인천광역시,남동구,영상. 음향,"28,020,089","26,543,292","25,786,950","24,899,239","23,394,722","24,519,762","26,199,809","25,208,297","24,371,087","23,106,046","24,355,660","26,656,045",
2022,인천광역시,남동구,의료. 광학,"2,740,224","2,578,413","2,405,452","2,189,431","2,060,129","2,309,883","2,687,431","2,574,915","2,319,053","2,141,124","2,155,512","2,443,608",
2022,인천광역시,남동구,자  동  차,"16,649,961","15,683,003","15,721,029","15,045,910","13,893,970","14,149,424","14,812,994","13,613,333","14,127,723","14,328,785","15,589,483","16,785,732",
2022,인천광역시,남동구,기타  운송,"1,050,949","989,644","1,013,419","976,485","771,987","822,320","934,203","819,992","854,771","827,933","861,010","937,310",
2022,인천광역시,남동구,가구및기타,"5,901,282","5,659,847","5,233,435","4,642,952","4,218,977","4,469,776","4,862,140","4,583,880","4,359,366","4,428,872","4,913,418","5,651,194",
2022,인천광역시,남동구,재생  재료,"263,077","270,862","212,814","237,582","217,544","211,727","204,338","230,127","227,269","226,978","244,273","249,657",
2022,인천광역시,남동구,수      도,"4,164,480","3,795,768","3,884,929","3,870,927","4,005,421","3,948,046","4,143,575","4,107,198","3,977,477","4,213,629","4,160,418","4,361,202",
2022,인천광역시,남동구,사업자  용,"609,590","271,649","849,222","658,527","588,840","614,792","683,366","721,009","553,426","608,628","760,900","615,043",
2022,인천광역시,남동구,전      철,"1,174,963","1,046,675","1,004,253","889,472","996,544","995,066","1,293,625","1,310,304","1,105,970","940,035","942,965","1,256,111",
2022,인천광역시,남동구,가정용부문,"70,263,143","69,962,938","61,560,095","62,409,982","57,218,400","58,828,446","73,285,636","88,778,927","72,419,847","59,031,593","59,363,648","63,007,338",
2022,인천광역시,남동구,국  군  용,"489,795","439,382","387,251","286,280","273,740","327,489","447,821","500,978","313,264","294,529","349,796","591,276",
2022,인천광역시,남동구,기타공공용,"4,568,094","4,029,414","4,061,080","2,514,414","2,082,322","2,785,938","3,162,932","2,687,489","3,511,704","2,800,613","3,600,617","7,224,777",
2022,인천광역시,남동구,관  공  용,"8,370,217","7,582,557","6,773,800","5,749,052","5,323,927","6,022,336","7,275,426","7,410,990","6,423,692","5,622,687","5,839,073","7,831,171",
2022,인천광역시,남동구,순수써비스,"97,737,360","93,660,094","79,649,184","70,844,997","68,855,400","76,942,803","91,727,950","99,240,405","85,747,853","71,891,222","70,112,481","85,887,067",
2022,인천광역시,남동구,합 계,"378,205,245","358,127,862","330,578,728","309,400,051","290,000,865","305,823,533","347,179,922","361,296,926","327,156,348","292,297,859","305,605,294","348,166,686",
2022,인천광역시,부평구,농업. 임업,"76,038","78,152","77,127","77,332","80,242","87,808","105,926","113,126","99,630","76,237","73,144","66,320",
2022,인천광역시,부평구,어      업,"12,979","13,176","10,697","8,395","6,242","5,337","6,993","8,731","7,481","6,243","7,281","9,594",
2022,인천광역시,부평구,금속비금속,"12,374","10,624","8,363","6,352","4,603","5,207","8,536","9,467","8,286","7,618","9,788","13,748",
2022,인천광역시,부평구,식료품제조,"12,184,594","10,573,731","11,887,585","10,915,623","11,088,746","11,586,527","12,123,772","8,394,721","10,982,908","9,913,279","12,889,376","11,901,125",
2022,인천광역시,부평구,음료품제조,"127,912","131,327","110,253","100,864","89,379","96,934","99,710","104,457","105,196","93,858","93,526","108,971",
2022,인천광역시,부평구,섬      유,"966,444","887,901","748,696","561,810","484,590","500,104","637,561","658,107","583,570","512,359","584,190","846,771",
2022,인천광역시,부평구,의복. 모피,"312,886","326,043","265,226","223,484","185,752","157,008","217,926","242,390","211,734","185,673","206,969","244,114",
2022,인천광역시,부평구,가죽. 신발,"161,497","177,295","139,066","126,027","91,060","95,468","111,255","105,890","109,137","92,228","100,916","134,718",
2022,인천광역시,부평구,목재. 나무,"1,225,255","1,063,758","898,581","748,333","675,099","723,415","911,397","882,062","709,783","626,305","663,864","1,069,542",
2022,인천광역시,부평구,펄프. 종이,"301,422","303,043","285,550","265,918","220,984","243,246","287,350","259,978","269,229","245,977","232,155","283,017",
2022,인천광역시,부평구,출판. 인쇄,"1,376,544","1,263,149","1,226,823","1,152,302","1,051,395","1,163,629","1,254,306","1,221,614","1,169,100","1,071,553","1,140,138","1,286,781",
2022,인천광역시,부평구,화학  제품,"2,729,323","2,483,320","2,612,660","2,584,241","2,499,442","2,561,719","2,633,171","2,585,193","2,303,094","2,107,331","2,003,741","2,403,121",
2022,인천광역시,부평구,고무. 플라,"2,933,632","2,736,045","2,619,909","2,482,220","2,254,412","2,322,947","2,550,184","2,332,631","2,358,121","2,224,743","2,338,755","2,723,500",
2022,인천광역시,부평구,유      리,"144,491","124,033","114,288","125,701","106,893","123,057","144,513","153,582","116,834","71,751","69,999","84,617",
2022,인천광역시,부평구,시  멘  트,"361,673","323,680","279,009","243,942","233,864","253,933","288,409","279,997","235,737","234,246","254,702","338,171",
