,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
16421,2014,경상남도,의령군,농사용,10364986,9907937,7803291,5917373,4805519,4849716,5358922,6762214,5820782,4400589,6482106,7736411
16422,2014,경상남도,의령군,가로등,403326,349748,348952,308894,288817,268087,281385,308703,331486,379400,398959,504381
16423,2014,경상남도,의령군,심 야,3586723,3576358,2751181,2175635,1477914,804825,567771,480372,555656,801290,1692827,2620531
16424,2014,경상남도,의령군,합 계,40497503,38667355,35323550,32448326,29957028,29117188,29691813,30632673,28780090,29121087,32487328,35535146
16425,2014,경상남도,함안군,주택용,7499110,7519952,6487988,6812331,6402937,6404712,6467314,7361595,6827914,6402579,7071118,7417668
16426,2014,경상남도,함안군,일반용,10911310,10397637,8969096,8644319,7987790,8417070,8957777,9996245,8901492,8045058,8851172,9989006
16427,2014,경상남도,함안군,교육용,596120,574268,517196,456558,353306,354468,412144,380426,368270,337376,412428,604102
16428,2014,경상남도,함안군,산업용,188955058,175530289,194569258,194004248,184847517,198692273,194719196,152238800,166805305,179060361,175982229,184977826
16429,2014,경상남도,함안군,농사용,14606394,13096993,10258696,7363598,5587006,4864851,4329926,5478794,5541975,4019174,7266512,12092433
16430,2014,경상남도,함안군,가로등,868102,799218,726414,751954,717223,675518,680755,712798,762019,798330,841105,868008
16431,2014,경상남도,함안군,심 야,7313972,7185827,5535922,4207986,2673973,1445609,1017994,852362,977508,1526673,3368942,5451623
16432,2014,경상남도,함안군,합 계,230750066,215104184,227064570,222240994,208569752,220854501,216585106,177021020,190184483,200189551,203793506,221400666
16433,2014,경상남도,창녕군,주택용,6815123,6973459,5988952,6254590,5880881,5765574,5675917,6592033,6125144,5665235,6223136,6492680
16434,2014,경상남도,창녕군,일반용,11743336,11181837,9700076,9259686,8521935,8825741,9463955,10787547,9296295,8476405,9130202,10804692
16435,2014,경상남도,창녕군,교육용,619270,659054,733566,535589,416827,390641,468906,393808,398303,458815,597641,849104
16436,2014,경상남도,창녕군,산업용,33895468,32336817,32976679,32457146,30998899,32042512,34373288,33157949,32378499,33669099,34863705,36720186
16437,2014,경상남도,창녕군,농사용,28191811,26432418,21641491,16329049,10619243,9573151,12183369,13379945,11957705,9917168,14122787,24642631
16438,2014,경상남도,창녕군,가로등,578682,518389,491009,451455,419758,381155,385072,417195,448459,507462,551364,580303
16439,2014,경상남도,창녕군,심 야,4650482,4613050,3547244,2684102,1653738,910787,710509,666736,634150,883225,2062083,3491835
16440,2014,경상남도,창녕군,합 계,86494172,82715024,75079017,67971617,58511281,57889561,63261016,65395213,61238555,59577409,67550918,83581431
16441,2014,경상남도,양산시,주택용,31881680,31719476,29029908,29969729,28127239,28239388,28833074,32422838,29974290,28242774,30215519,31577418
16442,2014,경상남도,양산시,일반용,45876877,43080594,38429822,36585852,34375011,36736948,40369312,45695108,39447112,36032812,37023610,43599568
16443,2014,경상남도,양산시,교육용,3255335,2973167,3043997,2683371,2190190,2281327,2706648,2506451,2409151,2218785,2545074,3426239
16444,2014,경상남도,양산시,산업용,209097524,194048151,203275095,201609423,194129573,198395639,214121436,192584441,185233494,197720675,188713065,218287640
16445,2014,경상남도,양산시,농사용,4156841,4182070,3488248,3170945,2558945,2555063,2545294,3085369,3143134,2639899,2953271,3432362
16446,2014,경상남도,양산시,가로등,2061005,1979542,1822714,1781628,1658824,1575861,1670678,1618165,1713556,1921115,2110373,2227049
16447,2014,경상남도,양산시,심 야,9134069,8903460,7257899,5755820,3780520,2294582,1770593,1661720,1887996,2625279,4563798,6915933
16448,2014,경상남도,양산시,합 계,305463331,286886460,286347683,281556768,266820302,272078808,292017035,279574092,263808733,271401339,268124710,309466209
16449,2014,경상남도,고성군,주택용,6331777,6440853,5535520,5776042,5403544,5314799,5272817,5960945,5673694,5249944,5740781,5998664
16450,2014,경상남도,고성군,일반용,9253583,8986242,7810061,7491291,6744772,6751580,6959570,7975376,7282003,6606564,7119334,8174267
16451,2014,경상남도,고성군,교육용,569851,530718,539212,563304,416493,372540,430376,426710,425325,398659,466493,660459
16452,2014,경상남도,고성군,산업용,26284750,25899907,28015274,27417000,27352460,24877520,28361808,26529819,27262323,27785861,27199528,29318881
16453,2014,경상남도,고성군,농사용,12759545,10872326,9193139,7634026,5460531,4494028,5559534,7626238,6580684,5672948,8948111,10711840
16454,2014,경상남도,고성군,가로등,574112,530921,501420,506392,481087,466328,467684,477762,484801,508622,530523,547143
16455,2014,경상남도,고성군,심 야,6224235,6209834,4892805,3919625,2618021,1563624,1083231,933570,1050865,1416396,2867632,4596265
16456,2014,경상남도,고성군,합 계,61997853,59470801,56487431,53307680,48476908,43840419,48135020,49930420,48759695,47638994,52872402,60007519
16457,2014,경상남도,남해군,주택용,5078532,5229090,4449965,4639692,4400646,4273542,4189214,4838034,4532266,4143677,4401810,4847535
16458,2014,경상남도,남해군,일반용,9083859,8556910,7550723,7355175,6769868,6663346,6811385,8657660,7376036,6521557,6921087,7701856
16459,2014,경상남도,남해군,교육용,518518,501720,491324,514837,419068,404411,394467,364502,395381,379213,460892,635038
16460,2014,경상남도,남해군,산업용,1750964,1642982,1537151,1515550,1514601,1459455,1482676,1588521,1535958,1517863,1469080,1727046
16461,2014,경상남도,남해군,농사용,3494590,3585325,3394982,3687480,3633095,5071928,4180622,6174623,5143090,4462661,5194053,3563040
16462,2014,경상남도,남해군,가로등,345789,310536,382074,268954,249681,231182,237250,259666,277388,312820,332581,350848
16463,2014,경상남도,남해군,심 야,4796640,4729313,3740941,3035545,2096095,1252404,927191,826493,873238,1122164,2227472,3544497
16464,2014,경상남도,남해군,합 계,25068892,24555876,21547160,21017233,19083054,19356268,18222805,22709499,20133357,18459955,21006975,22369860
16465,2014,경상남도,하동군,주택용,4734372,4918820,4223147,4379559,4185608,4147153,4048064,4642082,4383032,4088031,4402760,4584314
16466,2014,경상남도,하동군,일반용,7661199,7631392,6674910,6714490,5863360,6038425,5985733,7091211,6324467,5723516,6138169,6813331
16467,2014,경상남도,하동군,교육용,400339,378698,367468,345842,255867,249122,288730,240013,264994,245531,307501,454327
16468,2014,경상남도,하동군,산업용,4448207,4356565,4640954,4703526,5086188,7384259,4102478,3678599,4811890,6434258,7608202,5692952
16469,2014,경상남도,하동군,농사용,8538363,8326948,6375636,4804433,4064259,4267296,4061401,6237991,5644112,4308623,5848191,7766510
16470,2014,경상남도,하동군,가로등,339029,309152,300530,293427,286708,272726,271002,289540,296503,327388,369261,395299
16471,2014,경상남도,하동군,심 야,5853936,5861771,4499338,3694221,2552933,1601320,1152271,1057135,1124745,1625413,3000521,4341804
16472,2014,경상남도,하동군,합 계,31975445,31783346,27081983,24935498,22294923,23960301,19909679,23236571,22849743,22752760,27674605,30048537
16473,2014,경상남도,산청군,주택용,3448551,3529177,3039763,3221093,3103617,3067492,3010942,3438256,3248765,3057149,3326193,3508242
16474,2014,경상남도,산청군,일반용,5889396,5431701,4770515,4667922,4208866,4163518,4375589,5221039,4595835,4174374,4559767,5098042
16475,2014,경상남도,산청군,교육용,380021,317198,294484,329979,234483,222171,238828,234618,221971,213997,269871,405000
16476,2014,경상남도,산청군,산업용,5070546,4780861,4652489,4543502,4724178,5081711,5252613,5143585,4653961,5128921,5307877,5598714
16477,2014,경상남도,산청군,농사용,9437854,8931837,6702919,5127719,3942958,4365960,4411774,5998733,6116666,4984393,8050303,8109687
16478,2014,경상남도,산청군,가로등,367227,353070,328486,330070,315335,308096,293028,309211,326768,361158,366888,380083
16479,2014,경상남도,산청군,심 야,5182712,5141795,4084956,3406101,2406021,1490542,1049439,965862,1086000,1550602,2756940,3977676
16480,2014,경상남도,산청군,합 계,29776307,28485639,23873612,21626386,18935458,18699490,18632213,21311304,20249966,19470594,24637839,27077444
16481,2014,경상남도,함양군,주택용,4327034,4442717,3820046,4039305,3849225,3803237,3681664,4124956,3984341,3769246,4105102,4254173
16482,2014,경상남도,함양군,일반용,5663773,5530668,4822684,4755690,4252729,4394966,4522876,5254465,4707854,4277452,4658777,5219458
16483,2014,경상남도,함양군,교육용,448319,406456,358489,345059,243438,224593,254018,242194,224888,221411,294445,449063
16484,2014,경상남도,함양군,산업용,3973108,3933035,3557375,3789491,3437010,3655658,3657022,3823285,3666251,3808362,4026203,4224002
16485,2014,경상남도,함양군,농사용,4550133,4246068,3589230,3215729,2906968,3290900,3774741,5147277,5949664,4382389,5226264,4755216
16486,2014,경상남도,함양군,가로등,543523,532388,501227,532956,522595,525720,503722,510761,510962,508034,500963,496478
16487,2014,경상남도,함양군,심 야,4666959,4675771,3675628,3017474,2070434,1182782,828972,755876,910114,1340846,2589195,3710398
16488,2014,경상남도,함양군,합 계,24172849,23767103,20324679,19695704,17282399,17077856,17223015,19858814,19954074,18307740,21400949,23108788
16489,2014,경상남도,거창군,주택용,6772354,6920526,5952053,6202500,5903639,5854277,5778995,6402262,6126256,5842871,6391396,6659913
16490,2014,경상남도,거창군,일반용,10093221,9749792,8284520,7800421,6872622,6949459,7218548,8087019,7272395,6705312,7687823,9052881
16491,2014,경상남도,거창군,교육용,1091629,975993,869089,892829,633737,611127,642807,649634,580680,585142,708432,1027119
16492,2014,경상남도,거창군,산업용,10555135,9764397,10502262,10895516,10561228,10696370,11277243,10431283,10363828,11067092,10795262,11352708
16493,2014,경상남도,거창군,농사용,6459012,6424614,5331183,4681254,3834353,4223837,4342717,5357916,6093460,4744360,5607648,5396347
16494,2014,경상남도,거창군,가로등,678123,620207,590712,620118,574485,601189,587491,588778,589673,619848,637411,648598
16495,2014,경상남도,거창군,심 야,6360123,6344558,4903397,3906647,2535845,1485593,1030817,921334,1103075,1674241,3217014,4827018
16496,2014,경상남도,거창군,합 계,42009597,40800087,36433216,34999285,30915909,30421852,30878618,32438226,32129367,31238866,35044986,38964584
16497,2014,경상남도,합천군,주택용,4767775,4993636,4287867,4472282,4348914,4234780,4063763,4729410,4375560,4177331,4589264,4590355
16498,2014,경상남도,합천군,일반용,7202876,7275381,6245319,5912843,5335714,5319218,5476413,6434645,5603226,5204801,5818580,6499902
16499,2014,경상남도,합천군,교육용,455640,425384,418539,354264,266726,250413,303590,275531,265693,253665,342700,524070
16500,2014,경상남도,합천군,산업용,6799141,6280094,6131213,6327020,6097458,6039122,6139197,6035673,5777839,6265704,6421525,6504273
16501,2014,경상남도,합천군,농사용,10757160,11172802,9496869,7274831,5702542,7026352,7910416,8433136,8437299,6960442,9957821,9617180
16502,2014,경상남도,합천군,가로등,551148,504633,486551,464164,437708,407025,414060,452064,457917,496246,518808,543447
16503,2014,경상남도,합천군,심 야,6249460,6368888,4997447,3978430,2782162,1663412,1205643,1099817,1252305,1796569,3255078,4735524
16504,2014,경상남도,합천군,합 계,36783200,37020818,32063805,28783834,24971224,24940322,25513082,27460276,26169839,25154758,30903776,33014751
16505,2014,제주특별자치도,제주시,주택용,46735144,46640843,41630202,42078302,38652708,37955437,39063293,45643000,41381220,37686224,40761751,44583969
16506,2014,제주특별자치도,제주시,일반용,93974436,91676077,83725763,81838655,77055634,80750630,86914440,101159032,90817535,81607355,82455607,91147882
16507,2014,제주특별자치도,제주시,교육용,6402290,5985930,5929817,5713218,4860247,4976739,5556658,5838554,5611118,5204597,5494977,7095366
16508,2014,제주특별자치도,제주시,산업용,31593928,28825159,28438671,29793770,29004225,30198617,30621598,32507665,30221922,30727536,31417471,31285417
16509,2014,제주특별자치도,제주시,농사용,39066759,39728131,36291465,38188968,35638694,36212618,35258503,38003986,37743945,35253337,35922038,36235935
16510,2014,제주특별자치도,제주시,가로등,2979441,2692169,2545602,2385119,2200027,2064060,2093799,2253787,2418534,2683562,2897575,3043786
16511,2014,제주특별자치도,제주시,심 야,14680200,14770374,12257575,9831422,6469459,4009943,3538234,3279223,3129564,3664957,6861839,11010764
16512,2014,제주특별자치도,제주시,합 계,235432198,230318683,210819095,209829454,193880994,196168044,203046525,228685247,211323838,196827568,205811258,224403119
16513,2014,제주특별자치도,서귀포시,주택용,15155036,15221760,13333444,13637153,12622310,12603819,13065107,15655570,14398878,12487394,13125637,14291692
16514,2014,제주특별자치도,서귀포시,일반용,38929264,37631181,34741661,34677600,33212790,34442878,37787506,43544638,39522840,35452089,35089705,38496042
16515,2014,제주특별자치도,서귀포시,교육용,3744144,3442268,3357256,3020406,2857084,3058345,3220078,3808596,3735300,3194483,3404412,3983212
16516,2014,제주특별자치도,서귀포시,산업용,11555531,10625090,10356684,10662389,10487182,10605990,11143152,11002393,10561922,11145077,11748191,11197464
16517,2014,제주특별자치도,서귀포시,농사용,82739884,87990865,80772562,84660641,74721048,63708153,56897054,57446023,58247537,55552357,60584363,69070577
16518,2014,제주특별자치도,서귀포시,가로등,1686769,1530772,1455927,1511680,1266252,1201668,1211877,1319304,1447730,1619706,1754893,1834229
16519,2014,제주특별자치도,서귀포시,심 야,5762452,5703035,4783811,4046307,3131592,2531210,2696431,2604134,2154992,1881967,2724949,4248734
16520,2014,제주특별자치도,서귀포시,합 계,159573080,162144971,148801345,152216176,138298258,128152063,126021205,135380658,130069199,121333073,128432150,143121950
16521,2014,세종특별자치시,세종시,주택용,15520472,15648238,13518457,15111954,14135580,15110903,15466973,17851604,17319416,16731493,18939749,20510144
16522,2014,세종특별자치시,세종시,일반용,33890027,32533961,28206064,26206752,22997480,24117505,26727507,28771651,26339702,24509834,27793645,35733359
16523,2014,세종특별자치시,세종시,교육용,4878163,4372588,4104976,3943603,3095866,3387353,3443171,3279297,3328673,3163741,3769628,5256371
16524,2014,세종특별자치시,세종시,산업용,138511547,123145833,140742883,138453787,137646215,138734030,148940765,136125533,132776213,142189172,139893210,144351228
16525,2014,세종특별자치시,세종시,농사용,6081859,6197003,5377797,4425347,4347320,5252582,5490967,6580372,6216048,4768998,8082268,5264210
16526,2014,세종특별자치시,세종시,가로등,1791644,1711056,1636749,1623305,1586839,1529436,1556300,1587549,1703553,1848366,2067439,2086650
16527,2014,세종특별자치시,세종시,심 야,18680649,18050809,14443189,10545215,6158622,3506742,2318889,2102666,2459478,4142470,9668735,14914488
16528,2014,세종특별자치시,세종시,합 계,219354361,201659488,208030115,200309963,189967922,191638551,203944572,196298672,190143083,197354074,210214674,228116450
16529,2014,황해북도,개성시,주택용,11855,9361,9767,9634,9667,10156,11061,10454,9463,9431,9938,12677
16530,2014,황해북도,개성시,일반용,1170156,943676,800591,523133,457264,430420,556161,531676,435488,513041,735407,1249881
16531,2014,황해북도,개성시,산업용,15550928,13904685,14759777,12135279,12654053,12632777,15070553,14195296,12458219,12818228,14014288,18630636
16532,2014,황해북도,개성시,가로등,39886,64539,44115,39944,29233,27913,25793,38303,40712,46989,55473,54979
16533,2014,황해북도,개성시,심 야,1260,1138,1260,1224,16005,42898,103197,89547,44928,1642,828,1268
16534,2014,황해북도,개성시,합 계,16774085,14923399,15615510,12709214,13166222,13144164,15766765,14865276,12988810,13389331,14815934,19949441
16535,2018,서울특별시,종로구,주택용,24546965,24679527,20401275,20286731,19180367,20682071,24096119,34169296,24780679,18567799,20880595,21965864
16536,2018,서울특별시,종로구,일반용,124214898,120933139,97520950,90376137,88448529,99595430,116312824,137591335,108902074,85751488,89536178,106635938
16537,2018,서울특별시,종로구,교육용,10470670,10909510,7929867,7458541,6683567,7857655,9019645,10088777,9130812,6546656,7469901,9647726
16538,2018,서울특별시,종로구,산업용,6770284,7800366,6361478,6840807,6090341,6459713,6488101,7440279,7284559,5278394,5906079,6167006
16539,2018,서울특별시,종로구,농사용,8591,8441,5535,3924,3291,2295,1740,2350,2119,2045,1640,3827
16540,2018,서울특별시,종로구,가로등,1009885,974653,862845,817159,758955,715794,697786,800525,759872,825487,899678,941063
16541,2018,서울특별시,종로구,심 야,3998678,4128852,3077753,2505935,3142727,4465293,6402977,7273633,5833036,1804557,1906169,2702657
16542,2018,서울특별시,종로구,합 계,171019971,169434488,136159703,128289234,124307777,139778251,163019192,197366195,156693151,118776426,126600240,148064081
16543,2018,서울특별시,중구,주택용,18155094,18761790,15298774,15438180,14562024,15715716,18472463,27322548,19187483,14641433,15555969,16729081
16544,2018,서울특별시,중구,일반용,184952261,174193350,148034030,137922235,141240479,159060972,187490827,210076687,166580778,135481009,137557214,160061810
16545,2018,서울특별시,중구,교육용,6053631,5721741,4311640,3362564,3143183,3627315,4119793,4402115,3872990,2948359,3905979,5594613
16546,2018,서울특별시,중구,산업용,23976885,25200459,20267577,20120926,18040854,19425561,21008763,23560482,22443570,16686586,18303362,20393612
16547,2018,서울특별시,중구,가로등,1346924,1319317,1210384,1269288,1200469,1199578,1127914,1188465,1176853,1177384,1208901,1190819
16548,2018,서울특별시,중구,심 야,931451,903523,1000005,1536875,3778824,7362419,11093496,12287064,7024954,1987747,573071,636972
16549,2018,서울특별시,중구,합 계,235416246,226100180,190122410,179650068,181965833,206391561,243313256,278837361,220286628,172922518,177104496,204606907
16550,2018,서울특별시,용산구,주택용,36661394,37342404,30757829,31054017,29113569,31711084,37413512,56902714,39586745,29119492,30527065,32681314
16551,2018,서울특별시,용산구,일반용,80030696,79744671,62850962,58393289,57227484,65659238,77442986,92243123,74440591,56574962,57343886,67377084
16552,2018,서울특별시,용산구,교육용,5871642,5789454,4316545,3907226,3497034,4147141,4852077,5397527,5080991,3484640,3911693,5336020
16553,2018,서울특별시,용산구,산업용,10052213,10194197,8734002,8538511,8031377,8514305,9164442,10932445,10052741,8326293,8379463,8683122
16554,2018,서울특별시,용산구,농사용,678,31,35,0,0,0,0,0,0,0,0,0
16555,2018,서울특별시,용산구,가로등,1373866,1289379,1168285,1142508,1056690,999111,988795,1046653,1113580,1181028,1284737,1323914
16556,2018,서울특별시,용산구,심 야,752256,769648,597074,563971,910243,1860326,3043758,3735279,2104980,1136322,744033,702887
16557,2018,서울특별시,용산구,합 계,134742745,135129784,108424732,103599522,99836397,112891205,132905570,170257741,132379628,99822737,102190877,116104341
16558,2018,서울특별시,성동구,주택용,39866777,41070120,34262457,34964392,32581865,34550479,38627844,60293052,44048594,31919117,34045602,35984565
16559,2018,서울특별시,성동구,일반용,71064363,70455573,56634910,51217571,49385674,55452218,64361746,77321966,62761321,49100473,51085206,60949711
16560,2018,서울특별시,성동구,교육용,8418017,7739898,6564628,5652238,5475169,6342170,7313893,7563217,6391879,5122426,5767890,7573006
16561,2018,서울특별시,성동구,산업용,80755572,80569551,70413875,74270539,71596048,74161587,78666977,91787605,81897632,70357054,73714766,77582790
16562,2018,서울특별시,성동구,농사용,59,60,45,35,24,8,9,107,248,36,32,88
16563,2018,서울특별시,성동구,가로등,1173784,1090293,1024273,958556,908018,818106,846390,848239,898119,973533,1025976,1112125
16564,2018,서울특별시,성동구,심 야,658044,714014,499563,311483,197072,223170,282194,372238,240591,109462,202301,392891
16565,2018,서울특별시,성동구,합 계,201936616,201639509,169399751,167374814,160143870,171547738,190099053,238186424,196238384,157582101,165841773,183595176
16566,2018,서울특별시,동대문구,주택용,45470285,46155712,38977850,39704117,36986520,39265420,43943341,68229265,48874082,37491276,38509969,41133788
16567,2018,서울특별시,동대문구,일반용,65559755,66995904,51207291,47253602,43911676,50145470,57585928,72178415,59669204,43949818,45033284,53197833
16568,2018,서울특별시,동대문구,교육용,9743653,9276325,7382525,6408078,5957115,6694712,7725860,8665416,7403637,5867815,6660457,8722323
16569,2018,서울특별시,동대문구,산업용,16523450,16634546,13746099,13896749,13154340,13907067,15555873,18438041,16693896,12768398,13414820,14424672
16570,2018,서울특별시,동대문구,농사용,5060,4873,2521,2228,1879,2700,4711,6668,5167,3186,3568,6130
16571,2018,서울특별시,동대문구,가로등,1092167,992770,950960,861781,789038,729467,727938,747577,835110,923338,986438,1074145
16572,2018,서울특별시,동대문구,심 야,973788,980953,741071,472922,502405,679954,856452,841568,457087,255591,351209,560984
16573,2018,서울특별시,동대문구,합 계,139368158,141041083,113008317,108599477,101302973,111424790,126400103,169106950,133938183,101259422,104959745,119119875
16574,2018,서울특별시,성북구,주택용,53679043,54535059,45927360,47201072,43892352,45753950,50268809,77162664,56580922,42676188,46040980,48255317
16575,2018,서울특별시,성북구,일반용,54960959,56642932,43857261,40701881,37861363,42581410,48102333,59897317,50043304,37266473,38093004,44590937
16576,2018,서울특별시,성북구,교육용,17615878,17240706,13558327,12024890,11124623,13299681,14705103,16280015,14087926,10867913,12911225,16587193
16577,2018,서울특별시,성북구,산업용,9129428,9325738,8352971,8273093,8052382,8616898,9305417,10293277,9032420,7394505,7877226,8296003
16578,2018,서울특별시,성북구,농사용,10428,12859,12287,10870,8100,9116,7996,9493,10041,7129,5785,3848
16579,2018,서울특별시,성북구,가로등,1435055,1320199,1241164,1154253,1068363,976023,982359,1038492,1094181,1181373,1248023,1342854
16580,2018,서울특별시,성북구,심 야,2863482,2948031,2223659,1537515,1107504,1068725,1117448,1131603,765036,663976,1357458,2073440
16581,2018,서울특별시,성북구,합 계,139694273,142025524,115173029,110903574,103114687,112305803,124489465,165812861,131613830,100057557,107533701,121149592
16582,2018,서울특별시,도봉구,주택용,39027454,39637906,33352290,34380266,32031940,33149305,36744006,55860230,39293266,31755479,34540031,35842143
16583,2018,서울특별시,도봉구,일반용,35820917,36564953,28016235,25657391,23859916,27081409,30965111,38869591,31928570,23695987,24615748,29160782
16584,2018,서울특별시,도봉구,교육용,4168694,4453489,3131998,2552044,1821332,2015582,2473676,2560577,2539372,1733915,2242837,3519029
16585,2018,서울특별시,도봉구,산업용,5846451,6025846,4984779,5299029,5001997,5206266,5515933,6221018,5862062,4780077,5231959,5257059
16586,2018,서울특별시,도봉구,농사용,40916,42249,31267,29057,24640,23640,22069,26838,25726,20777,23019,27369
16587,2018,서울특별시,도봉구,가로등,684390,631212,564518,536705,491829,467149,457049,482782,515512,557236,612657,626657
16588,2018,서울특별시,도봉구,심 야,783315,810001,621265,428383,284932,272992,335762,324238,181962,181610,347151,528725
16589,2018,서울특별시,도봉구,합 계,86372137,88165656,70702352,68882875,63516586,68216343,76513606,104345274,80346470,62725081,67613402,74961764
16590,2018,서울특별시,은평구,주택용,55921631,56635984,48370378,49361803,46342794,47890252,52722256,79427594,60533146,46383404,49476659,51750335
16591,2018,서울특별시,은평구,일반용,53484616,55336575,42191686,39064469,36129891,40146671,45729334,58025074,48462751,36209201,37113757,43419128
16592,2018,서울특별시,은평구,교육용,4580976,4852676,3308519,2895901,2044391,2470856,3220878,3094228,3320061,1999071,2625849,4170701
16593,2018,서울특별시,은평구,산업용,15508110,15535115,14006919,14623475,14080421,14787686,16188593,20117295,17327815,14965354,15412205,15330672
16594,2018,서울특별시,은평구,농사용,11271,10413,8732,9519,8697,8760,9443,12464,11646,8446,8315,10809
16595,2018,서울특별시,은평구,가로등,925544,809203,768513,720510,662134,611319,607938,636153,679950,766480,820350,879798
16596,2018,서울특별시,은평구,심 야,1373298,1404647,1005787,678007,618223,493477,517505,542377,365760,255642,782188,861753
16597,2018,서울특별시,은평구,합 계,131805446,134584613,109660534,107353684,99886551,106409021,118995947,161855185,130701129,100587598,106239323,116423196
16598,2018,서울특별시,서대문구,주택용,38696848,38353400,33345901,33437319,31538845,32873620,38382317,55488884,39708641,32287740,33471248,35776594
16599,2018,서울특별시,서대문구,일반용,56386558,55815403,44805683,41565723,40984231,46372520,54202916,64748379,52170299,40336752,41084661,47941997
16600,2018,서울특별시,서대문구,교육용,18951120,16867001,15140582,13238909,13487207,14876627,17135707,18003566,14827989,12586021,13934361,17640877
16601,2018,서울특별시,서대문구,산업용,3123916,3126284,2741678,2759685,2649052,2761505,2906920,3194544,2934905,2590156,2609370,2750721
16602,2018,서울특별시,서대문구,농사용,1595,1317,1150,1081,630,651,983,1998,1357,1064,1456,1526
16603,2018,서울특별시,서대문구,가로등,929953,833228,778106,707174,652672,605007,600047,627585,686887,751975,803929,867219
16604,2018,서울특별시,서대문구,심 야,928158,926677,741146,564777,620268,731180,1018991,1277678,772464,402456,385439,586118
16605,2018,서울특별시,서대문구,합 계,119018148,115923310,97554246,92274668,89932905,98221110,114247881,143342634,111102542,88956164,92290464,105565052
16606,2018,서울특별시,마포구,주택용,51277095,52003981,42934847,44000566,41382752,44795978,52067133,78828102,53502359,41342036,43950813,47330052
16607,2018,서울특별시,마포구,일반용,125401332,121764448,100314381,92372502,90476395,98707219,115649620,136650112,114064195,91935140,92829384,110084549
16608,2018,서울특별시,마포구,교육용,7015453,6544572,5234411,4428927,4118584,4656943,5315446,5468202,5103606,3930152,4659808,6557441
16609,2018,서울특별시,마포구,산업용,15609149,14223089,10890738,11139321,12951885,14920686,18224778,19471315,15051644,11712535,11737995,14580691
16610,2018,서울특별시,마포구,농사용,10266,9672,8958,9641,9920,9437,9870,12726,10759,8744,10466,8277
16611,2018,서울특별시,마포구,가로등,1506741,1407400,1245350,1197706,1093822,1026855,985729,1059572,1137239,1230994,1352505,1384247
16612,2018,서울특별시,마포구,심 야,1549216,1338535,1105050,563616,947567,1356292,2194602,2742899,1218796,606162,692649,938467
16613,2018,서울특별시,마포구,합 계,202369252,197291697,161733735,153712279,150980925,165473410,194447178,244232928,190088598,150765763,155233620,180883724
16614,2018,서울특별시,강서구,주택용,70423923,71434565,60981599,62686945,58799932,61500096,69127420,104584479,76886818,59473419,60665649,64675424
16615,2018,서울특별시,강서구,일반용,126022910,128278830,102462894,93181550,94385772,101517427,118270470,141181218,117043021,94579281,97862474,117356550
16616,2018,서울특별시,강서구,교육용,5164677,5578837,3701672,3360504,2398819,2732103,3451564,3397394,3754499,2188260,2908362,4596659
16617,2018,서울특별시,강서구,산업용,25444597,24484580,23972482,22644128,22677097,21379797,23326488,24731973,23731314,22974435,23516766,25486179
16618,2018,서울특별시,강서구,농사용,374900,358365,421687,401776,444261,490034,570556,607345,560600,454875,560511,397618
16619,2018,서울특별시,강서구,가로등,1700905,1615984,1424207,1422616,1285803,1220834,1194275,1269819,1333031,1427701,1542134,1622993
16620,2018,서울특별시,강서구,심 야,964182,983650,698903,621192,852225,1005877,1837172,2064894,1417207,1169561,1109131,1390592
16621,2018,서울특별시,강서구,합 계,230096094,232734811,193663444,184318711,180843909,189846168,217777945,277837122,224726490,182267532,188165027,215526015
16622,2018,서울특별시,구로구,주택용,52235666,52689884,44907927,45368684,42837861,44399486,50863802,75809735,53717080,42467490,43836888,47543317
16623,2018,서울특별시,구로구,일반용,90770799,87152784,66072712,60180076,58612706,66096770,79656923,93257775,73067785,57331523,60125508,75490514
16624,2018,서울특별시,구로구,교육용,4024732,4396472,3172426,2546262,1944083,2283427,2790815,2728839,2800903,1899297,2562500,3928180
16625,2018,서울특별시,구로구,산업용,37963130,38875409,30151142,29565347,28229290,29627811,31080174,33596100,30320120,26990281,29197583,33074561
16626,2018,서울특별시,구로구,농사용,21907,25478,16043,13610,13294,14353,14092,20734,21389,16176,16333,17480
16627,2018,서울특별시,구로구,가로등,1109485,1033779,1014273,915134,890537,821177,820303,829307,886464,942426,1029079,1166787
16628,2018,서울특별시,구로구,심 야,892995,965062,710837,547641,928911,1781678,2540508,2721294,1331566,357421,409941,582332
16629,2018,서울특별시,구로구,합 계,187018714,185138868,146045360,139136754,133456682,145024702,167766617,208963784,162145307,130004614,137177832,161803171
16630,2018,서울특별시,영등포구,주택용,52252307,52324168,45249165,44507078,42288657,44731368,53517598,76824443,54600955,42412531,44451539,47965071
16631,2018,서울특별시,영등포구,일반용,167286338,159991519,135448114,125223524,125679010,139073977,164411290,189847177,150618262,122709329,124099606,143951013
16632,2018,서울특별시,영등포구,교육용,3555136,3642053,2549410,2165487,1594834,1691397,2173841,2353729,2293211,1502510,1737285,2702840
16633,2018,서울특별시,영등포구,산업용,22658012,22413180,19965550,19330451,18688591,19090055,20895458,22816209,20252412,17950594,18041026,19281873
16634,2018,서울특별시,영등포구,농사용,8462,9118,6538,4418,3384,2734,2946,3236,2795,2717,3251,3178
