시군구별 계약종별별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2015,대구광역시,달서구,농사용,"42,877","38,669","34,614","38,174","30,716","29,478","30,846","40,579","40,241","38,478","48,617","48,533",
2015,대구광역시,달서구,가로등,"2,181,715","2,044,486","1,789,214","1,731,070","1,537,840","1,449,996","1,389,781","1,507,015","1,624,455","1,751,258","1,958,933","2,045,199",
2015,대구광역시,달서구,심 야,"6,214,382","5,796,240","4,693,648","3,485,105","1,989,433","1,288,286","1,441,274","1,591,708","1,197,221","1,149,858","2,137,473","3,712,592",
2015,대구광역시,달서구,합 계,"383,257,652","365,853,547","334,390,312","344,568,259","317,765,533","336,924,786","337,706,733","358,063,663","340,019,730","308,431,336","326,072,891","344,221,135",
2015,대구광역시,달성군,주택용,"18,191,765","17,684,346","15,783,196","16,371,619","15,294,573","15,548,935","15,948,380","20,587,661","16,919,246","15,810,983","17,206,791","18,254,574",
2015,대구광역시,달성군,일반용,"30,117,206","28,594,629","24,834,480","24,131,007","22,239,639","19,154,522","19,908,213","23,761,536","21,036,663","22,099,950","23,532,735","26,842,732",
2015,대구광역시,달성군,교육용,"4,771,500","4,420,415","4,474,074","4,068,363","3,870,094","4,199,343","4,553,884","4,531,392","4,185,770","3,765,702","3,880,447","4,702,981",
2015,대구광역시,달성군,산업용,"232,792,410","212,954,301","222,227,251","226,902,160","217,613,350","226,436,357","230,861,832","207,535,400","215,045,803","218,570,190","222,835,227","228,555,821",
2015,대구광역시,달성군,농사용,"4,904,502","4,841,463","3,891,770","3,101,975","2,561,704","3,944,748","3,932,369","5,070,675","4,117,183","2,902,938","3,133,836","3,413,606",
2015,대구광역시,달성군,가로등,"2,112,659","2,044,166","1,942,939","1,901,563","1,888,110","1,762,377","1,788,092","1,876,055","1,956,299","2,140,341","2,358,501","2,356,235",
2015,대구광역시,달성군,심 야,"7,457,892","6,984,007","5,829,369","4,407,943","2,554,687","1,309,365","992,268","830,252","797,083","1,356,024","2,769,948","4,483,314",
2015,대구광역시,달성군,합 계,"300,347,934","277,523,327","278,983,079","280,884,630","266,022,157","272,355,647","277,985,038","264,192,971","264,058,047","266,646,128","275,717,485","288,609,263",
2015,인천광역시,중구,주택용,"14,252,330","13,944,529","12,249,837","12,640,026","11,331,750","12,366,780","12,189,333","14,470,730","13,027,381","11,664,841","12,571,148","13,355,551",
2015,인천광역시,중구,일반용,"80,684,227","73,210,093","69,370,117","65,401,333","65,551,939","70,077,511","78,729,820","86,040,468","76,986,302","68,710,200","67,389,533","74,620,856",
2015,인천광역시,중구,교육용,"2,009,727","1,828,540","2,079,192","1,453,098","1,081,943","1,281,232","1,425,522","1,413,427","1,350,774","1,124,535","1,440,337","2,236,784",
2015,인천광역시,중구,산업용,"59,193,104","53,048,042","57,217,733","57,439,939","59,473,404","62,582,198","64,277,897","67,019,472","65,797,361","64,553,684","62,294,310","65,820,870",
2015,인천광역시,중구,농사용,"481,720","449,597","485,951","517,964","528,694","547,640","531,392","691,393","744,673","633,958","1,322,746","535,533",
2015,인천광역시,중구,가로등,"2,238,607","2,099,155","1,876,987","1,822,690","1,645,188","1,558,105","1,512,186","1,615,855","1,741,725","1,950,147","2,197,445","2,311,377",
2015,인천광역시,중구,심 야,"5,107,334","4,799,111","3,880,177","3,070,131","1,885,854","1,364,164","1,156,860","1,250,672","1,108,620","1,113,195","1,968,214","3,312,624",
2015,인천광역시,중구,합 계,"163,967,049","149,379,067","147,159,994","142,345,181","141,498,772","149,777,630","159,823,010","172,502,017","160,756,836","149,750,560","149,183,733","162,193,595",
2015,인천광역시,동구,주택용,"8,349,408","8,033,230","7,298,142","7,366,576","6,903,065","6,950,163","7,246,159","8,305,258","7,353,072","6,779,102","7,225,150","7,596,746",
2015,인천광역시,동구,일반용,"12,093,816","11,095,373","9,902,621","9,044,777","8,077,867","8,712,888","9,676,035","10,793,554","9,846,834","8,355,035","8,632,986","10,216,361",
2015,인천광역시,동구,교육용,"917,444","837,152","901,658","607,891","480,382","545,406","579,548","564,369","603,562","502,405","603,331","946,896",
2015,인천광역시,동구,산업용,"330,258,945","227,355,759","346,006,891","328,096,748","341,474,894","328,742,712","291,741,993","306,307,097","292,014,811","326,753,476","327,605,788","310,176,000",
2015,인천광역시,동구,농사용,"10,351","8,723","7,429","7,769","8,193","8,456","7,310","6,948","8,197","6,737","8,418","7,062",
2015,인천광역시,동구,가로등,"453,213","418,820","378,961","360,708","325,596","304,354","296,227","323,282","345,523","374,864","423,475","438,467",
2015,인천광역시,동구,심 야,"1,181,767","1,110,287","793,833","489,366","258,323","190,010","171,713","144,181","130,498","146,227","388,374","886,678",
2015,인천광역시,동구,합 계,"353,264,944","248,859,344","365,289,535","345,973,835","357,528,320","345,453,989","309,718,985","326,444,689","310,302,497","342,917,846","344,887,522","330,268,210",
2015,인천광역시,남구,주택용,"46,165,933","45,254,077","39,824,914","41,522,919","38,351,448","39,060,355","40,497,762","48,796,987","43,462,502","38,153,414","40,619,976","42,718,364",
2015,인천광역시,남구,일반용,"58,322,811","54,910,404","47,096,469","44,885,027","40,015,284","43,063,244","48,339,949","56,092,787","51,888,215","41,748,220","41,411,481","48,143,252",
2015,인천광역시,남구,교육용,"6,412,552","5,583,296","6,181,257","4,247,660","3,606,061","4,398,526","4,562,117","4,747,224","4,769,662","3,904,133","4,675,834","6,821,730",
2015,인천광역시,남구,산업용,"84,254,561","73,699,352","81,667,557","90,962,135","73,579,872","77,460,388","80,835,622","77,818,837","77,645,061","77,518,226","77,112,996","79,899,499",
2015,인천광역시,남구,농사용,"35,091","35,028","29,491","27,171","21,784","19,475","17,349","18,964","18,750","17,875","21,288","25,714",
2015,인천광역시,남구,가로등,"1,491,818","1,370,273","1,249,450","1,189,769","1,085,033","991,542","979,421","1,066,682","1,117,788","1,246,473","1,331,960","1,378,586",
2015,인천광역시,남구,심 야,"5,102,323","4,753,393","3,859,846","3,066,702","2,166,541","1,769,169","1,768,870","1,638,541","1,431,737","1,167,640","1,770,509","3,148,498",
2015,인천광역시,남구,합 계,"201,785,089","185,605,823","179,908,984","185,901,383","158,826,023","166,762,699","177,001,090","190,180,022","180,333,715","163,755,981","166,944,044","182,135,643",
2015,인천광역시,서구,주택용,"59,170,957","58,460,598","50,954,287","53,223,289","49,167,285","49,971,352","51,222,443","61,606,930","55,366,561","48,830,540","52,301,397","54,570,856",
2015,인천광역시,서구,일반용,"77,771,014","72,784,312","62,857,940","60,073,910","54,907,499","59,429,494","65,835,629","73,626,522","67,528,227","57,030,270","58,565,480","69,450,471",
2015,인천광역시,서구,교육용,"3,781,537","3,800,077","4,054,749","2,600,563","1,854,376","2,317,942","2,588,442","2,474,330","2,537,041","2,067,299","2,821,044","4,946,818",
2015,인천광역시,서구,산업용,"316,815,174","292,808,844","291,964,583","290,469,483","274,164,300","279,839,389","292,711,184","280,961,576","282,311,585","286,114,283","288,983,452","313,435,713",
2015,인천광역시,서구,농사용,"778,205","772,318","729,275","721,099","908,795","1,075,815","789,089","799,631","1,002,105","712,905","725,496","685,139",
2015,인천광역시,서구,가로등,"3,175,857","2,983,492","2,589,654","2,502,746","2,288,934","2,125,338","2,050,076","2,198,422","2,357,611","2,563,179","2,824,200","2,904,657",
2015,인천광역시,서구,심 야,"3,764,658","3,545,123","2,854,644","2,124,090","1,132,586","706,969","546,255","502,610","443,957","596,019","1,443,886","2,490,293",
2015,인천광역시,서구,합 계,"465,257,402","435,154,764","416,005,132","411,715,180","384,423,775","395,466,299","415,743,118","422,170,021","411,547,087","397,914,495","407,664,955","448,483,947",
2015,인천광역시,남동구,주택용,"63,190,205","62,039,106","54,240,623","56,389,084","52,657,126","54,156,727","56,603,399","68,564,780","60,274,193","52,937,674","56,266,813","58,761,716",
2015,인천광역시,남동구,일반용,"81,238,036","75,651,288","65,644,969","62,026,188","57,618,132","62,892,689","71,523,853","82,123,590","73,540,706","59,996,369","59,873,508","70,168,118",
2015,인천광역시,남동구,교육용,"3,703,816","3,769,924","4,018,031","2,548,137","1,913,211","2,359,575","2,666,961","2,523,885","2,596,867","2,053,642","2,677,032","4,415,294",
2015,인천광역시,남동구,산업용,"221,966,070","210,677,779","195,554,419","200,353,067","176,998,992","190,981,560","199,315,174","184,565,082","194,626,130","177,631,575","189,306,622","207,295,566",
2015,인천광역시,남동구,농사용,"1,004,282","953,960","755,240","654,766","501,387","521,335","516,852","647,918","710,770","543,142","673,507","837,959",
2015,인천광역시,남동구,가로등,"2,494,288","2,327,624","2,054,824","2,030,206","1,864,561","1,715,367","1,772,066","1,806,705","1,933,171","2,101,906","2,289,005","2,387,817",
2015,인천광역시,남동구,심 야,"3,956,213","3,706,069","3,037,478","2,296,397","1,504,544","1,339,780","1,511,167","1,573,032","1,333,091","972,551","1,449,336","2,537,083",
2015,인천광역시,남동구,합 계,"377,552,910","359,125,750","325,305,584","326,297,845","293,057,953","313,967,033","333,909,472","341,804,992","335,014,928","296,236,859","312,535,823","346,403,553",
2015,인천광역시,부평구,주택용,"63,277,345","62,104,039","54,391,206","56,575,176","52,512,699","53,967,203","55,982,221","67,335,117","58,477,732","52,124,073","55,649,394","58,025,823",
2015,인천광역시,부평구,일반용,"74,337,135","69,060,948","59,662,809","55,950,535","51,923,100","56,974,089","64,459,756","73,120,669","66,019,818","53,711,103","52,850,532","61,707,571",
2015,인천광역시,부평구,교육용,"4,187,694","4,158,845","4,352,417","2,811,571","2,076,498","2,601,508","2,862,753","2,652,867","2,769,845","2,188,319","2,950,688","5,026,258",
2015,인천광역시,부평구,산업용,"82,891,658","72,838,867","76,650,665","74,958,810","68,962,508","73,594,060","76,396,845","70,286,399","73,047,083","67,419,032","69,741,575","75,071,899",
2015,인천광역시,부평구,농사용,"68,636","66,308","62,072","67,429","79,085","84,825","89,861","92,766","92,849","72,742","64,934","59,740",
2015,인천광역시,부평구,가로등,"1,755,000","1,598,681","1,418,931","1,365,894","1,245,792","1,146,161","1,123,564","1,226,912","1,274,076","1,424,854","1,547,153","1,612,187",
2015,인천광역시,부평구,심 야,"4,661,474","4,387,483","3,573,118","2,665,894","1,544,152","1,202,169","1,169,117","1,171,009","940,030","801,353","1,636,189","3,038,139",
2015,인천광역시,부평구,합 계,"231,178,942","214,215,171","200,111,218","194,395,309","178,343,834","189,570,015","202,084,117","215,885,739","202,621,433","177,741,476","184,440,465","204,541,617",
2015,인천광역시,계양구,주택용,"37,514,987","36,701,559","32,044,464","33,428,506","30,892,536","31,435,653","32,563,269","39,155,528","33,980,865","30,438,753","32,554,258","33,933,797",
2015,인천광역시,계양구,일반용,"43,050,443","40,497,574","34,878,349","32,738,093","30,689,973","33,681,563","38,054,993","43,146,335","38,234,872","31,343,413","31,433,795","36,738,995",
2015,인천광역시,계양구,교육용,"2,915,425","2,873,707","3,167,146","2,135,440","1,703,159","2,072,267","2,142,075","2,077,394","2,175,271","1,814,105","2,347,214","3,571,472",
2015,인천광역시,계양구,산업용,"35,373,429","32,803,431","31,444,596","30,574,655","29,187,613","30,072,926","25,222,106","73,111,768","-3,138,182","29,603,117","30,047,830","32,469,954",
2015,인천광역시,계양구,농사용,"921,554","888,838","739,864","645,803","557,444","564,448","571,165","749,726","823,674","672,477","852,530","814,118",
2015,인천광역시,계양구,가로등,"1,389,130","1,283,158","1,119,249","1,117,919","1,005,918","935,313","870,337","981,803","991,026","1,134,112","1,227,563","1,278,732",
2015,인천광역시,계양구,심 야,"2,772,375","2,606,743","2,107,891","1,586,672","848,925","491,617","376,462","360,366","293,947","404,680","982,002","1,790,212",
2015,인천광역시,계양구,합 계,"123,937,343","117,655,010","105,501,559","102,227,088","94,885,568","99,253,787","99,800,407","159,582,920","73,361,473","95,410,657","99,445,192","110,597,280",
2015,인천광역시,연수구,주택용,"42,207,320","40,827,609","36,290,983","37,449,244","35,428,407","38,140,374","38,880,562","50,414,889","41,132,193","36,435,436","38,619,116","40,298,165",
2015,인천광역시,연수구,일반용,"53,602,601","49,406,188","44,454,087","41,620,375","40,005,271","43,457,534","49,897,961","55,813,432","50,081,125","42,548,817","42,319,699","48,623,514",
2015,인천광역시,연수구,교육용,"7,708,299","7,009,165","7,950,766","6,018,567","5,518,043","6,677,989","7,310,301","7,997,922","7,655,759","6,020,510","6,571,294","8,540,563",
2015,인천광역시,연수구,산업용,"65,460,111","59,281,179","61,705,097","56,007,544","55,118,961","60,688,161","64,130,108","64,333,220","58,879,317","56,924,977","58,856,088","65,084,942",
2015,인천광역시,연수구,농사용,"62,219","59,511","63,116","51,534","38,581","34,329","32,531","39,055","39,295","36,112","43,502","52,321",
2015,인천광역시,연수구,가로등,"2,437,784","2,298,165","1,962,264","1,976,646","1,804,644","1,672,999","1,650,180","1,798,930","1,846,193","2,083,295","2,256,622","2,303,553",
2015,인천광역시,연수구,심 야,"1,387,605","1,323,934","1,089,642","828,931","418,041","351,617","429,068","449,672","332,966","205,699","540,857","975,746",
2015,인천광역시,연수구,합 계,"172,865,939","160,205,751","153,515,955","143,952,841","138,331,948","151,023,003","162,330,711","180,847,120","159,966,848","144,254,846","149,207,178","165,878,804",
2015,인천광역시,강화군,주택용,"7,219,355","6,859,638","6,241,848","6,341,021","6,057,595","5,863,294","5,999,952","6,987,428","6,352,620","6,005,606","6,383,841","6,614,035",
2015,인천광역시,강화군,일반용,"17,652,861","16,296,939","13,593,558","12,464,954","10,756,613","10,121,824","10,912,373","13,522,766","12,064,442","10,231,244","11,439,990","13,635,249",
2015,인천광역시,강화군,교육용,"1,351,443","1,132,637","1,230,243","874,256","651,367","688,239","768,838","824,367","742,090","694,518","950,296","1,344,792",
2015,인천광역시,강화군,산업용,"5,620,017","5,333,764","4,503,764","4,649,264","4,148,148","4,336,209","4,520,565","4,433,103","4,772,925","4,585,912","5,249,812","5,518,110",
2015,인천광역시,강화군,농사용,"5,217,235","4,941,144","4,968,247","5,003,433","4,841,641","4,968,919","5,136,655","7,228,815","8,296,054","6,383,172","13,648,477","12,484,334",
2015,인천광역시,강화군,가로등,"1,084,904","956,304","914,963","838,661","777,124","699,608","732,177","791,354","848,564","955,748","964,209","963,427",
2015,인천광역시,강화군,심 야,"23,191,561","20,866,243","17,306,457","13,349,151","8,226,504","4,649,081","2,858,082","2,591,163","2,320,326","3,953,401","8,600,753","14,659,621",
2015,인천광역시,강화군,합 계,"61,337,376","56,386,669","48,759,080","43,520,740","35,458,992","31,327,174","30,928,642","36,378,996","35,397,021","32,809,601","47,237,378","55,219,568",
2015,인천광역시,옹진군,주택용,"1,894,334","1,768,011","1,557,761","1,720,560","1,643,903","1,642,514","1,624,719","1,976,269","1,809,936","1,637,268","1,776,659","1,839,234",
2015,인천광역시,옹진군,일반용,"9,936,946","9,316,004","7,909,768","7,688,537","6,629,755","6,288,244","6,349,138","7,885,362","7,388,472","6,260,326","6,717,027","7,879,061",
2015,인천광역시,옹진군,교육용,"285,825","248,066","233,422","234,288","121,831","104,702","106,573","87,230","133,726","94,590","121,833","234,993",
2015,인천광역시,옹진군,산업용,"1,559,252","859,194","3,580,285","2,968,783","3,036,558","3,995,289","1,807,259","2,438,987","1,815,548","8,428,203","4,126,251","2,715,402",
2015,인천광역시,옹진군,농사용,"1,255,207","1,101,994","1,307,678","1,385,194","993,053","972,357","1,131,112","1,373,846","1,587,708","1,162,821","3,444,020","1,601,234",
2015,인천광역시,옹진군,가로등,"358,634","321,144","302,382","281,719","255,290","234,059","244,487","266,302","284,691","359,427","329,734","347,258",
2015,인천광역시,옹진군,심 야,"4,547,195","4,161,140","3,320,243","2,672,764","1,715,432","1,095,024","666,478","569,153","551,598","956,173","1,917,741","3,137,556",
2015,인천광역시,옹진군,합 계,"19,837,393","17,775,553","18,211,539","16,951,845","14,395,822","14,332,189","11,929,766","14,597,149","13,571,679","18,898,808","18,433,265","17,754,738",
2015,광주광역시,동구,주택용,"12,149,159","11,898,739","10,578,612","10,974,235","10,164,521","10,168,426","10,246,877","12,245,037","10,690,668","9,887,856","10,570,840","11,114,979",
2015,광주광역시,동구,일반용,"35,955,819","34,036,644","30,237,144","28,164,712","26,347,092","28,447,444","31,424,677","36,794,061","32,077,105","26,881,373","26,559,388","29,923,712",
2015,광주광역시,동구,교육용,"4,333,621","3,810,393","3,460,681","3,493,779","2,899,234","3,053,847","3,300,308","3,677,941","3,432,248","2,907,934","2,872,113","3,553,547",
2015,광주광역시,동구,산업용,"2,784,827","2,642,168","2,402,922","2,299,229","2,096,071","2,110,546","2,373,953","2,477,174","2,285,816","2,181,286","2,225,129","2,521,958",
2015,광주광역시,동구,농사용,"89,602","92,216","82,861","71,599","52,495","51,850","54,289","71,956","102,175","71,529","90,688","86,598",
2015,광주광역시,동구,가로등,"816,708","769,252","699,946","691,505","636,390","602,935","596,384","638,380","673,907","724,523","771,081","801,112",
2015,광주광역시,동구,심 야,"3,080,255","3,019,415","2,544,679","2,031,403","1,382,379","891,842","773,998","757,999","709,443","792,861","1,202,451","1,958,956",
2015,광주광역시,동구,합 계,"59,209,991","56,268,827","50,006,845","47,726,462","43,578,182","45,326,890","48,770,486","56,662,548","49,971,362","43,447,362","44,291,690","49,960,862",
2015,광주광역시,서구,주택용,"37,737,891","37,412,576","33,337,371","34,791,692","32,336,657","32,266,792","32,556,873","40,555,221","35,555,049","31,306,917","33,030,613","34,488,486",
2015,광주광역시,서구,일반용,"72,678,921","70,108,220","60,244,414","58,960,149","55,197,666","59,482,714","64,662,836","74,733,200","67,820,104","56,528,074","55,941,767","61,298,130",
2015,광주광역시,서구,교육용,"2,447,348","2,200,140","1,960,395","1,839,947","1,285,360","1,359,404","1,711,990","1,659,722","1,757,324","1,324,557","1,325,825","2,001,262",
2015,광주광역시,서구,산업용,"27,742,883","24,493,052","26,564,700","25,582,466","24,638,006","27,116,638","29,483,102","25,684,571","24,923,275","24,916,824","25,877,177","27,478,746",
2015,광주광역시,서구,농사용,"578,889","593,177","522,775","503,635","335,810","386,338","379,014","367,664","458,171","359,122","648,278","368,058",
2015,광주광역시,서구,가로등,"1,438,929","1,353,727","1,206,525","1,149,491","1,032,075","967,523","933,857","1,002,362","1,067,039","1,234,747","1,348,747","1,369,933",
2015,광주광역시,서구,심 야,"3,713,927","3,700,926","3,142,203","2,636,689","1,846,065","964,318","1,413,164","1,513,695","1,266,603","1,104,165","1,563,215","2,330,176",
2015,광주광역시,서구,합 계,"146,338,788","139,861,818","126,978,383","125,464,069","116,671,639","122,543,727","131,140,836","145,516,435","132,847,565","116,774,406","119,735,622","129,334,791",
2015,광주광역시,북구,주택용,"52,513,267","52,019,272","45,912,654","47,746,494","44,384,064","44,569,879","45,201,905","54,945,236","46,888,709","43,437,432","46,638,287","48,613,168",
2015,광주광역시,북구,일반용,"67,098,023","64,948,669","55,344,784","53,335,847","49,407,506","53,539,481","57,534,124","69,009,073","59,945,059","49,788,485","50,510,336","56,309,252",
2015,광주광역시,북구,교육용,"13,046,404","10,010,551","13,303,448","10,121,756","8,757,853","9,573,559","10,996,709","10,971,219","10,397,604","8,876,128","9,523,882","12,304,795",
2015,광주광역시,북구,산업용,"60,563,813","55,567,801","57,610,374","59,540,698","58,861,948","62,562,204","66,515,186","66,526,684","62,475,358","59,868,402","58,962,773","60,463,443",
2015,광주광역시,북구,농사용,"2,412,206","2,472,525","1,790,942","1,432,443","981,533","1,101,164","1,076,873","1,658,347","1,329,971","892,441","1,361,673","1,757,468",
2015,광주광역시,북구,가로등,"1,554,208","1,440,381","1,307,522","1,266,601","1,145,946","1,088,150","1,078,753","1,182,068","1,309,849","1,440,765","1,605,267","1,680,909",
2015,광주광역시,북구,심 야,"6,044,016","5,822,125","4,806,880","3,764,823","2,204,601","1,522,038","1,530,553","1,562,466","1,238,350","1,205,224","2,253,784","3,847,056",
2015,광주광역시,북구,합 계,"203,231,937","192,281,324","180,076,604","177,208,662","165,743,451","173,956,475","183,934,103","205,855,093","183,584,900","165,508,877","170,856,002","184,976,091",
2015,광주광역시,광산구,주택용,"46,177,580","46,071,412","40,554,386","42,556,694","39,548,598","39,613,167","39,868,332","49,311,847","44,202,453","38,635,709","41,441,033","43,356,112",
2015,광주광역시,광산구,일반용,"63,011,951","61,406,311","52,605,976","51,474,013","47,225,825","50,353,629","54,418,584","64,708,482","58,324,313","47,795,366","48,202,112","53,599,198",
2015,광주광역시,광산구,교육용,"6,068,163","5,480,566","5,188,042","4,884,142","3,349,685","3,577,820","4,253,220","4,127,158","4,628,211","3,526,024","3,764,748","5,359,307",
2015,광주광역시,광산구,산업용,"172,294,262","161,206,706","164,351,292","169,965,749","158,220,897","154,177,281","194,240,316","160,600,281","163,944,866","168,489,973","171,833,346","173,405,645",
2015,광주광역시,광산구,농사용,"6,481,633","6,411,058","4,956,255","3,604,301","2,167,130","2,116,986","2,044,826","2,624,546","2,561,571","2,066,135","3,454,352","3,926,110",
2015,광주광역시,광산구,가로등,"2,434,636","2,305,303","2,044,577","2,043,201","1,874,476","1,785,230","1,729,238","1,844,785","1,999,615","2,133,366","2,357,166","2,448,428",
2015,광주광역시,광산구,심 야,"5,286,097","5,115,175","4,408,109","3,475,790","1,692,861","945,797","881,686","874,316","627,502","743,800","1,603,746","3,508,208",
2015,광주광역시,광산구,합 계,"301,754,322","287,996,531","274,108,637","278,003,890","254,079,472","252,569,910","297,436,202","284,091,415","276,288,531","263,390,373","272,656,503","285,603,008",
2015,광주광역시,남구,주택용,"26,568,020","26,426,189","23,135,795","24,169,684","22,296,962","22,539,386","23,011,512","27,632,698","23,186,761","22,131,314","24,008,088","24,968,852",
2015,광주광역시,남구,일반용,"27,193,650","26,336,706","22,094,387","21,031,996","19,433,260","21,637,956","23,492,521","27,700,350","23,493,736","19,530,856","20,469,321","23,481,956",
2015,광주광역시,남구,교육용,"3,488,475","3,263,425","3,073,321","2,869,676","2,045,655","2,286,120","2,581,682","2,504,749","2,783,332","2,015,043","2,223,387","3,180,471",
2015,광주광역시,남구,산업용,"2,706,918","2,692,818","2,318,713","2,431,696","2,226,382","2,330,573","2,406,742","2,625,554","2,625,764","2,312,076","2,543,250","2,658,533",
2015,광주광역시,남구,농사용,"1,260,063","1,332,367","1,115,714","651,949","480,448","606,448","457,370","686,419","582,823","484,534","1,219,933","803,062",
2015,광주광역시,남구,가로등,"1,135,798","1,088,947","959,067","948,124","856,850","826,579","812,343","899,732","938,461","1,077,988","1,129,728","1,141,695",
2015,광주광역시,남구,심 야,"3,779,064","3,674,450","3,112,637","2,178,245","989,573","571,359","467,888","384,886","432,317","661,704","1,524,960","2,810,390",
2015,광주광역시,남구,합 계,"66,131,988","64,814,902","55,809,634","54,281,370","48,329,130","50,798,421","53,230,058","62,434,388","54,043,194","48,213,515","53,118,667","59,044,959",
2015,대전광역시,동구,주택용,"28,864,228","28,241,887","24,903,668","26,084,845","23,886,252","24,217,496","24,206,080","30,227,402","25,592,294","23,231,453","25,092,651","26,240,924",
2015,대전광역시,동구,일반용,"37,547,442","36,136,149","29,921,207","28,981,852","26,410,505","28,888,227","30,688,145","36,641,403","32,422,285","26,626,078","27,362,464","30,890,222",
2015,대전광역시,동구,교육용,"6,196,816","5,448,330","4,847,614","4,728,676","3,502,651","3,672,521","3,493,853","3,916,498","4,052,521","3,309,762","3,708,244","4,878,564",
2015,대전광역시,동구,산업용,"7,488,964","7,358,926","6,095,424","6,233,248","5,607,877","5,890,676","6,104,487","6,403,131","6,411,368","5,589,161","6,175,518","6,710,493",
2015,대전광역시,동구,농사용,"287,359","398,897","364,420","341,796","256,502","264,518","222,974","322,557","395,400","269,025","377,486","216,005",
2015,대전광역시,동구,가로등,"1,110,288","1,039,473","945,584","939,003","883,075","869,868","864,082","921,435","1,023,237","1,129,685","1,223,848","1,228,356",
2015,대전광역시,동구,심 야,"11,865,361","10,985,963","8,873,291","6,511,547","3,620,351","1,872,747","1,339,390","1,228,228","1,218,044","1,745,884","3,942,630","7,203,202",
2015,대전광역시,동구,합 계,"93,360,458","89,609,625","75,951,208","73,820,967","64,167,213","65,676,053","66,919,011","79,660,654","71,115,149","61,901,048","67,882,841","77,367,766",
2015,대전광역시,중구,주택용,"30,013,977","29,633,923","25,668,298","26,728,823","24,374,265","25,055,718","25,437,643","30,934,644","25,728,452","24,052,476","26,264,809","27,313,878",
2015,대전광역시,중구,일반용,"49,716,912","46,923,760","40,446,108","38,958,086","36,531,585","41,075,132","44,742,019","52,050,132","44,144,811","36,670,130","37,584,711","42,824,492",
2015,대전광역시,중구,교육용,"3,267,618","2,968,960","2,530,547","2,373,254","1,632,437","1,636,018","1,849,340","2,028,861","2,003,402","1,541,452","1,738,899","2,354,365",
2015,대전광역시,중구,산업용,"3,380,171","3,257,911","2,880,932","3,000,131","2,839,633","2,943,077","2,972,060","3,133,151","3,122,347","2,721,590","2,917,438","3,172,584",
2015,대전광역시,중구,농사용,"168,212","155,160","132,517","119,239","106,328","137,113","113,528","214,896","192,549","139,820","187,912","147,620",
2015,대전광역시,중구,가로등,"1,018,529","946,616","854,469","858,589","816,048","807,005","785,292","833,095","971,257","1,070,855","1,125,926","1,118,563",
2015,대전광역시,중구,심 야,"11,609,415","10,911,853","8,100,882","5,905,510","3,035,597","2,212,747","2,110,449","2,130,742","2,219,963","2,685,823","5,139,408","8,245,756",
2015,대전광역시,중구,합 계,"99,174,834","94,798,183","80,613,753","77,943,632","69,335,893","73,866,810","78,010,331","91,325,521","78,382,781","68,882,146","74,959,103","85,177,258",
2015,대전광역시,서구,주택용,"57,475,742","56,502,360","49,634,832","51,861,853","47,909,674","48,395,694","49,150,487","61,009,856","53,272,099","46,237,961","49,537,869","51,978,895",
2015,대전광역시,서구,일반용,"94,916,785","90,333,015","78,038,799","75,659,671","70,143,580","76,046,573","83,102,084","96,136,479","88,171,017","71,220,731","70,200,504","78,260,137",
2015,대전광역시,서구,교육용,"7,324,593","6,525,927","5,545,348","5,341,031","3,938,357","3,972,592","4,235,685","4,495,401","4,619,321","3,653,695","4,200,039","5,735,010",
2015,대전광역시,서구,산업용,"4,872,474","4,644,296","4,239,218","4,334,734","4,010,316","4,113,266","4,239,108","4,612,554","4,517,455","4,154,600","4,384,860","4,688,616",
2015,대전광역시,서구,농사용,"581,151","570,000","463,465","342,216","261,950","293,595","290,574","510,686","443,586","332,355","558,640","408,056",
2015,대전광역시,서구,가로등,"1,996,664","1,909,191","1,694,352","1,723,535","1,717,367","1,695,790","1,643,707","1,709,652","1,803,399","1,917,917","2,068,929","2,113,685",
2015,대전광역시,서구,심 야,"10,276,098","9,710,452","7,810,337","6,161,096","4,008,345","2,872,773","2,675,480","2,632,089","2,289,618","2,200,383","3,462,199","6,024,450",
2015,대전광역시,서구,합 계,"177,443,507","170,195,241","147,426,351","145,424,136","131,989,589","137,390,283","145,337,125","171,106,717","155,116,495","129,717,642","134,413,040","149,208,849",
2015,대전광역시,대덕구,주택용,"22,283,920","21,948,010","19,258,038","20,069,888","18,556,612","18,567,956","18,703,495","22,977,521","20,727,842","17,854,278","19,039,637","20,117,182",
2015,대전광역시,대덕구,일반용,"32,986,142","31,810,848","26,782,180","26,537,144","24,685,170","26,430,937","28,719,329","32,152,156","30,897,730","25,144,947","25,541,355","28,484,052",
2015,대전광역시,대덕구,교육용,"3,148,044","2,656,071","2,346,333","2,279,479","1,606,054","1,672,552","1,724,951","1,716,225","1,790,069","1,511,806","1,723,313","2,470,984",
2015,대전광역시,대덕구,산업용,"185,671,484","162,768,480","179,178,047","179,166,647","176,220,232","186,045,021","184,304,713","186,314,776","175,830,315","175,980,556","172,076,648","175,921,730",
2015,대전광역시,대덕구,농사용,"226,296","219,315","201,892","216,233","222,610","273,329","303,013","371,459","445,577","323,512","377,113","230,796",
2015,대전광역시,대덕구,가로등,"1,080,428","1,021,353","906,002","884,881","808,593","782,755","742,950","789,481","830,905","889,316","978,437","1,021,040",
