시군구별 용도업종별 전력사용량,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,(단위 : kWh),
2021,서울특별시,서초구,1차   금속,"1,376","1,520","1,306","1,141","1,059","1,084","1,063","1,014","1,030",806,"1,091","1,141",
2021,서울특별시,서초구,조립  금속,"23,934","27,382","20,462","16,643","12,119","11,478","10,595","11,906","11,392","9,653","12,776","18,176",
2021,서울특별시,서초구,기타  기계,"10,091","9,695","8,307","8,830","7,951","7,900","8,004","11,344","9,912","8,532","9,851","11,044",
2021,서울특별시,서초구,사무  기기,"11,736","13,719","9,788","8,691","5,804","6,568","7,968","10,474","10,332","7,088","5,891","7,290",
2021,서울특별시,서초구,전기  기기,"7,924","7,705","4,944","4,257","3,217","2,954","3,732","4,703","4,203","1,502","1,550","2,554",
2021,서울특별시,서초구,영상. 음향,"4,032","4,241","3,535","2,638","2,015","2,140","2,633","3,112","2,925","2,451","3,419","4,867",
2021,서울특별시,서초구,의료. 광학,"89,998","84,599","65,856","60,727","52,574","62,787","75,380","84,447","71,527","55,252","61,511","74,609",
2021,서울특별시,서초구,자  동  차,"27,165","26,639","20,513","19,762","16,348","17,630","16,838","19,189","19,340","16,842","22,275","21,157",
2021,서울특별시,서초구,기타  운송,130,85,86,95,91,94,106,105,96,95,97,96,
2021,서울특별시,서초구,가구및기타,"59,232","55,229","41,644","35,360","28,615","30,681","39,108","45,645","38,666","29,523","32,503","42,337",
2021,서울특별시,서초구,수      도,"1,270,126","1,197,348","1,132,423","1,164,403","1,160,411","1,161,842","1,214,520","1,275,085","1,236,977","1,224,493","1,236,114","1,239,001",
2021,서울특별시,서초구,사업자  용,"1,075,634","1,063,917","986,047","1,000,535","956,554","1,167,139","1,329,664","1,395,461","1,253,059","1,121,678","1,042,350","1,105,425",
2021,서울특별시,서초구,전      철,"34,780,118","33,100,836","28,522,052","29,345,210","28,678,867","30,674,229","34,625,387","39,637,424","35,606,283","30,131,702","30,410,593","31,294,786",
2021,서울특별시,서초구,가정용부문,"63,809,367","60,265,410","53,451,252","53,956,356","51,913,355","56,110,561","72,420,876","92,070,161","65,832,738","55,466,788","54,341,650","56,345,355",
2021,서울특별시,서초구,국  군  용,"1,131,708","1,118,575","890,922","777,649","679,309","802,237","940,172","1,075,929","938,153","761,632","826,927","902,734",
2021,서울특별시,서초구,기타공공용,"10,109,908","8,866,632","8,498,164","7,834,177","7,546,585","8,210,883","9,648,958","8,992,189","8,827,798","7,746,216","7,843,741","9,499,798",
2021,서울특별시,서초구,관  공  용,"8,560,025","8,525,980","6,758,928","6,456,182","5,753,131","6,520,576","7,956,829","8,929,560","7,948,324","6,382,820","6,400,874","7,521,003",
2021,서울특별시,서초구,순수써비스,"181,529,476","170,749,619","143,217,435","134,045,582","127,921,434","146,263,650","172,925,149","192,280,717","162,726,983","139,248,189","135,932,510","157,345,240",
2021,서울특별시,서초구,합 계,"303,864,612","286,455,803","244,777,581","235,741,156","225,584,495","251,867,804","302,080,404","346,879,301","285,499,500","243,056,695","239,136,534","266,571,472",
2021,서울특별시,양천구,농업. 임업,"20,846","22,103","19,757","21,295","19,631","22,932","25,764","30,132","28,739","24,111","22,397","24,937",
2021,서울특별시,양천구,어      업,"5,735","6,423","4,478","4,519","4,407","4,520","6,134","6,060","5,642","4,984","5,350","6,281",
2021,서울특별시,양천구,석탄. 원유,"16,048","15,397","12,034","14,299","12,989","12,082","9,429","8,225","7,759","10,387","13,796","12,373",
2021,서울특별시,양천구,금속비금속,"1,408","1,926","1,115",578,361,493,502,520,561,368,365,519,
2021,서울특별시,양천구,식료품제조,"223,037","236,938","196,672","213,834","206,935","220,620","224,666","248,212","240,369","216,630","198,069","198,121",
2021,서울특별시,양천구,섬      유,"115,007","109,173","71,296","60,310","53,373","62,131","78,567","99,679","76,026","55,794","57,853","73,942",
2021,서울특별시,양천구,의복. 모피,"365,037","381,983","280,930","280,798","266,930","284,370","336,725","371,723","327,192","253,401","259,475","316,698",
2021,서울특별시,양천구,가죽. 신발,"129,204","123,120","87,284","72,498","55,475","57,550","77,501","98,574","74,354","58,206","64,538","94,387",
2021,서울특별시,양천구,목재. 나무,"8,123","7,741","5,035","4,148","4,194","4,448","6,151","8,170","7,836","5,730","4,685","4,068",
2021,서울특별시,양천구,펄프. 종이,"36,449","39,162","26,572","25,854","24,800","32,722","35,422","42,415","38,777","29,105","29,714","33,130",
2021,서울특별시,양천구,출판. 인쇄,"30,057","30,374","22,285","24,145","18,876","19,354","21,522","27,112","21,157","18,060","19,712","22,216",
2021,서울특별시,양천구,화학  제품,"12,059","12,154","8,462","8,474","5,662","6,413","8,113","10,679","8,652","8,161","7,341","9,928",
2021,서울특별시,양천구,고무. 플라,"57,867","53,450","38,549","36,302","33,637","34,976","43,284","48,840","44,518","35,747","45,045","54,929",
2021,서울특별시,양천구,유      리,"128,648","114,323","110,521","106,409","104,127","103,083","92,989","103,046","108,014","112,514","131,507","138,730",
2021,서울특별시,양천구,시  멘  트,"51,277","51,516","37,615","34,455","28,263","28,804","33,970","38,373","32,838","28,406","27,122","31,826",
2021,서울특별시,양천구,1차   금속,"4,534","3,636","2,940","2,086","1,852","3,148","3,493","3,796","2,163","2,196","2,874","4,228",
2021,서울특별시,양천구,조립  금속,"92,967","89,455","60,369","54,390","45,852","49,030","47,224","44,283","41,433","42,694","51,876","67,063",
2021,서울특별시,양천구,기타  기계,"297,313","207,878","89,606","54,943","48,421","55,434","74,565","82,098","65,961","55,214","72,352","209,896",
2021,서울특별시,양천구,사무  기기,"6,618","6,063","4,701","3,672","3,054","2,942","4,122","4,901","4,066","2,967","3,148","4,924",
2021,서울특별시,양천구,전기  기기,"43,875","42,737","28,826","22,747","18,909","21,235","25,992","30,498","25,313","17,627","21,042","32,038",
2021,서울특별시,양천구,영상. 음향,"174,401","171,499","87,119","59,557","54,930","52,182","64,912","84,763","70,455","57,436","62,410","82,364",
2021,서울특별시,양천구,의료. 광학,"62,902","60,575","46,180","46,869","39,884","43,612","52,794","60,842","53,904","43,326","45,638","56,920",
2021,서울특별시,양천구,자  동  차,"16,614","17,902","12,601","9,202","7,592","7,431","7,757","7,850","8,029","6,949","9,821","16,080",
2021,서울특별시,양천구,기타  운송,"6,549","5,763","3,438","2,630","2,197","2,335","2,586","4,166","2,705","1,755","3,258","5,274",
2021,서울특별시,양천구,가구및기타,"128,047","127,480","110,008","110,758","108,450","113,845","117,766","125,841","116,966","108,793","112,514","118,011",
2021,서울특별시,양천구,수      도,"722,750","710,365","644,954","686,752","659,847","690,197","677,630","710,986","694,155","667,641","679,091","664,412",
2021,서울특별시,양천구,사업자  용,"251,743","256,101","226,197","238,414","236,165","247,699","261,170","310,863","330,472","273,733","267,200","261,210",
2021,서울특별시,양천구,가정용부문,"59,198,255","57,317,793","49,448,222","50,974,457","48,444,251","50,699,079","61,560,211","82,126,382","60,792,721","50,847,942","51,084,257","52,587,509",
2021,서울특별시,양천구,기타공공용,"4,475,613","4,390,761","3,355,155","3,061,472","2,285,625","2,517,448","3,184,739","2,784,312","2,806,557","2,524,114","2,693,149","4,150,201",
2021,서울특별시,양천구,관  공  용,"2,385,459","2,459,973","1,903,521","1,789,903","1,528,875","1,676,792","2,010,506","2,441,628","2,141,048","1,738,543","1,726,275","2,108,566",
2021,서울특별시,양천구,순수써비스,"89,649,295","86,915,633","80,041,374","78,406,542","76,828,514","80,616,265","91,442,635","101,651,860","91,457,891","84,319,449","79,513,930","84,994,287",
2021,서울특별시,양천구,합 계,"158,717,737","153,989,397","136,987,816","136,432,312","131,154,078","137,693,172","160,538,841","191,616,829","159,636,273","141,571,983","137,235,804","146,385,068",
2021,서울특별시,광진구,농업. 임업,"19,735","19,171","15,055","15,169","14,621","18,043","19,083","21,357","17,660","13,690","12,387","13,860",
2021,서울특별시,광진구,어      업,"31,111","25,905","25,935","24,691","18,855","19,415","18,681","20,071","18,228","16,175","19,907","23,995",
2021,서울특별시,광진구,금속비금속,"6,216","6,345","5,568","6,183","6,056","3,753","2,498","3,292","3,576","3,591","3,830","3,623",
2021,서울특별시,광진구,식료품제조,"310,859","317,592","260,503","277,898","277,751","300,647","308,361","337,369","337,114","303,860","285,617","290,353",
2021,서울특별시,광진구,섬      유,"444,195","426,429","337,588","329,237","293,281","326,007","400,718","477,012","410,555","326,209","332,374","368,721",
2021,서울특별시,광진구,의복. 모피,"965,360","976,579","823,200","791,323","687,612","767,036","911,041","1,110,923","980,134","785,320","776,154","854,922",
2021,서울특별시,광진구,가죽. 신발,"88,948","86,385","66,333","57,920","43,500","41,237","56,094","68,887","63,566","51,585","55,916","74,146",
2021,서울특별시,광진구,목재. 나무,"13,494","14,459","8,828","6,421","4,418","4,896","6,389","8,296","6,729","5,547","6,002","9,232",
2021,서울특별시,광진구,펄프. 종이,"54,049","56,864","39,536","32,691","23,254","23,565","31,298","37,020","30,977","25,940","23,084","31,108",
2021,서울특별시,광진구,출판. 인쇄,"201,311","198,828","155,872","165,846","147,383","165,292","178,245","182,429","173,113","138,063","144,473","165,987",
2021,서울특별시,광진구,석유  정제,"3,912","3,986","3,453","2,368","2,298","2,517","2,502","2,905","2,817","2,979","3,071","2,583",
2021,서울특별시,광진구,화학  제품,"160,004","154,721","119,390","123,299","118,101","137,768","159,635","172,228","166,894","129,956","121,529","134,402",
2021,서울특별시,광진구,고무. 플라,"101,045","97,216","79,595","82,878","78,005","81,258","96,881","113,977","104,117","93,234","88,456","96,733",
2021,서울특별시,광진구,유      리,"2,480",657,566,991,517,242,287,302,506,248,583,"1,133",
2021,서울특별시,광진구,시  멘  트,"9,647","9,902","7,630","5,651","4,546","4,309","5,392","6,026","4,593","4,138","4,285","5,522",
2021,서울특별시,광진구,1차   금속,"2,074","1,929","1,386","1,048",981,"1,733","1,722","2,676","1,554","1,502","1,673","2,099",
2021,서울특별시,광진구,조립  금속,"74,827","74,654","58,579","59,423","51,365","50,782","54,110","63,531","58,501","49,072","53,004","64,683",
2021,서울특별시,광진구,기타  기계,"116,587","112,546","89,907","91,025","83,935","89,063","98,269","109,828","91,731","76,880","82,817","95,736",
2021,서울특별시,광진구,사무  기기,"1,616","1,104",756,784,753,935,"1,055","1,159",830,756,872,"1,027",
2021,서울특별시,광진구,전기  기기,"11,294","10,903","7,287","5,842","3,466","4,721","7,749","7,798","6,384","3,643","5,022","7,586",
2021,서울특별시,광진구,영상. 음향,"83,639","80,574","64,481","61,805","51,786","52,129","62,316","69,211","63,500","58,193","63,964","79,489",
2021,서울특별시,광진구,의료. 광학,"113,121","109,963","78,503","69,242","58,722","64,250","82,041","98,029","75,331","53,535","67,286","86,547",
2021,서울특별시,광진구,자  동  차,"12,569","13,298","10,479","8,625","6,791","6,905","8,511","10,384","8,925","7,996","8,176","10,455",
2021,서울특별시,광진구,기타  운송,495,506,410,433,326,287,285,330,319,271,302,416,
2021,서울특별시,광진구,가구및기타,"164,903","155,792","124,278","112,130","97,587","99,752","111,962","133,862","112,785","94,015","104,523","123,719",
2021,서울특별시,광진구,수      도,"5,269,911","4,645,729","5,086,494","4,713,517","5,144,990","5,095,608","5,406,497","5,423,818","5,094,508","5,170,720","5,022,185","5,288,880",
2021,서울특별시,광진구,사업자  용,"307,383","315,448","302,449","329,021","323,494","350,405","359,700","397,746","409,677","354,744","350,940","318,307",
2021,서울특별시,광진구,전      철,"24,243,765","23,440,885","19,203,316","19,781,972","19,567,951","21,248,628","24,596,788","29,491,055","25,559,665","20,741,378","20,460,868","20,970,978",
2021,서울특별시,광진구,가정용부문,"43,991,176","41,782,238","35,323,741","36,339,048","34,476,656","37,188,099","46,707,653","63,829,012","44,603,283","37,193,788","36,990,741","38,355,871",
2021,서울특별시,광진구,국  군  용,"26,026","13,820","12,106","9,535","8,197","9,288","11,797","13,806","11,276","9,719","7,769","7,927",
2021,서울특별시,광진구,기타공공용,"8,369,627","7,074,172","6,217,234","5,213,928","5,104,951","6,248,969","7,310,086","6,671,955","6,203,680","5,464,927","6,143,792","8,194,534",
2021,서울특별시,광진구,관  공  용,"2,058,089","2,075,631","1,531,315","1,305,431","1,108,961","1,230,067","1,489,567","1,705,992","1,435,461","1,204,220","1,282,363","1,663,054",
2021,서울특별시,광진구,순수써비스,"57,372,737","53,950,274","44,627,950","43,063,095","42,698,575","50,194,304","60,345,815","66,730,766","55,018,281","46,530,111","44,897,117","51,967,698",
2021,서울특별시,광진구,합 계,"144,632,205","136,254,505","114,689,723","113,088,470","110,509,685","123,831,910","148,853,028","177,323,052","141,076,270","118,916,005","117,421,082","129,315,326",
2021,서울특별시,강북구,농업. 임업,"11,077","11,132","6,802","11,943","11,769","13,470","15,406","19,931","17,080","14,812","13,405","14,419",
2021,서울특별시,강북구,어      업,"6,402","6,330","4,537","4,145","2,768","1,665","1,667","2,198","1,544","1,862","3,123","4,776",
2021,서울특별시,강북구,금속비금속,708,866,522,473,382,246,269,322,280,172,157,435,
2021,서울특별시,강북구,식료품제조,"289,102","289,216","248,363","257,843","253,180","273,871","290,750","308,088","301,668","279,847","258,114","263,461",
2021,서울특별시,강북구,음료품제조,"21,047","20,080","18,390","19,976","19,901","21,459","21,448","22,415","22,171","21,599","21,235","20,914",
2021,서울특별시,강북구,섬      유,"710,038","738,752","608,238","613,651","537,838","537,026","628,217","769,438","676,117","579,020","604,234","646,309",
2021,서울특별시,강북구,의복. 모피,"1,309,097","1,380,797","1,169,152","1,173,871","1,028,834","1,012,764","1,135,687","1,402,773","1,255,173","1,045,446","1,118,193","1,195,781",
2021,서울특별시,강북구,가죽. 신발,"42,191","39,808","33,433","32,424","25,960","25,109","31,238","34,508","25,806","26,035","29,975","38,041",
2021,서울특별시,강북구,목재. 나무,"4,382","4,418","3,202","2,680","2,434","2,643","2,981","3,696","3,289","2,575","2,717","3,428",
2021,서울특별시,강북구,펄프. 종이,"1,544","1,580","1,495","1,155",798,792,924,"1,233","1,039",854,"1,141","1,927",
2021,서울특별시,강북구,출판. 인쇄,"15,612","16,054","15,085","15,200","12,820","13,058","14,178","18,277","17,466","13,761","14,696","17,168",
2021,서울특별시,강북구,화학  제품,"26,434","29,139","24,955","26,755","24,480","24,910","25,700","29,008","27,648","27,740","27,553","27,779",
2021,서울특별시,강북구,고무. 플라,"269,278","292,212","247,060","242,289","225,505","234,986","269,888","329,580","304,178","263,659","272,476","287,493",
2021,서울특별시,강북구,유      리,"30,199","33,824","26,713","18,375","17,252","19,190","20,821","21,312","19,654","17,352","17,494","21,955",
2021,서울특별시,강북구,시  멘  트,"1,749","1,958","1,513","1,605","1,771","1,518","2,546","2,522","2,085","1,654","1,934","1,758",
2021,서울특별시,강북구,1차   금속,"5,757","5,620","3,815","2,862","2,121","1,990","2,290","3,176","2,677","1,923","2,606","4,114",
2021,서울특별시,강북구,조립  금속,"27,087","20,664","14,569","10,061","7,096","8,121","10,691","11,882","7,968","6,097","9,454","16,768",
2021,서울특별시,강북구,기타  기계,"78,515","79,450","71,640","76,833","71,124","74,742","74,427","79,995","78,454","75,272","76,585","75,796",
2021,서울특별시,강북구,사무  기기,"8,037","8,004","6,134","4,445","6,659","11,392","7,738","8,126","4,604","3,397","5,100","6,645",
2021,서울특별시,강북구,전기  기기,"14,499","13,107","10,569","9,506","7,616","8,721","10,750","13,695","9,515","7,600","9,161","12,023",
2021,서울특별시,강북구,영상. 음향,"29,355","25,483","17,425","14,840","8,850","7,484","11,795","16,641","12,961","10,200","12,018","15,565",
2021,서울특별시,강북구,의료. 광학,"53,021","50,947","33,980","27,232","21,393","23,180","30,274","37,432","28,981","22,175","27,155","39,720",
2021,서울특별시,강북구,자  동  차,"20,019","22,832","15,554","11,740","10,822","10,840","10,737","13,165","11,684","9,273","12,385","15,592",
2021,서울특별시,강북구,가구및기타,"48,762","46,482","35,259","34,998","28,859","32,393","47,436","49,666","41,887","36,370","39,548","41,447",
2021,서울특별시,강북구,수      도,"626,201","651,908","546,935","618,835","606,701","634,157","636,385","668,156","661,926","634,825","648,989","612,946",
2021,서울특별시,강북구,사업자  용,"103,576","87,556","74,835","63,059","64,821","89,443","117,454","114,694","89,989","67,220","72,035","94,193",
2021,서울특별시,강북구,가정용부문,"37,727,149","36,589,004","30,731,477","31,681,152","29,813,745","31,278,926","36,052,605","51,310,108","36,616,996","31,065,028","31,665,391","32,675,599",
2021,서울특별시,강북구,국  군  용,"39,920","39,636","30,013","22,637","18,706","20,678","22,911","28,447","23,681","19,944","22,907","31,813",
2021,서울특별시,강북구,기타공공용,"3,107,917","2,948,612","2,285,519","1,853,966","1,439,049","1,573,285","2,047,122","1,845,606","1,829,654","1,551,342","1,771,817","2,731,065",
2021,서울특별시,강북구,관  공  용,"2,891,522","2,647,775","2,235,855","2,010,815","1,916,647","2,079,782","2,278,238","2,709,432","2,212,811","1,987,872","2,144,046","2,654,197",
2021,서울특별시,강북구,순수써비스,"38,825,814","37,404,530","30,125,380","28,681,380","27,176,614","30,262,111","35,748,910","42,374,096","35,547,484","30,619,323","29,665,064","34,405,371",
2021,서울특별시,강북구,합 계,"86,346,011","83,507,776","68,648,419","67,546,746","63,366,515","68,299,952","79,571,483","102,249,618","79,856,470","68,414,249","68,570,708","75,978,498",
2021,서울특별시,금천구,농업. 임업,"2,097","2,027","1,808","1,574","1,466","1,515","1,932","2,629","2,344","1,768","1,399",992,
2021,서울특별시,금천구,어      업,"22,670","20,441","16,786","13,993","12,665","10,877","10,166","9,482","9,677","9,452","11,079","15,057",
2021,서울특별시,금천구,금속비금속,"2,039","1,627","1,029",760,631,"1,295","1,760","1,873","1,345",945,820,"1,179",
2021,서울특별시,금천구,식료품제조,"643,866","640,318","556,925","593,103","592,910","669,901","737,556","784,469","779,046","685,416","651,912","623,511",
2021,서울특별시,금천구,음료품제조,"68,554","70,771","62,803","67,248","67,142","65,227","69,206","82,776","79,344","68,976","64,315","59,659",
2021,서울특별시,금천구,섬      유,"603,881","570,355","498,047","499,174","450,556","501,246","583,295","618,469","527,565","447,470","542,921","579,019",
2021,서울특별시,금천구,의복. 모피,"2,194,966","2,112,928","1,755,522","1,757,085","1,625,777","1,786,754","2,126,399","2,475,728","2,122,008","1,642,775","1,622,420","1,777,548",
2021,서울특별시,금천구,가죽. 신발,"40,998","34,303","26,296","23,668","22,046","23,294","29,716","38,933","34,589","26,636","27,830","31,162",
2021,서울특별시,금천구,목재. 나무,"24,167","22,373","18,851","18,053","17,916","18,535","18,922","21,239","19,068","15,903","18,308","18,997",
2021,서울특별시,금천구,펄프. 종이,"185,631","175,543","131,351","120,040","104,514","111,864","137,326","157,766","140,973","116,320","138,019","180,007",
2021,서울특별시,금천구,출판. 인쇄,"2,436,239","2,115,539","1,929,806","1,732,888","1,689,860","1,975,204","2,320,338","2,330,593","2,027,796","1,755,871","1,881,938","2,147,032",
2021,서울특별시,금천구,화학  제품,"1,510,316","1,388,833","1,217,493","1,190,858","1,042,370","1,147,284","1,302,633","1,366,543","1,203,294","1,087,485","1,118,001","1,196,573",
2021,서울특별시,금천구,고무. 플라,"1,720,327","1,577,349","1,521,478","1,466,254","1,442,783","1,598,006","1,753,957","1,635,653","1,535,993","1,413,871","1,470,191","1,524,277",
2021,서울특별시,금천구,유      리,"20,754","18,942","13,360","11,997","10,442","11,097","11,599","13,908","11,179","9,580","13,840","17,571",
2021,서울특별시,금천구,시  멘  트,"49,390","47,393","42,669","33,129","28,666","27,926","33,158","25,594","22,218","18,320","23,648","28,392",
2021,서울특별시,금천구,1차   금속,"128,760","103,395","79,200","71,900","58,423","59,488","63,320","73,042","64,581","51,590","68,305","82,994",
2021,서울특별시,금천구,조립  금속,"954,442","910,854","758,471","753,199","695,111","763,416","840,670","878,747","792,932","684,599","720,891","813,171",
2021,서울특별시,금천구,기타  기계,"5,921,633","5,575,567","4,708,007","4,627,279","4,211,972","4,655,808","5,015,046","5,128,544","4,623,358","3,772,880","4,256,488","4,753,612",
2021,서울특별시,금천구,사무  기기,"147,345","123,548","100,919","70,319","66,653","80,739","99,708","100,332","98,152","99,668","105,670","110,634",
2021,서울특별시,금천구,전기  기기,"109,457","87,517","73,880","64,622","55,032","75,240","104,862","114,396","83,227","73,494","84,001","106,846",
2021,서울특별시,금천구,영상. 음향,"2,529,907","2,268,571","2,071,603","2,037,683","1,919,284","2,221,627","2,545,541","2,437,510","2,159,054","1,903,219","1,909,366","2,192,705",
2021,서울특별시,금천구,의료. 광학,"1,405,103","1,200,855","1,207,449","1,253,207","1,330,927","1,631,581","1,740,480","1,795,635","1,556,510","1,424,226","1,281,492","1,338,804",
2021,서울특별시,금천구,자  동  차,"354,062","331,980","262,884","246,213","213,711","234,858","254,040","244,715","240,517","265,615","314,804","370,990",
2021,서울특별시,금천구,기타  운송,"8,871","5,948","4,663","3,440","4,219","5,961","8,368","6,409","4,148","2,750","3,935","5,587",
2021,서울특별시,금천구,가구및기타,"1,491,333","1,403,148","1,120,348","1,041,772","922,809","1,023,042","1,147,448","1,202,490","1,035,283","817,682","897,486","977,040",
2021,서울특별시,금천구,수      도,"386,177","370,170","349,649","375,289","353,335","364,570","373,388","376,744","366,486","362,988","364,119","359,662",
2021,서울특별시,금천구,사업자  용,"195,604","185,847","158,353","163,346","151,763","171,050","163,817","186,953","175,096","157,308","163,809","165,663",
2021,서울특별시,금천구,가정용부문,"30,965,960","29,312,500","25,421,577","25,873,999","24,715,888","26,306,051","32,358,693","42,642,049","31,248,471","26,822,436","26,679,323","27,763,669",
2021,서울특별시,금천구,국  군  용,"111,735","105,271","78,983","75,443","69,690","80,664","94,109","108,587","90,553","75,346","78,145","94,418",
2021,서울특별시,금천구,기타공공용,"2,099,091","1,923,786","1,508,804","1,209,232","875,856","994,528","1,271,144","931,632","1,123,873","922,846","1,278,132","2,088,005",
2021,서울특별시,금천구,관  공  용,"1,084,013","1,069,868","834,332","722,013","618,724","684,475","877,306","1,023,869","906,111","750,859","778,085","1,026,961",
2021,서울특별시,금천구,순수써비스,"98,667,092","86,225,929","76,311,951","71,609,252","71,926,031","82,676,120","100,408,224","103,660,900","87,947,247","79,065,169","78,360,275","92,086,851",
2021,서울특별시,금천구,합 계,"156,086,480","140,003,496","122,845,297","117,728,032","115,299,172","129,979,243","156,504,127","170,478,209","141,032,038","124,553,463","124,930,967","142,538,588",
2021,부산광역시,중구,농업. 임업,"9,000","8,347","6,141","5,683","5,543","5,781","6,761","7,958","7,950","7,468","7,164","6,986",
2021,부산광역시,중구,어      업,"2,103","1,898","1,452","1,458","1,221",620,"1,080","1,556","1,184","1,045",885,854,
2021,부산광역시,중구,식료품제조,"95,014","104,095","87,762","93,318","92,488","98,097","106,325","119,516","118,637","109,677","95,017","87,986",
2021,부산광역시,중구,음료품제조,"2,080","2,081","2,098","2,316","2,404","2,103","1,976","2,156","2,158","2,109","2,242","2,221",
2021,부산광역시,중구,섬      유,"2,827","2,111","2,316","2,377","1,645","1,721","1,977","2,592","1,973","1,196","1,657","1,935",
2021,부산광역시,중구,의복. 모피,"13,028","13,905","12,562","11,888","10,445","10,757","11,869","13,551","13,856","10,667","10,229","11,658",
2021,부산광역시,중구,가죽. 신발,"5,799","4,690","5,045","5,790","4,182","4,137","4,223","5,414","5,247","4,184","4,524","4,708",
2021,부산광역시,중구,목재. 나무,934,792,693,558,531,635,886,867,956,797,508,542,
2021,부산광역시,중구,펄프. 종이,"53,913","51,847","38,921","38,415","31,200","30,372","34,752","41,079","37,765","28,110","30,754","38,578",
2021,부산광역시,중구,출판. 인쇄,"269,998","253,997","189,148","182,452","149,658","154,533","177,529","230,093","223,031","163,212","173,567","201,834",
2021,부산광역시,중구,화학  제품,"7,085","6,243","4,332","4,176","3,403","3,485","4,414","5,302","4,355","4,165","4,519","6,323",
2021,부산광역시,중구,고무. 플라,"2,914","2,865","2,422","1,817","1,184","1,158","1,746","2,711","2,417","1,481","1,207","1,578",
2021,부산광역시,중구,조립  금속,"3,481","2,323","1,834","2,215","1,994","1,644","2,307","3,373","3,513","1,869","1,599","1,515",
2021,부산광역시,중구,기타  기계,"22,392","19,340","14,191","13,896","11,437","12,876","15,427","17,549","16,452","13,403","15,530","19,551",
2021,부산광역시,중구,전기  기기,825,470,339,106,100,92,117,337,118,91,138,244,
2021,부산광역시,중구,영상. 음향,"3,213","2,243","1,557","1,351","1,129","1,199","1,493","2,297","1,940","1,266","1,293","1,729",
2021,부산광역시,중구,의료. 광학,"17,858","17,419","12,522","12,496","9,923","10,277","11,275","13,356","12,885","10,038","9,889","11,777",
2021,부산광역시,중구,자  동  차,"10,960","12,654","10,452","9,001","6,234",572,373,781,479,378,524,502,
2021,부산광역시,중구,가구및기타,"26,182","23,595","15,121","14,514","10,947","12,010","13,841","16,972","15,668","11,014","12,458","16,560",
2021,부산광역시,중구,수      도,"13,526","13,596","12,202","13,565","13,321","14,602","16,015","18,491","18,812","18,247","17,863","17,793",
2021,부산광역시,중구,사업자  용,"21,920","23,670","12,994","13,483","18,248","27,368","32,744","33,998","31,753","28,191","36,190","8,973",
2021,부산광역시,중구,가정용부문,"5,502,740","5,246,074","4,451,216","4,542,365","4,276,000","4,449,472","4,951,139","6,779,460","5,559,803","4,617,343","4,482,809","4,659,198",
2021,부산광역시,중구,기타공공용,"654,458","558,532","515,823","504,126","454,361","532,237","693,278","680,408","602,006","553,890","493,046","577,438",
2021,부산광역시,중구,관  공  용,"942,604","897,055","760,272","694,531","610,714","667,716","798,546","991,288","881,423","716,360","680,264","780,968",
2021,부산광역시,중구,순수써비스,"25,469,042","24,008,327","21,127,215","20,350,925","19,324,928","21,590,560","25,515,540","29,297,707","25,364,061","22,287,583","20,212,098","22,189,967",
2021,부산광역시,중구,합 계,"33,153,896","31,278,169","27,288,630","26,522,822","25,043,240","27,634,024","32,405,633","38,288,812","32,928,442","28,593,784","26,295,974","28,651,418",
2021,부산광역시,서구,농업. 임업,"19,968","17,218","13,262","11,663","11,631","10,754","10,405","11,868","14,479","11,430","14,532","14,304",
2021,부산광역시,서구,어      업,"250,817","244,847","277,001","277,615","293,274","330,016","347,104","364,639","374,012","430,152","300,632","270,472",
2021,부산광역시,서구,식료품제조,"10,191,395","8,477,831","9,152,368","9,264,782","9,421,703","10,497,020","13,516,599","14,165,405","13,725,434","13,541,692","11,385,317","12,196,378",
2021,부산광역시,서구,음료품제조,"516,851","435,016","471,967","582,459","382,228","528,238","962,294","1,063,145","1,001,437","979,970","757,414","760,590",
2021,부산광역시,서구,섬      유,"5,059","5,774","4,163","3,922","4,165","3,692","4,108","5,208","4,637","3,141","3,961","4,967",
2021,부산광역시,서구,의복. 모피,"171,085","157,374","178,615","180,355","143,356","162,096","154,841","144,455","153,769","96,596","137,601","130,365",
2021,부산광역시,서구,가죽. 신발,"3,379","3,199","2,543","2,517","1,599","1,557","1,569","2,597","1,985","1,614","1,610","2,705",
2021,부산광역시,서구,목재. 나무,"1,146","1,022",782,889,889,824,806,938,925,722,779,758,
2021,부산광역시,서구,펄프. 종이,"7,933","7,092","5,049","4,165","3,303","3,528","3,863","4,477","3,827","2,945","3,506","4,974",
2021,부산광역시,서구,출판. 인쇄,"82,065","78,689","60,430","61,753","55,004","56,501","62,665","63,378","64,273","50,137","55,092","61,092",
2021,부산광역시,서구,화학  제품,"2,735","1,859","2,107","1,589","1,966","3,113","1,470","1,563","1,200",845,"1,701","2,729",
2021,부산광역시,서구,고무. 플라,"14,600","15,858","11,569","12,640","10,336","12,337","15,179","13,053","14,576","12,408","12,133","13,367",
2021,부산광역시,서구,유      리,"2,727","2,438","2,012","1,912","1,423","1,552","1,705","3,014","2,501","1,465","1,499","1,459",
2021,부산광역시,서구,시  멘  트,"376,415","320,449","397,205","423,972","409,430","417,715","425,699","373,582","381,548","384,361","407,719","478,829",
2021,부산광역시,서구,1차   금속,"1,134","1,129",687,685,536,502,629,643,581,457,484,633,
