년월,계약종별,전력사용량,평균기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),일조율(%),월합강수량(00~24h만)(mm)
2021-04,심 야,225631483,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,일반용,955586381,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,주택용,661149810,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-04,합 계,7189425174,13.277777777777779,1007.1111111111111,57.666666666666664,1.7000000000000002,55.03888888888889,60.06666666666667
2021-05,가로등,35381700,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,교육용,75659491,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,농사용,234865451,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,산업용,5082444131,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,심 야,146067026,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,일반용,899812766,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,주택용,620135628,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-05,합 계,7094366193,16.38888888888889,998.3777777777777,73.0,1.5222222222222221,44.15777777777778,140.07777777777778
2021-06,가로등,33718999,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,교육용,85155099,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,농사용,258304609,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,산업용,5009858987,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,심 야,98208538,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,일반용,989853094,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,주택용,646904719,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-06,합 계,7122004045,22.155555555555555,997.0222222222224,76.22222222222223,1.3444444444444443,45.544444444444444,76.98888888888888
2021-07,가로등,33435319,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,교육용,100400804,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,농사용,279071236,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,산업용,5388315727,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,심 야,65092249,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,일반용,1140091089,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,주택용,712982790,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-07,합 계,7719389214,26.522222222222222,997.4666666666667,78.77777777777777,1.3222222222222222,49.894444444444446,170.65555555555557
2021-08,가로등,35679243,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,교육용,92108547,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,농사용,394166969,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,산업용,5213297440,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,심 야,54342102,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
